r_angstrom,gamma23_mean,gamma23_sem
1.000000000000000056e-01,-1.041808774987447350e+02,1.548018601861516075e-01
2.000000000000000111e-01,-1.096378094735605231e+02,1.820193976997083740e-01
3.000000000000000444e-01,-1.145817854660551802e+02,2.115730074763225443e-01
4.000000000000000222e-01,-1.189501328040746273e+02,2.439347363525312118e-01
5.000000000000000000e-01,-1.224674703239521563e+02,2.812759124617555950e-01
6.000000000000000888e-01,-1.252090146842848952e+02,3.252872670948484535e-01
7.000000000000000666e-01,-1.271172896768601959e+02,3.735837613794892320e-01
8.000000000000000444e-01,-1.281841049716257999e+02,4.227314281492414727e-01
9.000000000000000222e-01,-1.283992279999293089e+02,4.711366030481651257e-01
1.000000000000000000e+00,-1.278926811712324536e+02,5.213318651039060558e-01
1.100000000000000089e+00,-1.265821620773153029e+02,5.798727768688196615e-01
1.200000000000000178e+00,-1.243385396984620002e+02,6.348011274022241635e-01
1.300000000000000044e+00,-1.212330796835989730e+02,6.949023792992718995e-01
1.400000000000000133e+00,-1.174695567767301299e+02,7.592265232286539156e-01
1.500000000000000000e+00,-1.128212035224624117e+02,8.181136801616045728e-01
1.600000000000000089e+00,-1.076349000600225025e+02,8.834402097831750567e-01
1.700000000000000178e+00,-1.021925372880588299e+02,9.531178684463124107e-01
1.800000000000000044e+00,-9.643850602692616292e+01,1.021156139558747178e+00
1.900000000000000133e+00,-9.057276329966106232e+01,1.087463513298758899e+00
2.000000000000000000e+00,-8.439611374689847878e+01,1.156363444896303161e+00
2.100000000000000089e+00,-7.788991714529581145e+01,1.228956331342535124e+00
2.200000000000000178e+00,-7.121392313068348301e+01,1.297325303374441186e+00
2.300000000000000266e+00,-6.430176508503404875e+01,1.364432040131777546e+00
2.400000000000000355e+00,-5.752838444099831605e+01,1.424988578339797529e+00
2.500000000000000000e+00,-5.073234169883858158e+01,1.486837327181188106e+00
2.600000000000000089e+00,-4.436746800442845995e+01,1.540233354786633591e+00
2.700000000000000178e+00,-3.807008487143477282e+01,1.595861689185752441e+00
2.800000000000000266e+00,-3.203651900754028503e+01,1.650689676898058345e+00
2.900000000000000355e+00,-2.585992621063221719e+01,1.699072880283351683e+00
3.000000000000000000e+00,-1.997164279309369661e+01,1.743137383035426646e+00
3.100000000000000089e+00,-1.429427465765222038e+01,1.776332395481480919e+00
3.200000000000000178e+00,-8.960018447204951997e+00,1.816706739032334816e+00
3.300000000000000266e+00,-3.978355300920060511e+00,1.855460721501612342e+00
3.400000000000000355e+00,6.429480313549515991e-01,1.883583076183810823e+00
3.500000000000000000e+00,4.918862808728714064e+00,1.911975991108333384e+00
3.600000000000000089e+00,8.771852244800282250e+00,1.935094540995022871e+00
3.700000000000000178e+00,1.217023292926149658e+01,1.956051099626354040e+00
3.800000000000000266e+00,1.530358346624658594e+01,1.982984732858336763e+00
3.900000000000000355e+00,1.792219200581433824e+01,2.002475431916626025e+00
4.000000000000000000e+00,2.038931324411305468e+01,2.023899062330381415e+00
4.100000000000000533e+00,2.233440965841009529e+01,2.042200484313647646e+00
4.200000000000000178e+00,2.381458428994375254e+01,2.062095535714716377e+00
4.299999999999999822e+00,2.507802408190138266e+01,2.076900802543138358e+00
