region_type,region_index,n,mean,std,min,max,sem
3F,0,625,-0.12465515620261579,0.19371272130659908,-0.5219322452278417,1.7062478018548772,0.007748508852263964
3F,1,616,-0.11015847520793978,0.22662430777110273,-0.5177498171272826,2.343630052185546,0.009130953570415502
3F,2,618,-0.114575576131682,0.17924582533532588,-0.49327349408224,0.8583677411858494,0.007210324526239634
3F,3,618,-0.09950834212273986,0.21380099654026036,-0.5364009871502222,1.080296244102634,0.008600337364648793
3F,4,620,-0.13725709673173464,0.17024576241375486,-0.48756538692783863,1.0486468121158399,0.006837234351723522
3F,5,615,-0.09343395581536018,0.22271224362610484,-0.46523712402936435,1.4272799377659124,0.008980624442860123
3F,6,625,-0.08490099571685815,0.2864705550610107,-0.47777616390298094,3.3032262496437514,0.011458822202440428
3F,7,621,-0.07695569520762922,0.25292600950195765,-0.5017696550246705,1.7676499360915048,0.010149571140490848
3F,8,618,-0.13468529149929678,0.16568566639929735,-0.5228789728935165,0.78064346333413,0.00666485493790616
3F,9,615,-0.140119165552944,0.14460686832976521,-0.501156419885991,0.8115966594127434,0.005831111730471223
3F,10,614,-0.10670354708929404,0.2099343850708687,-0.5078667435211143,0.8640148335677219,0.008472262275813292
3F,11,621,-0.0917009334115937,0.2176343599054822,-0.6154435364489554,1.9234130068872337,0.008733366025998933
3F,12,623,-0.12075562869877109,0.16560513350865588,-0.48050209524775245,0.8855475566365841,0.006634829573861637
3F,13,615,-0.13891832537927878,0.1649344112791545,-0.5032885228679856,0.8586626962228956,0.006650797375509451
3F,14,614,-0.039456817054180436,0.31644709064786175,-0.5012047847599017,2.1188922420701033,0.012770765244015176
3F,15,624,-0.11102060850622096,0.20552067635378746,-0.5310497144406389,1.261957883547621,0.008227411618326203
3F,16,627,-0.10613952988720864,0.20200329990481997,-0.5045975120521701,1.403424406344099,0.008067234730196212
3F,17,614,-0.08871033764919989,0.22678445594688737,-0.495729112512092,1.400763333620426,0.00915227579422516
3F,18,618,-0.11483314275241485,0.1807886189120283,-0.539371221176656,1.2667978450419954,0.007272384785351455
3F,19,606,-0.14181097485346159,0.13779577669002624,-0.5225918561029455,0.6519558398416697,0.005597570794669116
5F,0,190,-0.17983126701895966,0.19144868698421177,-0.4453252892723531,0.759938729093013,0.013889147552179137
5F,1,197,-0.14988874150021683,0.21171638947182161,-0.4741442523392883,0.77345175568866,0.015084168183958623
5F,2,200,-0.12406144898273067,0.23710246646117672,-0.45138155804382196,0.6871643994546908,0.0167656761870754
5F,3,181,-0.19926413616051677,0.20721127299930128,-0.4518413095666931,0.8226082087469905,0.015401892625680416
5F,4,190,-0.20017465773069013,0.16704562136611445,-0.44238558898539043,0.7657232527131637,0.012118763098598556
5F,5,189,-0.1755382878047292,0.24405559792712186,-0.451429152676543,1.0976566479606156,0.017752432559980057
5F,6,197,-0.22991795526222866,0.11710870511938083,-0.4924212107109135,0.4317445259921927,0.008343649767659896
5F,7,191,-0.1780971986606555,0.24343622429072959,-0.4835823921756851,0.8112857198062351,0.01761442699050421
5F,8,185,-0.18123780188221053,0.20907973222174517,-0.4577882116969311,0.9812039252733874,0.01537184763128849
5F,9,197,-0.18900851986752895,0.25132050927188027,-0.4382472598871275,1.4209393962553691,0.017905844887080562
5F,10,188,-0.16388190955863075,0.19563266911594665,-0.41912380068049626,0.8466398697279388,0.014267978808653988
5F,11,198,-0.05873151169404482,0.38534971923332656,-0.434528898765629,1.6785050173685863,0.027385612062659527
