r_center_A,na_per_frame,cl_per_frame,net_charge_per_frame,cum_counter_charge_Q_e
0.25,0.0,0.0,0.0,0.0
0.75,0.0,0.0,0.0,0.0
1.25,0.0,0.0,0.0,0.0
1.75,0.0,0.0,0.0,0.0
2.25,157.4191616766467,0.0,157.4191616766467,157.4191616766467
2.75,24.72055888223553,2.269461077844311,22.451097804391217,179.87025948103792
3.25,8.542914171656687,69.31337325349301,-60.77045908183633,119.0998003992016
3.75,62.63672654690619,20.7624750499002,41.874251497005986,160.97405189620758
4.25,139.18962075848304,31.339321357285428,107.8502994011976,268.8243512974052
4.75,101.05988023952096,32.16167664670659,68.89820359281437,337.72255489021956
5.25,48.56487025948104,28.14171656686627,20.423153692614772,358.14570858283435
5.75,42.07185628742515,27.481037924151696,14.590818363273453,372.7365269461078
6.25,46.98403193612774,30.397205588822356,16.58682634730539,389.3233532934132
6.75,48.38522954091816,33.62874251497006,14.756487025948104,404.0798403193613
7.25,46.355289421157686,31.77445109780439,14.580838323353293,418.66067864271463
7.75,43.746506986027946,29.696606786427147,14.049900199600799,432.71057884231544
8.25,42.08782435129741,29.968063872255488,12.119760479041917,444.83033932135737
8.75,40.37325349301397,30.780439121756487,9.592814371257486,454.42315369261485
9.25,39.778443113772454,31.38323353293413,8.395209580838323,462.81836327345314
9.75,38.047904191616766,31.53293413173653,6.514970059880239,469.33333333333337
10.25,37.87624750499002,31.167664670658684,6.708582834331337,476.0419161676647
10.75,38.10778443113772,31.295409181636728,6.812375249500998,482.85429141716565
11.25,37.9500998003992,31.80439121756487,6.145708582834331,489.0
11.75,36.6686626746507,31.882235528942115,4.786427145708583,493.78642714570856
12.25,36.25149700598802,32.16367265469062,4.087824351297405,497.87425149700596
12.75,36.41117764471058,32.746506986027946,3.6646706586826348,501.53892215568857
13.25,36.22355289421158,32.84231536926148,3.3812375249501,504.9201596806387
13.75,36.15768463073852,32.69860279441118,3.4590818363273454,508.37924151696603
14.25,35.73652694610779,33.147704590818364,2.588822355289421,510.96806387225547
14.75,35.31936127744511,32.66067864271457,2.658682634730539,513.626746506986
15.25,35.38922155688623,32.96806387225549,2.4211576846307383,516.0479041916168
15.75,35.56287425149701,33.02994011976048,2.532934131736527,518.5808383233533
16.25,35.612774451097806,33.097804391217565,2.5149700598802394,521.0958083832336
16.75,35.025948103792416,33.18363273453094,1.842315369261477,522.938123752495
17.25,34.884231536926144,33.60878243512974,1.2754491017964071,524.2135728542914
17.75,34.53493013972056,33.22554890219561,1.30938123752495,525.5229540918164
18.25,34.9560878243513,33.4750499001996,1.4810379241516967,527.003992015968
18.75,35.243512974051896,33.858283433133735,1.3852295409181636,528.3892215568862
19.25,34.98802395209581,33.920159680638726,1.0678642714570858,529.4570858283433
19.75,34.333333333333336,33.77445109780439,0.5588822355289421,530.0159680638723
