r_angstrom,gamma23_mean,gamma23_sem
1.000000000000000056e-01,-1.072877485868965550e+02,6.314859575760368993e-02
2.000000000000000111e-01,-1.140056966872607944e+02,7.183933488227389752e-02
3.000000000000000444e-01,-1.204994425363070860e+02,8.268422562678658105e-02
4.000000000000000222e-01,-1.264841627947895120e+02,9.632098629391720734e-02
5.000000000000000000e-01,-1.320704010426425441e+02,1.101750927116640216e-01
6.000000000000000888e-01,-1.372279044395057781e+02,1.268992611562616002e-01
7.000000000000000666e-01,-1.416859572717725371e+02,1.458961195915598197e-01
8.000000000000000444e-01,-1.454799412324668140e+02,1.654712444299022145e-01
9.000000000000000222e-01,-1.486491375271706374e+02,1.834992472341441805e-01
1.000000000000000000e+00,-1.511879281195733995e+02,2.028661787923510262e-01
1.100000000000000089e+00,-1.532867324346936755e+02,2.224429628346556442e-01
1.200000000000000178e+00,-1.548355698638150670e+02,2.397901327158726836e-01
1.300000000000000044e+00,-1.558367351878594320e+02,2.574223046627052147e-01
1.400000000000000133e+00,-1.562739768653040926e+02,2.757765796097765287e-01
1.500000000000000000e+00,-1.562021194829979152e+02,2.933698488669766458e-01
1.600000000000000089e+00,-1.556876569671844663e+02,3.084888797870967148e-01
1.700000000000000178e+00,-1.547179179095825816e+02,3.259045445982209355e-01
1.800000000000000044e+00,-1.533675622474262354e+02,3.441698425482443424e-01
1.900000000000000133e+00,-1.516013942452286756e+02,3.626733754584543501e-01
2.000000000000000000e+00,-1.496267626724866204e+02,3.860077722930896904e-01
2.100000000000000089e+00,-1.472648031013512764e+02,4.058822070306590257e-01
2.200000000000000178e+00,-1.446233923753059400e+02,4.200038299672473330e-01
2.300000000000000266e+00,-1.419395446833010794e+02,4.386951319916906900e-01
2.400000000000000355e+00,-1.390968917480620064e+02,4.556513205138262301e-01
2.500000000000000000e+00,-1.361707091993029621e+02,4.763367998882950816e-01
2.600000000000000089e+00,-1.334308513936211682e+02,4.925824512796491139e-01
2.700000000000000178e+00,-1.305194130807406054e+02,5.178647629506678562e-01
2.800000000000000266e+00,-1.275123733072599634e+02,5.402303989904119197e-01
2.900000000000000355e+00,-1.246238002506019171e+02,5.625360526106056858e-01
3.000000000000000000e+00,-1.216195758347457883e+02,5.845162971221455894e-01
3.100000000000000089e+00,-1.187299006497949136e+02,6.048027275544802794e-01
3.200000000000000178e+00,-1.159718834774011782e+02,6.241353948052622558e-01
3.300000000000000266e+00,-1.133499108302822691e+02,6.431217046016136640e-01
3.400000000000000355e+00,-1.107644651701309755e+02,6.609098331647964564e-01
3.500000000000000000e+00,-1.086548213073243545e+02,6.769818254122985657e-01
3.600000000000000089e+00,-1.066046244311273483e+02,6.867290357818813806e-01
3.700000000000000178e+00,-1.049882346973133451e+02,6.911861547800320915e-01
3.800000000000000266e+00,-1.035313560667249817e+02,6.970335528393728497e-01
3.900000000000000355e+00,-1.023591092628851129e+02,6.951600305773951716e-01
4.000000000000000000e+00,-1.015493572445040655e+02,6.967901902478927934e-01
4.100000000000000533e+00,-1.008886731350674353e+02,6.908280704123418436e-01
4.200000000000000178e+00,-1.006358540197137472e+02,6.858536121856301238e-01
4.299999999999999822e+00,-1.004109628587451510e+02,6.797986358654580785e-01
4.400000000000000355e+00,-1.004850628386522544e+02,6.685882569254690821e-01
4.500000000000000000e+00,-1.006996322160593280e+02,6.632832560299461999e-01
4.600000000000000533e+00,-1.011787318122916162e+02,6.558884346188448289e-01
4.700000000000000178e+00,-1.017418797440104896e+02,6.518933828737285552e-01
4.800000000000000711e+00,-1.024183448354245627e+02,6.448728441247275622e-01
4.900000000000000355e+00,-1.032392001080440735e+02,6.404447331758176265e-01
5.000000000000000000e+00,-1.042100997598709284e+02,6.353344246430872033e-01
