region_type,region_index,n,mean,std,min,max,sem
3F,0,631,-0.05845439196359537,0.04927724076018401,-0.23402988036194916,0.1313846382848753,0.0019616959806106862
3F,1,626,-0.07245161981066545,0.04186683570474073,-0.20882173829406359,0.07990918591323495,0.0016733352949929831
3F,2,623,-0.06142313758177539,0.05795482388737121,-0.21981470914591447,0.2692458481266878,0.0023219109898895444
3F,3,625,-0.059402059500052715,0.045393010839795585,-0.2167940911448126,0.13311586716644308,0.0018157204335918233
3F,4,630,-0.07862275655880643,0.03934996631888547,-0.21103884016681465,0.08490933482609683,0.001567740184022557
3F,5,622,-0.05970432856373381,0.06318979467869076,-0.21292581186754492,0.2360887700955273,0.0025336799335518747
3F,6,630,-0.050196499651298944,0.07575421624306587,-0.18805605315872997,0.30329191559264684,0.0030181202177138856
3F,7,622,-0.07470085881217736,0.04278502444001736,-0.23022140524806828,0.08083424977138216,0.0017155231858468915
3F,8,625,-0.0463640003744617,0.06873046773635899,-0.20978172704502596,0.2518687635928005,0.0027492187094543597
3F,9,627,-0.053975136348929684,0.06343793931587904,-0.21746820842443876,0.1937515335428231,0.002533467262674791
3F,10,628,-0.05730985715408909,0.05114917350214295,-0.23133195358595732,0.23852488452804305,0.002041074226170956
3F,11,625,-0.02987613180411965,0.06222423864585091,-0.19903148477466012,0.2712661692696924,0.0024889695458340366
3F,12,632,-0.042995319342115625,0.058703973402854055,-0.1805274229950799,0.2295527808836055,0.002335118682534943
3F,13,625,-0.052458496649921395,0.055100923975908496,-0.1895592873993657,0.22483620022376072,0.00220403695903634
3F,14,621,-0.06657129846061016,0.04127088336185162,-0.1999619113593068,0.059439550913944685,0.001656143500373262
3F,15,630,-0.05959405035426669,0.04801148359086931,-0.19869523804545786,0.14540400516472402,0.0019128232921465263
3F,16,625,-0.015629840355210846,0.07594785983807052,-0.23464327771985427,0.26672450956138083,0.0030379143935228207
3F,17,628,-0.06674443546791035,0.05163832906817403,-0.21549257303152355,0.11487464113234046,0.002060593658256643
3F,18,617,-0.009914301389161958,0.08120563678732028,-0.21023527999678104,0.29681054247405686,0.0032692158383603796
3F,19,623,-0.02995001491212929,0.05567272825042722,-0.15442688186233547,0.2122448655103883,0.0022304807588237594
5F,0,204,-0.08719437708146165,0.05366235721055942,-0.2089753249970062,0.08126972488115579,0.0037571165031971606
5F,1,202,-0.10370112260486711,0.033954503939841375,-0.19576693358314232,-0.029965634516449867,0.0023890305604607415
5F,2,201,-0.10913468943982535,0.04678822311703011,-0.23586986645508412,0.009217544023775774,0.003300186804941111
5F,3,201,-0.11406314667474189,0.04381711373503005,-0.2638439920710982,-0.008630337439570765,0.0030906209072581016
5F,4,198,-0.11116603256324241,0.03977541552149107,-0.2568843643943014,0.03634927288431149,0.002826715694174654
5F,5,193,-0.08936226582030085,0.06818023548468766,-0.23828201991457315,0.17159720445427482,0.004907720739163323
5F,6,197,-0.12097802587338352,0.037334313117150304,-0.2291152100365837,-0.04776395721116506,0.0026599596729218783
5F,7,196,-0.09590423610770821,0.05019395280142924,-0.22843067346484205,0.03288201390475066,0.0035852823429592317
5F,8,199,-0.1066028354892036,0.035556820870141725,-0.19134195377008553,0.0012340668917026573,0.0025205562024691614
5F,9,200,-0.09567509711387538,0.04508269878092574,-0.24822951682993247,0.0012505029517178648,0.0031878282022183087
5F,10,200,-0.12104305085545917,0.03163671225000283,-0.21475496797215105,-0.05310788524839153,0.0022370533766424517
5F,11,205,-0.061702249379410816,0.0606013584302344,-0.18667749913417175,0.16847218584346138,0.0042325824692466835
