r_angstrom,gamma23_mean,gamma23_sem
1.000000000000000056e-01,-1.340766635964854636e+01,2.360374761489693329e-02
2.000000000000000111e-01,-1.419281957068447397e+01,2.724054900580334670e-02
3.000000000000000444e-01,-1.489608474686722062e+01,3.057153711789773604e-02
4.000000000000000222e-01,-1.553936359206385021e+01,3.487038366498074887e-02
5.000000000000000000e-01,-1.610793383395902723e+01,3.929476968342232590e-02
6.000000000000000888e-01,-1.655796464000430390e+01,4.324277425998877822e-02
7.000000000000000666e-01,-1.693491895770161904e+01,4.678456423586855456e-02
8.000000000000000444e-01,-1.718736449011097633e+01,5.031430932759428654e-02
9.000000000000000222e-01,-1.739089940619520291e+01,5.335861965311675809e-02
1.000000000000000000e+00,-1.751619638396061518e+01,5.503790119505747730e-02
1.100000000000000089e+00,-1.763856795238281450e+01,5.681815852429546176e-02
1.200000000000000178e+00,-1.762749733262817387e+01,6.072028980411522947e-02
1.300000000000000044e+00,-1.761664408231145629e+01,6.157376656323621661e-02
1.400000000000000133e+00,-1.753809891211106375e+01,6.347866310936271794e-02
1.500000000000000000e+00,-1.745255451927673462e+01,6.642590784315675900e-02
1.600000000000000089e+00,-1.720943885440324195e+01,6.974776692138168199e-02
1.700000000000000178e+00,-1.687754219875736084e+01,7.368283022302690721e-02
1.800000000000000044e+00,-1.648518149004980415e+01,7.961429809713073402e-02
1.900000000000000133e+00,-1.599581173165794823e+01,8.595396058397702932e-02
2.000000000000000000e+00,-1.546776358725146316e+01,9.276913963696858945e-02
2.100000000000000089e+00,-1.500471568876896455e+01,9.954465649656071835e-02
2.200000000000000178e+00,-1.445624662030820851e+01,1.052110860199510639e-01
2.300000000000000266e+00,-1.382742930553154537e+01,1.087012077897783757e-01
2.400000000000000355e+00,-1.317365966421098733e+01,1.120160429385998330e-01
2.500000000000000000e+00,-1.243089757149555830e+01,1.134714463240465571e-01
2.600000000000000089e+00,-1.177075264877635696e+01,1.134117231403052178e-01
2.700000000000000178e+00,-1.106752709779467558e+01,1.124697732294982905e-01
2.800000000000000266e+00,-1.043777979479869522e+01,1.131597634377886769e-01
2.900000000000000355e+00,-9.946624413528681430e+00,1.165943445087808950e-01
3.000000000000000000e+00,-9.454942773155451619e+00,1.176606993198356238e-01
3.100000000000000089e+00,-9.043379153669841131e+00,1.176646494374188751e-01
3.200000000000000178e+00,-8.641193842981198969e+00,1.183480718294126904e-01
3.300000000000000266e+00,-8.208510333554469796e+00,1.197640024585557433e-01
3.400000000000000355e+00,-7.931338664430832353e+00,1.191490979038434123e-01
3.500000000000000000e+00,-7.681207239101650153e+00,1.170134522399117888e-01
3.600000000000000089e+00,-7.433613342864042295e+00,1.153135770032130275e-01
3.700000000000000178e+00,-7.217389625056883418e+00,1.113251423275126162e-01
3.800000000000000266e+00,-7.037291171944985990e+00,1.059127797237097990e-01
3.900000000000000355e+00,-6.921038664597936929e+00,1.015673790463993142e-01
4.000000000000000000e+00,-6.877584410937366499e+00,9.534185185772900417e-02
4.100000000000000533e+00,-6.840692646588816039e+00,8.969379081497282080e-02
4.200000000000000178e+00,-6.840229230039545527e+00,8.557361233271498779e-02
4.299999999999999822e+00,-6.892943741901882859e+00,8.237943999580038534e-02
4.400000000000000355e+00,-6.957457315491949679e+00,7.987681162904251841e-02
4.500000000000000000e+00,-7.071650832124911190e+00,7.857272501839272782e-02
4.600000000000000533e+00,-7.204871330517946149e+00,7.780715388090314599e-02
4.700000000000000178e+00,-7.298531646176810384e+00,7.652040646783817013e-02
4.800000000000000711e+00,-7.452891812114082803e+00,7.692091774719470032e-02
4.900000000000000355e+00,-7.653086096844228692e+00,7.590205747985090401e-02
5.000000000000000000e+00,-7.854325563441824087e+00,7.717855042165421009e-02
5.100000000000000533e+00,-8.095913372354971216e+00,7.784415730516514031e-02
5.200000000000000178e+00,-8.321265392050316123e+00,7.726473234951850011e-02
5.300000000000000711e+00,-8.548420596668467653e+00,7.866471185123234677e-02
5.400000000000000355e+00,-8.786424964377742342e+00,8.012708698220814829e-02
5.500000000000000000e+00,-8.970782921340495264e+00,8.272850412974323830e-02
5.600000000000000533e+00,-9.206396364060111637e+00,8.392764533321864229e-02
5.700000000000000178e+00,-9.446876856687357105e+00,8.612882795227298771e-02
5.800000000000000711e+00,-9.649220273521029512e+00,8.765569876434405050e-02
5.900000000000000355e+00,-9.879008073528405376e+00,9.027506517532199459e-02
6.000000000000000000e+00,-1.009160757573691214e+01,9.186361099809263464e-02
6.100000000000000533e+00,-1.027067666535065626e+01,9.372357046970927752e-02
6.200000000000000178e+00,-1.052577629981908025e+01,9.467118290280911175e-02
6.300000000000000711e+00,-1.071804770139239871e+01,9.605614275066341745e-02
6.400000000000000355e+00,-1.095693469270560527e+01,9.678460074186268081e-02
6.500000000000000000e+00,-1.120681359638245844e+01,9.910668686563396668e-02
6.600000000000000533e+00,-1.140622238091415497e+01,1.004208379558600844e-01
6.700000000000000178e+00,-1.162042317002909009e+01,1.019144766570742044e-01
6.800000000000000711e+00,-1.182683689740064636e+01,1.020915467864462189e-01
6.900000000000000355e+00,-1.203810631493990613e+01,1.024851710632772722e-01
7.000000000000000000e+00,-1.226176133565032345e+01,1.024870785214015007e-01
7.100000000000000533e+00,-1.245931115722226146e+01,1.047077746874622156e-01
7.200000000000000178e+00,-1.268492429927515452e+01,1.056225671362402974e-01
7.300000000000000711e+00,-1.295534120648615328e+01,1.064534076043518324e-01
7.400000000000000355e+00,-1.321141132370907378e+01,1.080525835156046083e-01
7.500000000000000000e+00,-1.351440983359833581e+01,1.092344745872343148e-01
7.600000000000000533e+00,-1.376291031951013011e+01,1.103385232276921230e-01
7.700000000000000178e+00,-1.400751353492261764e+01,1.114205916495365351e-01
7.800000000000000711e+00,-1.425654227306798205e+01,1.124999522989511280e-01
7.900000000000000355e+00,-1.449395363033078432e+01,1.141825070045141416e-01
8.000000000000000000e+00,-1.472636330629624446e+01,1.143000903147518982e-01
8.099999999999999645e+00,-1.498753322780913066e+01,1.155153275792429463e-01
8.200000000000001066e+00,-1.523626688543222230e+01,1.159140432391941866e-01
8.300000000000000711e+00,-1.551260867265315113e+01,1.167893997262492850e-01
8.400000000000000355e+00,-1.578291203953535060e+01,1.178341365377158223e-01
8.500000000000000000e+00,-1.609305936921795421e+01,1.190452790635471575e-01
8.599999999999999645e+00,-1.636210342157207265e+01,1.204209128388043781e-01
8.700000000000001066e+00,-1.662739700170068602e+01,1.222424703606683899e-01
8.800000000000000711e+00,-1.689846699766565052e+01,1.247606564726576051e-01
8.900000000000000355e+00,-1.710486079352974897e+01,1.275996812911158462e-01
9.000000000000000000e+00,-1.740081468509900731e+01,1.289050879472566913e-01
