r_center_A,na_per_frame,cl_per_frame,net_charge_per_frame,cum_counter_charge_Q_e
0.25,0.0,0.0,0.0,0.0
0.75,0.0,0.0,0.0,0.0
1.25,0.0,0.0,0.0,0.0
1.75,0.0,0.0,0.0,0.0
2.25,64.33333333333333,0.0,64.33333333333333,64.33333333333333
2.75,12.530938123752495,1.966067864271457,10.564870259481038,74.89820359281437
3.25,3.9620758483033933,57.750499001996005,-53.78842315369261,21.109780439121757
3.75,36.92814371257485,17.36327345309381,19.564870259481037,40.67465069860279
4.25,88.12974051896208,27.20558882235529,60.924151696606785,101.59880239520957
4.75,68.50499001996008,29.00998003992016,39.49500998003992,141.09381237524948
5.25,34.96207584830339,24.934131736526947,10.027944111776447,151.12175648702592
5.75,30.798403193612774,24.570858283433132,6.227544910179641,157.34930139720555
6.25,35.572854291417165,26.964071856287426,8.60878243512974,165.9580838323353
6.75,37.405189620758485,28.718562874251496,8.686626746506986,174.64471057884228
7.25,35.98802395209581,27.2874251497006,8.70059880239521,183.34530938123748
7.75,34.467065868263475,25.642714570858285,8.82435129740519,192.16966067864269
8.25,33.35928143712575,25.323353293413174,8.035928143712574,200.20558882235525
8.75,32.616766467065865,26.45508982035928,6.161676646706587,206.36726546906183
9.25,31.313373253493015,26.5748502994012,4.738522954091817,211.10578842315365
9.75,30.736526946107784,25.924151696606785,4.812375249500998,215.91816367265466
10.25,30.942115768463072,25.85429141716567,5.087824351297405,221.00598802395206
10.75,31.115768463073852,26.427145708582835,4.688622754491018,225.69461077844306
11.25,30.101796407185628,27.04191616766467,3.059880239520958,228.75449101796403
11.75,29.884231536926148,26.98003992015968,2.904191616766467,231.6586826347305
12.25,29.906187624750498,27.27145708582834,2.6347305389221556,234.29341317365265
12.75,30.688622754491018,27.355289421157686,3.3333333333333335,237.626746506986
13.25,29.776447105788424,27.72055888223553,2.0558882235528944,239.6826347305389
13.75,29.644710578842314,27.894211576846306,1.750499001996008,241.4331337325349
14.25,29.389221556886227,27.437125748502993,1.9520958083832336,243.38522954091815
14.75,29.63672654690619,27.87624750499002,1.7604790419161678,245.14570858283432
15.25,30.24550898203593,28.41317365269461,1.8323353293413174,246.97804391217562
15.75,30.059880239520957,27.95808383233533,2.1017964071856285,249.07984031936124
16.25,30.20758483033932,27.668662674650697,2.538922155688623,251.61876247504986
16.75,29.75049900199601,28.199600798403193,1.5508982035928143,253.16966067864269
17.25,29.564870259481037,28.27145708582834,1.2934131736526946,254.46307385229537
17.75,29.49700598802395,28.131736526946106,1.3652694610778444,255.8283433133732
18.25,29.089820359281436,28.37924151696607,0.7105788423153693,256.53892215568857
18.75,30.017964071856287,28.69061876247505,1.3273453093812375,257.8662674650698
19.25,29.836327345309382,28.7624750499002,1.0738522954091816,258.940119760479
19.75,29.117764471057885,28.94610778443114,0.17165668662674652,259.11177644710574
