r_angstrom,gamma23_mean,gamma23_sem
1.000000000000000056e-01,-1.336195249350801646e+02,5.577811637119751975e-02
2.000000000000000111e-01,-1.428868851541466256e+02,5.846445544195569971e-02
3.000000000000000444e-01,-1.520041531309288132e+02,6.096379101427427949e-02
4.000000000000000222e-01,-1.606923375023217488e+02,6.432395740431089137e-02
5.000000000000000000e-01,-1.690288546439141726e+02,6.961978361935336479e-02
6.000000000000000888e-01,-1.766039395225508315e+02,7.750054047097706955e-02
7.000000000000000666e-01,-1.835058390561004558e+02,8.736573044101973717e-02
8.000000000000000444e-01,-1.895517609951981512e+02,1.026718297486671622e-01
9.000000000000000222e-01,-1.946754119846649758e+02,1.152654600219793352e-01
1.000000000000000000e+00,-1.990390225239946460e+02,1.292248134691517947e-01
1.100000000000000089e+00,-2.026662299031256111e+02,1.452640678544019348e-01
1.200000000000000178e+00,-2.054772811778984192e+02,1.663235605277564033e-01
1.300000000000000044e+00,-2.072746446306577468e+02,1.848171978411798921e-01
1.400000000000000133e+00,-2.082333134786634332e+02,2.060011659334939349e-01
1.500000000000000000e+00,-2.083094527696745502e+02,2.280093541741004814e-01
1.600000000000000089e+00,-2.078764199592724538e+02,2.536311208057041022e-01
1.700000000000000178e+00,-2.066690338211424773e+02,2.866465226561364932e-01
1.800000000000000044e+00,-2.051765803695296881e+02,3.130614720741858314e-01
1.900000000000000133e+00,-2.034701371214128756e+02,3.512704393049697615e-01
2.000000000000000000e+00,-2.011670383355514673e+02,3.934270851983708850e-01
2.100000000000000089e+00,-1.987411411049346555e+02,4.319704714793252132e-01
2.200000000000000178e+00,-1.958759460914968997e+02,4.673857850830015481e-01
2.300000000000000266e+00,-1.930068401514437824e+02,5.046278437147779794e-01
2.400000000000000355e+00,-1.900575411993293358e+02,5.347068748770900104e-01
2.500000000000000000e+00,-1.868091525772087493e+02,5.621916994557936142e-01
2.600000000000000089e+00,-1.835787040972950024e+02,5.843625605576117099e-01
2.700000000000000178e+00,-1.802408285729177919e+02,6.014233796581539560e-01
2.800000000000000266e+00,-1.769053822946730463e+02,6.190970404414970485e-01
2.900000000000000355e+00,-1.738804915825560045e+02,6.333931616246082363e-01
3.000000000000000000e+00,-1.708492972142679491e+02,6.510926427427192742e-01
3.100000000000000089e+00,-1.676728760667733127e+02,6.676859043987088960e-01
3.200000000000000178e+00,-1.645788744170761788e+02,6.785063356942135915e-01
3.300000000000000266e+00,-1.617088466062583620e+02,6.850643659609799707e-01
3.400000000000000355e+00,-1.589552281407963790e+02,6.915248716858429789e-01
3.500000000000000000e+00,-1.561546564156595593e+02,6.970240483630387729e-01
3.600000000000000089e+00,-1.538191645904524592e+02,6.999418552303452445e-01
3.700000000000000178e+00,-1.516704604288169946e+02,7.027205042135880042e-01
3.800000000000000266e+00,-1.498021627433749643e+02,7.041081013460720461e-01
3.900000000000000355e+00,-1.484323428094108692e+02,7.025387025348509562e-01
4.000000000000000000e+00,-1.471097389824909385e+02,7.092377478023298432e-01
4.100000000000000533e+00,-1.463543437432562939e+02,7.137637791860228509e-01
4.200000000000000178e+00,-1.459865537337442163e+02,7.154983149403988385e-01
4.299999999999999822e+00,-1.460212288742438602e+02,7.188811423551408897e-01
4.400000000000000355e+00,-1.461315747997715846e+02,7.223739713532608686e-01
4.500000000000000000e+00,-1.464117966476768231e+02,7.303208644681432604e-01
4.600000000000000533e+00,-1.469300767375882799e+02,7.358153937225062613e-01
4.700000000000000178e+00,-1.475646154618322896e+02,7.435382767834994855e-01
4.800000000000000711e+00,-1.484255472267976188e+02,7.527159252481242513e-01
4.900000000000000355e+00,-1.493292160754117219e+02,7.635697861522254826e-01
5.000000000000000000e+00,-1.502563689597290306e+02,7.736755947457978344e-01
