region_type,region_index,n,mean,std,min,max,sem
3F,0,614,-0.2998829035224768,0.5434279201413422,-1.2855991439804288,2.6290642726372444,0.02193096602961422
3F,1,616,-0.30531568336116527,0.7819612035792405,-1.3917333390210611,4.362637076305048,0.031506114741053866
3F,2,628,-0.15241224788878344,0.47284389435594354,-1.3001345511593845,1.723540750167953,0.018868525524303622
3F,3,614,-0.3327597235540458,0.5157640406135698,-1.3007936371665236,2.4748117340942253,0.020814542710744042
3F,4,613,-0.21855561933265605,0.588824095272375,-1.3200271824735246,3.426620106597902,0.0237823812111813
3F,5,617,-0.20363185494522543,0.3854277677478119,-1.2262004919335459,1.1878218797987903,0.0155167376639768
3F,6,624,-0.15486709487869504,0.6593592323916947,-1.530021986100384,3.05594580173301,0.026395494144305368
3F,7,614,-0.3066520376333618,0.47972254953482374,-1.3296082468306107,1.8710988664946022,0.019360026504990312
3F,8,614,-0.16830655439581552,0.5441195741633043,-1.3158093885824214,2.4844417619211945,0.02195887891428152
3F,9,612,-0.16138962769320137,0.5041266433980162,-1.2738457701597519,2.149806580199634,0.020378111759001068
3F,10,606,-0.08523220842647315,0.6414371407156572,-1.0525906830144938,3.073189206719821,0.02605660268937625
3F,11,617,-0.03226942366990043,0.6897629600772203,-1.1675971009653996,4.676229962596043,0.02776881116891737
3F,12,618,-0.23628321494971657,0.4658090484857001,-1.274664050213175,2.3546672535873423,0.01873758789393054
3F,13,622,-0.27081381057811016,0.6077075966494209,-1.291351337096466,2.9071764714367303,0.02436685466263927
3F,14,607,-0.24361323771976112,0.6849705507040708,-1.4309585208454685,4.370202994806262,0.02780209701748682
3F,15,620,-0.2198250328138233,0.7156720117534875,-1.207954353884778,5.349007723482959,0.028742079649746875
3F,16,628,-0.3200712409283708,0.3859913351486982,-1.584332833012972,1.0167360773332927,0.015402731105016117
3F,17,614,-0.12429091389896102,0.7529304281086527,-1.4209216054665181,4.894246251938104,0.030385799163979207
3F,18,611,-0.2116947593509846,0.3774961397869999,-1.1831165949388087,1.602420395154551,0.015271859145432007
3F,19,617,-0.024345001043642105,0.6181170763601462,-1.0631073615626352,3.2745857652473322,0.024884456497644633
5F,0,196,0.04266739074808666,0.6028713169219014,-0.8661883258694884,2.1565157221202482,0.04306223692299296
5F,1,194,-0.12686320581876478,0.6025182688081532,-1.1791530362751552,1.5099764527732444,0.0432582906807049
5F,2,191,-0.41484546635006175,0.5255288723232973,-1.3447077126954738,1.0256422953550461,0.03802593463611013
5F,3,208,-0.12103057827525883,0.5808439986341454,-1.0921032516747384,1.3269446611328994,0.040274285002325896
5F,4,195,-0.06599116874362922,0.5030347284395638,-0.9975494333394758,1.2901382865754456,0.036023065119395854
5F,5,193,-0.2503322280860358,0.60534693493968,-1.2746281291121957,2.912401975946559,0.04357382584370269
5F,6,179,-0.4025039467767052,0.6388273299332912,-1.3368143144931686,1.6861806821412593,0.047748196460116105
5F,7,193,-0.38403308060939534,0.4891914115430359,-1.245620891217922,1.160325319024504,0.0352127683159664
5F,8,187,0.24309606579699605,0.8000025880847509,-1.1422455895632038,2.1144039711048377,0.05850198318967141
5F,9,195,-0.15426119029700552,0.5035821079715394,-1.1503357033750805,1.3517843156203742,0.0360622637818551
5F,10,188,-0.2116836744124534,0.4477194320614733,-1.080278362135985,1.0612742776281172,0.03265329557554449
5F,11,195,-0.4130519248755243,0.3547669020991731,-1.0038031281068451,0.7999902750546173,0.02540538554101092
