region_type,region_index,n,mean,std,min,max,sem
3F,0,240,-0.07533038696936067,0.07553339856209218,-0.1631733078191987,0.29393325604495546,0.004875659911890504
3F,1,233,0.113237535897293,0.28298674086083514,-0.13696622102315267,1.304617867936726,0.018539077797787986
3F,2,242,0.08797182296113729,0.2168983986143049,-0.16396830419969952,0.7045006563064405,0.013942757135334351
3F,3,243,-0.009478440356171123,0.1067569051466296,-0.1464382962674436,0.3533567934756548,0.006848458658250883
3F,4,264,-0.004245807428990694,0.113168796333848,-0.1606066306480047,0.4242410438384309,0.006965057936534898
3F,5,254,0.10769527738651571,0.2745756697456433,-0.15790573771365,1.0138636915481547,0.017228409793160173
3F,6,248,-0.03648875829700171,0.12131974383156545,-0.15733856367931306,0.6102162472339845,0.007703811437119695
3F,7,241,-0.017727157539354832,0.12330784246030914,-0.16489575208576124,0.5214611000990468,0.007942956380799787
3F,8,237,0.003304366223003693,0.214812383067492,-0.1578286469176056,1.3696450818543735,0.013953563723546298
3F,9,252,0.0367506913145457,0.14301834839927138,-0.15856487555092988,0.5795459041053834,0.009009309113896777
3F,10,256,0.04482212253719517,0.19180550794008736,-0.16636991908190812,0.7357516838650886,0.01198784424625546
3F,11,263,0.005338094518214036,0.18873061665016508,-0.15578335770574167,0.6647665440268911,0.011637628373034828
3F,12,235,0.0914005052225038,0.3276268742558214,-0.1671325552749953,1.3203203126228307,0.021372020756382237
3F,13,250,0.0245465489335793,0.2615976117310173,-0.16337792368165807,1.0189764305857565,0.016544885670607953
3F,14,257,0.16286089323692454,0.24526394536796728,-0.11927416881123469,1.0801230555406038,0.015299144567711627
3F,15,250,0.0505487043729436,0.15652946072286114,-0.16403045160476057,0.626792657159036,0.009899792336042152
3F,16,245,0.06756003123920885,0.34855103092781653,-0.16748569086915854,1.4726824680193693,0.022268108536635123
3F,17,249,0.019686958380080725,0.16057717973676103,-0.167904626811056,0.7176557618379836,0.010176165288001327
3F,18,241,-0.009774984699278497,0.18824283174757023,-0.16026696407103616,0.9199378210689543,0.012125786744265406
3F,19,258,-0.051323791497358114,0.0746482855509876,-0.15934531665473473,0.225526909917889,0.004647399262579111
5F,0,85,0.40772078170309084,0.6589034772071952,-0.12349383119469526,2.2055101223039104,0.07146811648443067
5F,1,86,-0.059967509501496936,0.07109462344689085,-0.15394213567067688,0.23727948964610093,0.0076663304061324366
5F,2,86,-0.09591234359493916,0.027200001353340292,-0.16266951154917114,-0.02854553538691132,0.002933051577067962
5F,3,82,-0.043587454951486845,0.11839537375979774,-0.15016597250004693,0.6456775961844095,0.013074581804496305
5F,4,82,0.042462503016755145,0.13433987004956766,-0.12856685375631463,0.5060000751157915,0.014835356862270326
5F,5,81,0.24711907701233382,0.4340508146111086,-0.15948230205861705,1.2838581506457958,0.04822786829012318
5F,6,82,0.016446991866989644,0.1391158783785232,-0.1426235404867192,0.39585669157898506,0.015362778750583065
5F,7,81,0.07055579820685184,0.22922322092318342,-0.13491300020834598,0.8924872198805226,0.0254692467692426
5F,8,83,0.09406041715497786,0.3085423707221144,-0.11928722593255106,1.127110370627661,0.03386692499777758
5F,9,82,-0.06131141716692974,0.0507333596246006,-0.12364403034213599,0.12850237366939907,0.005602562326248647
5F,10,78,-0.0695608008291478,0.03595270002126654,-0.1349888543318716,0.07172169268459401,0.004070841654957002
5F,11,82,-0.031784292769589134,0.10634967905501978,-0.13947533492677547,0.35635340821379063,0.011744357355615978
