region_type,region_index,chain,axis_x,axis_y,axis_z
5F,0,0,-0.006666089385126194,0.5202361651556998,0.8539964260559882
5F,0,1,-0.006666089385126194,0.5202361651556998,0.8539964260559882
5F,0,2,-0.006666089385126194,0.5202361651556998,0.8539964260559882
5F,0,3,-0.006666089385126194,0.5202361651556998,0.8539964260559882
5F,0,4,-0.006666089385126194,0.5202361651556998,0.8539964260559882
5F,1,5,-0.020285333232075733,-0.5301801376499669,0.847642334299748
5F,1,6,-0.020285333232075733,-0.5301801376499669,0.847642334299748
5F,1,7,-0.020285333232075733,-0.5301801376499669,0.847642334299748
5F,1,8,-0.020285333232075733,-0.5301801376499669,0.847642334299748
5F,1,9,-0.020285333232075733,-0.5301801376499669,0.847642334299748
5F,2,10,0.02101031752244468,0.5295438251034713,-0.8480223486750749
5F,2,11,0.02101031752244468,0.5295438251034713,-0.8480223486750749
5F,2,12,0.02101031752244468,0.5295438251034713,-0.8480223486750749
5F,2,13,0.02101031752244468,0.5295438251034713,-0.8480223486750749
5F,2,14,0.02101031752244468,0.5295438251034713,-0.8480223486750749
5F,3,15,0.008973343245446557,-0.5237287165640766,-0.851837842876885
5F,3,16,0.008973343245446557,-0.5237287165640766,-0.851837842876885
5F,3,17,0.008973343245446557,-0.5237287165640766,-0.851837842876885
5F,3,18,0.008973343245446557,-0.5237287165640766,-0.851837842876885
5F,3,19,0.008973343245446557,-0.5237287165640766,-0.851837842876885
5F,4,20,0.842447231305725,-0.012666891749953434,0.5386299400504145
5F,4,21,0.842447231305725,-0.012666891749953434,0.5386299400504145
5F,4,22,0.842447231305725,-0.012666891749953434,0.5386299400504145
5F,4,23,0.842447231305725,-0.012666891749953434,0.5386299400504145
5F,4,24,0.842447231305725,-0.012666891749953434,0.5386299400504145
5F,5,25,0.8601390579227411,-0.003289831309352367,-0.5100489957305431
5F,5,26,0.8601390579227411,-0.003289831309352367,-0.5100489957305431
5F,5,27,0.8601390579227411,-0.003289831309352367,-0.5100489957305431
5F,5,28,0.8601390579227411,-0.003289831309352367,-0.5100489957305431
5F,5,29,0.8601390579227411,-0.003289831309352367,-0.5100489957305431
5F,6,30,-0.8578616864892471,0.006191729468641717,0.5138433509738272
5F,6,31,-0.8578616864892471,0.006191729468641717,0.5138433509738272
5F,6,32,-0.8578616864892471,0.006191729468641717,0.5138433509738272
5F,6,33,-0.8578616864892471,0.006191729468641717,0.5138433509738272
5F,6,34,-0.8578616864892471,0.006191729468641717,0.5138433509738272
5F,7,35,-0.8414095271221259,0.011554154069488492,-0.540274475791573
5F,7,36,-0.8414095271221259,0.011554154069488492,-0.540274475791573
5F,7,37,-0.8414095271221259,0.011554154069488492,-0.540274475791573
5F,7,38,-0.8414095271221259,0.011554154069488492,-0.540274475791573
5F,7,39,-0.8414095271221259,0.011554154069488492,-0.540274475791573
