region_type,region_index,chain,axis_x,axis_y,axis_z
5F,0,0,-0.014993293721327357,0.5243477061211589,0.8513722359983704
5F,0,1,-0.014993293721327357,0.5243477061211589,0.8513722359983704
5F,0,2,-0.014993293721327357,0.5243477061211589,0.8513722359983704
5F,0,3,-0.014993293721327357,0.5243477061211589,0.8513722359983704
5F,0,4,-0.014993293721327357,0.5243477061211589,0.8513722359983704
5F,1,5,-0.0076385454573889835,-0.5284735363452314,0.8489154103949702
5F,1,6,-0.0076385454573889835,-0.5284735363452314,0.8489154103949702
5F,1,7,-0.0076385454573889835,-0.5284735363452314,0.8489154103949702
5F,1,8,-0.0076385454573889835,-0.5284735363452314,0.8489154103949702
5F,1,9,-0.0076385454573889835,-0.5284735363452314,0.8489154103949702
5F,2,10,0.009916253806630108,0.5260749926282146,-0.8503803678599751
5F,2,11,0.009916253806630108,0.5260749926282146,-0.8503803678599751
5F,2,12,0.009916253806630108,0.5260749926282146,-0.8503803678599751
5F,2,13,0.009916253806630108,0.5260749926282146,-0.8503803678599751
5F,2,14,0.009916253806630108,0.5260749926282146,-0.8503803678599751
5F,3,15,0.016899437558046293,-0.5233012820379894,-0.851980150723958
5F,3,16,0.016899437558046293,-0.5233012820379894,-0.851980150723958
5F,3,17,0.016899437558046293,-0.5233012820379894,-0.851980150723958
5F,3,18,0.016899437558046293,-0.5233012820379894,-0.851980150723958
5F,3,19,0.016899437558046293,-0.5233012820379894,-0.851980150723958
5F,4,20,0.8429795817197421,0.001803105186798907,0.5379425374659399
5F,4,21,0.8429795817197421,0.001803105186798907,0.5379425374659399
5F,4,22,0.8429795817197421,0.001803105186798907,0.5379425374659399
5F,4,23,0.8429795817197421,0.001803105186798907,0.5379425374659399
5F,4,24,0.8429795817197421,0.001803105186798907,0.5379425374659399
5F,5,25,0.8585177083473922,0.006969440396997133,-0.5127365516076408
5F,5,26,0.8585177083473922,0.006969440396997133,-0.5127365516076408
5F,5,27,0.8585177083473922,0.006969440396997133,-0.5127365516076408
5F,5,28,0.8585177083473922,0.006969440396997133,-0.5127365516076408
5F,5,29,0.8585177083473922,0.006969440396997133,-0.5127365516076408
5F,6,30,-0.857915831321604,-0.004078279210952724,0.5137740690288278
5F,6,31,-0.857915831321604,-0.004078279210952724,0.5137740690288278
5F,6,32,-0.857915831321604,-0.004078279210952724,0.5137740690288278
5F,6,33,-0.857915831321604,-0.004078279210952724,0.5137740690288278
5F,6,34,-0.857915831321604,-0.004078279210952724,0.5137740690288278
5F,7,35,-0.8432296162782175,-0.004775627244923906,-0.5375323316933667
5F,7,36,-0.8432296162782175,-0.004775627244923906,-0.5375323316933667
5F,7,37,-0.8432296162782175,-0.004775627244923906,-0.5375323316933667
5F,7,38,-0.8432296162782175,-0.004775627244923906,-0.5375323316933667
5F,7,39,-0.8432296162782175,-0.004775627244923906,-0.5375323316933667
5F,8,40,0.5191383443704161,0.8546375713288372,0.009486889769050058
5F,8,41,0.5191383443704161,0.8546375713288372,0.009486889769050058
5F,8,42,0.5191383443704161,0.8546375713288372,0.009486889769050058
5F,8,43,0.5191383443704161,0.8546375713288372,0.009486889769050058
