r_angstrom,gamma23_mean,gamma23_sem
1.000000000000000056e-01,-6.435482367756539190e+01,4.533582141933383686e-02
2.000000000000000111e-01,-6.855140807518245083e+01,4.746088129685146345e-02
3.000000000000000444e-01,-7.268452160962462472e+01,5.190759959492131925e-02
4.000000000000000222e-01,-7.669099529285334427e+01,5.500165642767659846e-02
5.000000000000000000e-01,-8.044098636975975580e+01,5.824865148649583518e-02
6.000000000000000888e-01,-8.387863143934464460e+01,6.293761205222550559e-02
7.000000000000000666e-01,-8.696764781788627374e+01,6.991792383848921544e-02
8.000000000000000444e-01,-8.968074278584805370e+01,7.457977055984708892e-02
9.000000000000000222e-01,-9.215802589569280201e+01,8.061761009025875113e-02
1.000000000000000000e+00,-9.426074547942164372e+01,8.431793937300548214e-02
1.100000000000000089e+00,-9.604817752511779361e+01,8.984972969071736149e-02
1.200000000000000178e+00,-9.751717020846857054e+01,9.584628312701531927e-02
1.300000000000000044e+00,-9.871049654339435619e+01,1.064580147083633022e-01
1.400000000000000133e+00,-9.955548333434019526e+01,1.189865653695012654e-01
1.500000000000000000e+00,-9.997505821410824467e+01,1.319726796374285360e-01
1.600000000000000089e+00,-1.001575526305213657e+02,1.428841839161534011e-01
1.700000000000000178e+00,-1.000357009111588127e+02,1.511746603307764503e-01
1.800000000000000044e+00,-9.971525207696984694e+01,1.564361788910669238e-01
1.900000000000000133e+00,-9.893722526220652469e+01,1.639604239953719733e-01
2.000000000000000000e+00,-9.806387015230761506e+01,1.695060738970378400e-01
2.100000000000000089e+00,-9.696909810890448966e+01,1.744778161944304795e-01
2.200000000000000178e+00,-9.565611755182375475e+01,1.802649226561808538e-01
2.300000000000000266e+00,-9.432088788708519189e+01,1.901934656027650661e-01
2.400000000000000355e+00,-9.286177103950032574e+01,1.973325522607342064e-01
2.500000000000000000e+00,-9.146138215275038874e+01,2.059757768287756308e-01
2.600000000000000089e+00,-8.982563221597654035e+01,2.137948083995669102e-01
2.700000000000000178e+00,-8.829523853876631279e+01,2.270179496897300198e-01
2.800000000000000266e+00,-8.667781618015287393e+01,2.353542204647442737e-01
2.900000000000000355e+00,-8.513963406925452659e+01,2.402636037840706340e-01
3.000000000000000000e+00,-8.351485961179041340e+01,2.468113330727934596e-01
3.100000000000000089e+00,-8.210695312109793065e+01,2.453772299505897203e-01
3.200000000000000178e+00,-8.066260204010609414e+01,2.435614619090163691e-01
3.300000000000000266e+00,-7.919334082649100992e+01,2.405108103207921622e-01
3.400000000000000355e+00,-7.773203965129843596e+01,2.382049895560127417e-01
3.500000000000000000e+00,-7.642915926646796265e+01,2.355426921674730611e-01
3.600000000000000089e+00,-7.516421339816496072e+01,2.316772656940403463e-01
3.700000000000000178e+00,-7.410020229677898840e+01,2.286044972030038258e-01
3.800000000000000266e+00,-7.322145132710843995e+01,2.267984370372170544e-01
3.900000000000000355e+00,-7.246648586211313159e+01,2.296140289937803891e-01
4.000000000000000000e+00,-7.193617872288527337e+01,2.327909876070798079e-01
4.100000000000000533e+00,-7.146769521101097666e+01,2.339379653129861070e-01
4.200000000000000178e+00,-7.134724516641975356e+01,2.361601033482361445e-01
4.299999999999999822e+00,-7.129121085013224501e+01,2.423722029315866500e-01
4.400000000000000355e+00,-7.140925139611650252e+01,2.454972611010482475e-01
4.500000000000000000e+00,-7.155116602319309038e+01,2.483938817514516062e-01
4.600000000000000533e+00,-7.178717152409819846e+01,2.469659054414220511e-01
4.700000000000000178e+00,-7.218233271315102684e+01,2.497917681675854706e-01
4.800000000000000711e+00,-7.266509064800072792e+01,2.524228392551583489e-01
4.900000000000000355e+00,-7.333355119445243986e+01,2.531302884665652120e-01
5.000000000000000000e+00,-7.402999188753041437e+01,2.566892081124686475e-01
