region_type,region_index,n,mean,std,min,max,sem
3F,0,236,0.02463650372375117,0.1770729501024786,-0.1621417044185757,0.9924590494513563,0.011526467269001726
3F,1,228,0.10002352597819963,0.19331384487780923,-0.138316396061437,0.6395443419943675,0.012802522130465545
3F,2,224,-0.06907662442263277,0.06903318590365867,-0.1692193013920128,0.16913466111305564,0.004612473749445772
3F,3,256,-0.0522931556696356,0.08913217145064752,-0.17101593889757694,0.251555227982576,0.00557076071566547
3F,4,262,0.004194489848643855,0.19964824744028642,-0.14089938692034684,1.102985591833678,0.01233430991859108
3F,5,253,-0.02033940660076227,0.13352802632657151,-0.15048308140880043,0.4958650637477019,0.00839483508977185
3F,6,227,-0.011765839729887217,0.09830272744885708,-0.1432863777265576,0.34158271191163353,0.006524581180166488
3F,7,235,-0.00780230257171047,0.1394623990000829,-0.16465501456926832,0.46951216524356065,0.009097523800313439
3F,8,233,-0.003805145463489842,0.1354076031060034,-0.16236212272759315,0.7001264289503276,0.008870847025404294
3F,9,254,0.0044332205805194275,0.17344352600963925,-0.13865813823297293,0.7179908710772568,0.010882814725837934
3F,10,235,0.009683784240519555,0.1738509611340273,-0.14370991618368728,0.7027856545671887,0.01134078624750489
3F,11,248,0.020006431183833544,0.15528199305502488,-0.1599385478628246,0.6141820210238559,0.00986041641941543
3F,12,238,-0.038172843672782925,0.11156975653561214,-0.1552770182757143,0.8627302355269486,0.007231993162219222
3F,13,256,-0.003646840191101492,0.15828141082895855,-0.17210794179836997,0.5564392243101276,0.00989258817680991
3F,14,232,0.06884714581472541,0.19751046700885616,-0.17130580472389623,0.8016934510906222,0.01296719743769541
3F,15,235,0.031245424810144345,0.21582451167017794,-0.16391982656610435,0.6529978823430601,0.014078838781550732
3F,16,245,-0.011243054834980231,0.12968870939799976,-0.17200978098904435,0.402212203715509,0.008285507717946951
3F,17,240,0.08255925281538379,0.324536920185215,-0.14416543222069564,1.5247196634980607,0.02094876811844639
3F,18,254,-0.002179564457750075,0.11018559314594986,-0.18117339035674304,0.4649208281354294,0.0069136590062017535
3F,19,254,-0.054762242606421,0.06848330397957049,-0.1586748236351647,0.28480409630096254,0.004297024663702266
5F,0,86,-0.06017232876660261,0.1251702690721367,-0.16623223251499983,0.5250129032785374,0.013497457236669078
5F,1,85,-0.08742840805728062,0.03977503654063334,-0.1644294201562761,0.04879779133573561,0.004314208443256685
5F,2,88,-0.040913426697884475,0.09464057852390378,-0.1479529581637534,0.2578374565511595,0.010088719568802843
5F,3,87,0.24599998153950978,0.30634753082392996,-0.0875664263749725,0.9666103617880173,0.0328439027812943
5F,4,87,-0.038590079723501536,0.10263565731365887,-0.16596982065746638,0.32133581754012575,0.011003697472729005
5F,5,86,0.24770945195353022,0.34792403430782654,-0.1226962633634015,0.8605010914248551,0.037517613483541185
5F,6,88,0.009616649448710844,0.1550709538976479,-0.13658573198751417,0.36822315026928326,0.016530619228463186
5F,7,86,-0.08708942558588867,0.026083767710789452,-0.13178778560221033,0.010039298162486264,0.002812685007848729
5F,8,80,-0.09324968577667624,0.04483451874532342,-0.16008286500133886,0.11891317834531034,0.005012651582651587
5F,9,80,-0.037412125726931846,0.09115112921619398,-0.1669876172025276,0.2220994400165395,0.010191006057663843
5F,10,85,0.15710026072623182,0.25704141630121824,-0.10501021716113093,0.7907315308425722,0.027880056058289533
5F,11,80,-0.09620795594203205,0.02786499983340515,-0.1658622332090748,-0.05808776886624569,0.0031154016910257113
