region_type,region_index,n,mean,std,min,max,sem
3F,0,628,-0.4959571077204983,0.2676299588058017,-1.3617503619794689,0.37659958898776125,0.010679598000676017
3F,1,628,-0.5583007338053653,0.24930199255601435,-1.2788747684746566,0.14323782412865557,0.009948232526529991
3F,2,631,-0.5336426515764519,0.24436081310288507,-1.5721645986617439,0.1904746659975303,0.00972785037245861
3F,3,633,-0.5805823818124368,0.3026945980135489,-1.6745975187314814,0.4352832056130985,0.012031030158596889
3F,4,626,-0.5345755758552656,0.2955872573172469,-1.3890485113941946,0.5268774969451674,0.011814042835893494
3F,5,632,-0.5189434293323998,0.24250631252878743,-1.4338490438972304,0.22404929676511173,0.009646383169543646
3F,6,628,-0.5182623505756553,0.3074365732766903,-1.4124602270612656,0.6960628477672871,0.012268054846889778
3F,7,633,-0.48423992511366,0.25525436989827543,-1.471954810756641,0.2561926746824765,0.010145450373126044
3F,8,632,-0.5287927466044432,0.21058720788472315,-1.1861107714620116,0.18252098993811897,0.00837670935934601
3F,9,622,-0.4773811001212201,0.25585828633702656,-1.3400416874235386,0.2989292775187182,0.01025898262878365
3F,10,632,-0.5244001316437849,0.24444404642082232,-1.4836261367882166,0.35417803701133677,0.009723462085173775
3F,11,628,-0.5712707615424699,0.24725061080380603,-1.5340273626005279,0.10638202952769481,0.009866373482956308
3F,12,631,-0.5472302161006726,0.29167784182795586,-1.7861630030721674,0.3999201387211617,0.011611511544076232
3F,13,628,-0.5534513220475636,0.2822729982993926,-1.5040828920580023,0.3831024868545947,0.011263918889104833
3F,14,628,-0.5484796449774294,0.29922631934608573,-1.805854989904207,0.24123476457709597,0.011940430047881567
3F,15,631,-0.5684524925181565,0.2886929391135004,-1.7587158631755087,0.2871281319726649,0.011492684443225397
3F,16,633,-0.48230326587784217,0.27292059870277485,-1.381166204836909,0.34768427483742753,0.010847619929274159
3F,17,628,-0.5583514621643249,0.2480743980053575,-1.3981849938362412,0.14625789686077537,0.009899246171013834
3F,18,631,-0.5660254305202852,0.29531892160725004,-1.7528411780883477,0.34800693190781723,0.01175646064142698
3F,19,627,-0.5601747187020273,0.24643133930637237,-1.4097185856800885,0.024791669907306368,0.009841519717736544
5F,0,191,-0.5194021315672606,0.41069640483360037,-1.1304818918779047,0.8532387406101367,0.0297169489022489
5F,1,191,-0.6027731836402855,0.42398961991800677,-1.0653248029831484,0.8118036949873959,0.03067881218802556
5F,2,187,-0.4802791329697403,0.44825602998691527,-1.149702949344363,0.9877990583454722,0.03277972736781353
5F,3,197,-0.44658281948086,0.3999931580514511,-1.0395336879335968,0.9417029529345945,0.02849833252651358
5F,4,190,-0.4463981687736427,0.5670114069815099,-1.2130559453086713,1.659617496233456,0.041135330930654745
5F,5,194,-0.5901382388522104,0.4499004438072067,-1.181086665075078,1.135439773293341,0.03230096941971253
5F,6,194,-0.6660990749403911,0.34099680865131354,-1.1646066175469791,0.6737738215591338,0.024482144083382226
5F,7,191,-0.5366640349901313,0.4540117627231099,-1.1415070670563818,1.2599561956874556,0.03285113820104908
5F,8,195,-0.5504262174921365,0.422895328547496,-1.1574916017538754,0.7837984522820871,0.03028416349346547
5F,9,194,-0.4865582292967529,0.37051295655637995,-1.0695659457273021,0.970911194529781,0.026601280003323253
5F,10,190,-0.5939155819509664,0.4052503736116352,-1.1631125511911902,1.0520261521390395,0.029399952140345034
5F,11,194,-0.48315184765126323,0.40070519715704317,-0.9942622699908381,0.9350847739038796,0.028768956549942843
