r_angstrom,gamma23_mean,gamma23_sem
1.000000000000000056e-01,-1.264563221131387927e+01,1.918892370686137855e-02
2.000000000000000111e-01,-1.337439797303365019e+01,2.211475060940923387e-02
3.000000000000000444e-01,-1.406479382171492709e+01,2.539477535652058873e-02
4.000000000000000222e-01,-1.469156019131190938e+01,2.929619719945554882e-02
5.000000000000000000e-01,-1.526962452680595916e+01,3.311694818786528605e-02
6.000000000000000888e-01,-1.580850982173671326e+01,3.708005161809212191e-02
7.000000000000000666e-01,-1.631046537596227708e+01,3.871920585127334308e-02
8.000000000000000444e-01,-1.672566604319537120e+01,4.180287581264559987e-02
9.000000000000000222e-01,-1.708052606464825729e+01,4.484151094937734866e-02
1.000000000000000000e+00,-1.740458891859595880e+01,4.838957472282589406e-02
1.100000000000000089e+00,-1.767341617633798023e+01,5.119699531699557771e-02
1.200000000000000178e+00,-1.787248010937887344e+01,5.406642248241425031e-02
1.300000000000000044e+00,-1.798207410130082096e+01,5.688739935788480334e-02
1.400000000000000133e+00,-1.807753800308365300e+01,6.096855926544934162e-02
1.500000000000000000e+00,-1.805486500442356146e+01,6.390507947599650962e-02
1.600000000000000089e+00,-1.797167471282995166e+01,6.665124633634106344e-02
1.700000000000000178e+00,-1.780424984246594278e+01,6.936914124623233535e-02
1.800000000000000044e+00,-1.759072611725055069e+01,7.202392679667443676e-02
1.900000000000000133e+00,-1.732047863842441160e+01,7.684036037697498933e-02
2.000000000000000000e+00,-1.701791294656928955e+01,8.110089371547661574e-02
2.100000000000000089e+00,-1.674602568049321860e+01,8.362763408911989826e-02
2.200000000000000178e+00,-1.641383141339551344e+01,8.570558283848701830e-02
2.300000000000000266e+00,-1.608223648624241164e+01,8.889534799942974685e-02
2.400000000000000355e+00,-1.576422756405223069e+01,9.193314462869781045e-02
2.500000000000000000e+00,-1.548449017132518257e+01,9.437078168495312280e-02
2.600000000000000089e+00,-1.524408640960944616e+01,9.660881471230085837e-02
2.700000000000000178e+00,-1.498632943969695930e+01,9.636518418926355578e-02
2.800000000000000266e+00,-1.481375390492187982e+01,9.586350641918237048e-02
2.900000000000000355e+00,-1.458266537983444877e+01,9.617701987562880805e-02
3.000000000000000000e+00,-1.436335774739140447e+01,9.720133515477250019e-02
3.100000000000000089e+00,-1.410441970474155760e+01,9.712298810549921391e-02
3.200000000000000178e+00,-1.387379905956370507e+01,9.677907523499712505e-02
3.300000000000000266e+00,-1.358876645596189903e+01,9.721377405050088405e-02
3.400000000000000355e+00,-1.336945455001300331e+01,9.511002688900153934e-02
3.500000000000000000e+00,-1.317225969438375799e+01,9.617776573934362638e-02
3.600000000000000089e+00,-1.299285253989771327e+01,9.447049730441428594e-02
3.700000000000000178e+00,-1.278667885705991836e+01,9.405118544696866589e-02
3.800000000000000266e+00,-1.265493509022196861e+01,9.304106552056182200e-02
3.900000000000000355e+00,-1.257302265723249590e+01,9.352990629798847710e-02
4.000000000000000000e+00,-1.247458111574250239e+01,9.335680410710042731e-02
4.100000000000000533e+00,-1.242776929965444133e+01,9.539858806533525748e-02
4.200000000000000178e+00,-1.237146630925278146e+01,9.679953080252025333e-02
4.299999999999999822e+00,-1.231420774842530363e+01,9.727417465876583846e-02
4.400000000000000355e+00,-1.233970518336978905e+01,9.767355178689658690e-02
4.500000000000000000e+00,-1.242290064774636882e+01,9.800047308370749000e-02
4.600000000000000533e+00,-1.250601859721047404e+01,9.881307378563948529e-02
4.700000000000000178e+00,-1.254269661829957272e+01,1.017015704442780083e-01
4.800000000000000711e+00,-1.268488995609753012e+01,1.021693716276623476e-01
4.900000000000000355e+00,-1.277576923989091284e+01,1.044879715212424648e-01
5.000000000000000000e+00,-1.290834271541551992e+01,1.068793334536323469e-01
