region_type,region_index,n,mean,std,min,max,sem
3F,0,236,-0.10378190026073907,0.7743659772853909,-1.0687117473382004,2.6290642726372444,0.05040693164169322
3F,1,247,-0.32015931420607924,1.1244556873517249,-1.3917333390210611,4.362637076305048,0.07154740205033575
3F,2,264,-0.06043507273645272,0.5821652732247923,-1.3001345511593845,1.723540750167953,0.035829795738815146
3F,3,242,-0.3285234581484193,0.6520842519741823,-1.3007936371665236,2.4748117340942253,0.04191756331599106
3F,4,232,-0.09961267765016524,0.8195092947311197,-1.3200271824735246,3.426620106597902,0.05380342109326517
3F,5,242,-0.04263102952480203,0.45331755178023764,-0.9232964476934612,1.1878218797987903,0.029140355899517266
3F,6,246,0.11761086315746395,0.8866899004091867,-1.530021986100384,3.05594580173301,0.0565332832209348
3F,7,219,-0.2502365039389644,0.6390034853044296,-1.3296082468306107,1.8710988664946022,0.043179853994774975
3F,8,232,-0.014601983958341058,0.6978219533701964,-1.3158093885824214,2.4844417619211945,0.04581425573412207
3F,9,220,-0.04189927666784912,0.6568441549938117,-1.1662120619795007,2.149806580199634,0.04428442389566123
3F,10,217,0.19764798906057213,0.8604541605188675,-0.9991752114783121,3.073189206719821,0.05841143448890591
3F,11,245,0.188943359066799,0.8466709587408542,-1.1675971009653996,4.676229962596043,0.05409182338055628
3F,12,251,-0.06552046910435716,0.622704347093553,-1.0980274879541645,2.3546672535873423,0.03930474986701225
3F,13,252,-0.1670486507988828,0.8296683056936983,-1.291351337096466,2.9071764714367303,0.05226419065566285
3F,14,246,-0.07341540102719805,0.9831064736414703,-1.4309585208454685,4.370202994806262,0.0626805794055618
3F,15,246,0.05146871589452647,1.0275062384846227,-1.108746553876121,5.349007723482959,0.06551140501851004
3F,16,240,-0.33625570480548767,0.5149194878684514,-1.584332833012972,1.0167360773332927,0.03323791001920274
3F,17,222,0.21531651271785918,1.0488987934115568,-1.4209216054665181,4.894246251938104,0.07039747765048503
3F,18,221,-0.06038192698257643,0.4821738677669346,-1.0637046395055074,1.602420395154551,0.03243452428227924
3F,19,232,0.39452527112746,0.7649493140761793,-0.9885130770902868,3.2745857652473322,0.05022138287491733
5F,0,87,-0.10626437093766829,0.41243168088593923,-0.8661883258694884,1.0367367486827856,0.044217317484203676
5F,1,84,-0.07809368140335514,0.602921872643516,-1.092079523079468,1.4376385618144767,0.06578416951270089
5F,2,82,-0.48456319572487405,0.5766118825482264,-1.3447077126954738,0.9452204618994627,0.06367613014269081
5F,3,88,0.16970652522929844,0.6065320096200607,-0.9541065375364622,1.3269446611328994,0.06465652947180246
5F,4,84,0.2489007406708217,0.5009198673874738,-0.6616465715226705,1.2901382865754456,0.05465483831929382
5F,5,83,-0.3387389851240063,0.40581059267417824,-1.2746281291121957,0.5104591738700925,0.044543499400858826
5F,6,82,-0.27747039595012307,0.742127356177343,-1.3368143144931686,1.6861806821412593,0.08195425648455518
5F,7,86,-0.38484971062708134,0.6091908696338836,-1.245620891217922,1.160325319024504,0.06569074088283598
5F,8,86,0.4796034738632289,0.9200738524448597,-1.1422455895632038,2.1144039711048377,0.09921411506110042
5F,9,85,-0.19664808851499357,0.4869015934963535,-1.1503357033750805,0.8364639599183245,0.05281189279489859
5F,10,82,-0.06762259510835912,0.5066040764642054,-1.080278362135985,1.0421850482398078,0.05594506127968044
5F,11,85,-0.20831239463950027,0.40519110591953117,-0.9334422301486404,0.7999902750546173,0.04394914605558575
