region_type,region_index,n,mean,std,min,max,sem
3F,0,628,0.00010497861111414129,0.11429818100239311,-0.061748260124398706,0.9661155867916963,0.004560993958825814
3F,1,629,-0.005778078607253657,0.09191554116200587,-0.06191102461794263,0.9676789808029651,0.0036649126306081414
3F,2,634,-0.011320758733126586,0.04927703482371724,-0.05343811437755193,0.4777488684725532,0.001957041061831293
3F,3,626,-0.012723250029446518,0.05025306936182303,-0.04889610955621907,0.8424975559711815,0.002008516603401846
3F,4,613,-0.011229412830036516,0.044296401518992494,-0.05252469712341908,0.6113826759430528,0.001789114806385292
3F,5,633,-0.0021466836430195195,0.08868083832038236,-0.055340416633365495,0.8233750777028366,0.003524746881258906
3F,6,631,-0.01764822177794229,0.010810469575924348,-0.06432635543563006,-0.001618602258175032,0.0004303579987120551
3F,7,623,-0.016466704426639854,0.015910992834829052,-0.05606545403094388,0.2109340386003998,0.000637460467398534
3F,8,619,-0.0176213181771126,0.01063506769921957,-0.05522346690464101,-0.0017121697434950406,0.0004274594614965417
3F,9,624,0.007446654598570974,0.1270473452560243,-0.050157272491540554,1.602386779416592,0.005085964210421166
3F,10,630,-0.017446787747672592,0.01073812619242336,-0.05212048874879044,0.0328272946087526,0.0004278171878609134
3F,11,627,-0.0029276802892120256,0.0936030327195566,-0.06314909718770442,0.9522536956840776,0.003738145053881279
3F,12,618,-0.017583641755189856,0.011152467041299305,-0.0541874341632478,0.04321743846211617,0.00044861801654530204
3F,13,627,-0.014367452177375627,0.031434468976609085,-0.05254897945974504,0.4222323228001618,0.0012553717685446846
3F,14,627,0.0025586832612248356,0.11561714356289432,-0.050587307177919434,0.9735672380368855,0.004617303956896435
3F,15,630,-0.01747364545290607,0.010734747334538402,-0.05746266167938025,0.012916041014574869,0.0004276825709405474
3F,16,626,-0.011493382760257746,0.060432260749127185,-0.04972511324140915,0.9353549338210472,0.0024153589151301217
3F,17,627,-0.0031241337047138765,0.0816731150282048,-0.051125796965463606,0.9193309585024872,0.0032617100333969477
3F,18,628,-0.007417021178192002,0.07208097279550996,-0.06086168107077212,0.9129215721389567,0.0028763439503881987
3F,19,638,-0.013605198216621326,0.051517085799249594,-0.05661213114428956,0.9217522050224597,0.002039580958117022
5F,0,191,-0.024473672882729804,0.0078632599651464,-0.048410291576549504,-0.0070455504856856465,0.0005689655225592507
5F,1,187,-0.02446455907627551,0.008725404184451993,-0.048391927344185716,0.027048610365373003,0.0006380647469453218
5F,2,186,0.07308241048510576,0.23420464613010114,-0.044172163173584834,0.9868566364952255,0.017172717839788146
5F,3,184,-0.024666673809261935,0.007829870492247041,-0.04469864071241419,-0.006290588792159929,0.0005772257109082056
5F,4,181,-0.024842786516510958,0.0075694717731717345,-0.043687086538695415,-0.006193340676551812,0.0005626344059181708
5F,5,189,0.008050824597987553,0.1466583240874132,-0.04818739675630984,0.9370177728711836,0.010667823355967243
5F,6,188,-0.01701891195847913,0.03845816538425093,-0.04749363958263868,0.31340093578391526,0.0028048499833991927
5F,7,195,-0.024434785813330195,0.008214722187412172,-0.049289260105908055,-0.0036082042775814694,0.0005882684744507602
5F,8,184,-0.005771181679331592,0.10433731956834191,-0.04393206839969964,0.9355795375726796,0.00769184924855748
5F,9,197,0.011712780404672947,0.14584964227973304,-0.04573978434407266,1.097439080298033,0.01039135675422288
5F,10,191,-0.025282081553003426,0.007942337077765914,-0.05083631448949188,-0.005221877063647041,0.0005746873416143836
5F,11,191,0.00938032704451161,0.15193915575710398,-0.046032901921365284,0.9456481657662832,0.010993931465541028
