region_type,region_index,n,mean,std,min,max,sem
3F,0,635,-0.4750358678174737,0.2989572831700373,-1.5613257228334887,0.40627827375521974,0.011863757896792919
3F,1,625,-0.4611721108859989,0.29269483399729324,-1.5689248044773991,0.7982253528862122,0.011707793359891729
3F,2,625,-0.42867955860215134,0.2775815569650808,-1.4490015369311193,0.4688979368242093,0.011103262278603232
3F,3,619,-0.4503552377614477,0.30038776746498047,-1.4872480668259764,0.7518164191829176,0.012073603756199085
3F,4,621,-0.5088414757986538,0.2620408490054973,-1.4112197331642018,0.2479179749175954,0.010515337050282009
3F,5,628,-0.48818174686898325,0.26147831058589643,-1.657565281589399,0.2942658678255545,0.010434120512567768
3F,6,630,-0.4938935836754987,0.2745617193008235,-1.3558147465890018,0.32308672231529756,0.010938800731212782
3F,7,626,-0.5767289828453427,0.2385752861194623,-1.6263645551375872,-0.0005487171542902389,0.009535386184715678
3F,8,629,-0.4806288943847988,0.25847599242872094,-1.4019257857410032,0.34481109349583383,0.010306112735509472
3F,9,628,-0.4733070703611542,0.2978276297374415,-1.355962098262792,0.5499913365477089,0.01188461625627656
3F,10,625,-0.4432631332321839,0.2704779157445418,-1.588215695378216,0.40839734421040835,0.010819116629781671
3F,11,626,-0.4259961152537963,0.29411101592437416,-1.3820498616683696,0.45460182247526715,0.011755040363290965
3F,12,619,-0.48152154099620004,0.27870043229307506,-1.477167047711186,0.27224888810064274,0.011201916158520888
3F,13,623,-0.48601166274475976,0.2913091895955189,-1.5326619137177384,0.5537842094551833,0.011671056236701697
3F,14,628,-0.5512782701740915,0.24043435522701664,-1.4112535553930243,0.1905925014839735,0.009594375274105563
3F,15,621,-0.4854459656613762,0.23835972500565855,-1.4431205754321472,0.3193092149759203,0.00956504627869852
3F,16,624,-0.5168334634212028,0.24806576205570519,-1.5769727084918856,0.16157701555384235,0.009930578125058027
3F,17,622,-0.4232808641529201,0.27766687581942884,-1.3593290708179235,0.32684939952797415,0.011133427399993942
3F,18,615,-0.4816760350697327,0.28988226143149803,-1.5723008323923955,0.44646749143422965,0.011689180981597975
3F,19,628,-0.5038496589867675,0.301941515454945,-1.6247811653629822,0.5562203371957731,0.012048778168043473
5F,0,191,-0.5737802246680916,0.20640294249542546,-1.1463116944811946,-0.15454454790527306,0.014934792764732188
5F,1,201,-0.7332065688021886,0.27865310595536275,-1.6299063947151364,-0.13426462576704018,0.019654674663099655
5F,2,209,-0.7536215694146076,0.22052562170423043,-1.3376753211231045,-0.3298088482362438,0.015254076218587454
5F,3,205,-0.705071382279679,0.19277611808264894,-1.2670591738183934,-0.2762958997982483,0.013464068116977562
5F,4,195,-0.6655358218243034,0.23322590138913724,-1.3021319426867823,-0.19512513846070254,0.016701653699601523
5F,5,198,-0.715117249455276,0.26510451685639835,-1.453366950406226,-0.035020607803208516,0.018840157634297378
5F,6,192,-0.6958319397057009,0.2419956083316863,-1.4064194768522706,-0.15432300873926685,0.017464528701625792
5F,7,200,-0.5497290358827467,0.26321617879464265,-1.4356694604608529,0.020732607088625406,0.018612194494370255
5F,8,200,-0.7232396654402509,0.2513817991759338,-1.49885272505256,-0.13137380127828735,0.017775377486417762
5F,9,201,-0.6199292987804079,0.23522134192242927,-1.30700676961654,-0.21029948208218632,0.01659123422813618
5F,10,206,-0.6743105005661416,0.23178725823701019,-1.3062674263894463,-0.17442192662071784,0.01614938351058617
5F,11,193,-0.6028232757652798,0.24309843506525672,-1.305305191786666,-0.017519094334024737,0.017498608254233054
