r_center_A,na_per_frame,cl_per_frame,net_charge_per_frame,cum_counter_charge_Q_e
0.25,0.0,0.0,0.0,0.0
0.75,0.0,0.0,0.0,0.0
1.25,0.0,0.0,0.0,0.0
1.75,0.0,0.0,0.0,0.0
2.25,23.77445109780439,0.0,23.77445109780439,23.77445109780439
2.75,5.487025948103793,18.44111776447106,-12.954091816367265,10.820359281437126
3.25,1.6786427145708582,277.2415169660679,-275.562874251497,-264.7425149700599
3.75,14.902195608782435,54.0,-39.097804391217565,-303.84031936127747
4.25,44.59680638722555,71.27944111776448,-26.682634730538922,-330.52295409181636
4.75,44.36926147704591,65.00399201596807,-20.634730538922156,-351.1576846307385
5.25,24.243512974051896,51.12375249500998,-26.880239520958085,-378.0379241516966
5.75,23.15369261477046,45.349301397205586,-22.19560878243513,-400.23353293413174
6.25,27.890219560878243,46.624750499002,-18.734530938123754,-418.96806387225547
6.75,31.085828343313374,47.572854291417165,-16.487025948103792,-435.45508982035926
7.25,31.57884231536926,43.38922155688623,-11.810379241516966,-447.2654690618762
7.75,30.668662674650697,39.02395209580838,-8.355289421157684,-455.6207584830339
8.25,30.506986027944112,37.57684630738523,-7.069860279441118,-462.690618762475
8.75,30.768463073852296,38.10578842315369,-7.3373253493013975,-470.02794411177643
9.25,30.652694610778443,38.16566866267465,-7.512974051896207,-477.54091816367264
9.75,30.548902195608783,36.750499001996005,-6.201596806387226,-483.74251497005986
10.25,30.74051896207585,36.00998003992016,-5.269461077844311,-489.01197604790417
10.75,31.676646706586826,35.16566866267465,-3.489021956087824,-492.500998003992
11.25,31.381237524950098,35.43512974051896,-4.053892215568863,-496.55489021956083
11.75,31.606786427145707,35.035928143712574,-3.4291417165668663,-499.9840319361277
12.25,31.518962075848304,34.532934131736525,-3.0139720558882237,-502.9980039920159
12.75,31.932135728542914,35.007984031936125,-3.0758483033932134,-506.07385229540915
13.25,32.05988023952096,34.61077844311377,-2.5508982035928143,-508.62475049900195
13.75,31.964071856287426,34.77644710578842,-2.812375249500998,-511.4371257485029
14.25,32.50898203592814,35.33932135728543,-2.8303393213572856,-514.2674650698602
14.75,33.06187624750499,34.78842315369261,-1.7265469061876249,-515.9940119760479
15.25,32.72654690618762,34.572854291417165,-1.8463073852295409,-517.8403193612775
15.75,32.55888223552894,35.01197604790419,-2.4530938123752497,-520.2934131736528
16.25,32.6187624750499,34.22754491017964,-1.6087824351297406,-521.9021956087826
16.75,32.96806387225549,34.67664670658683,-1.7085828343313374,-523.6107784431139
17.25,33.203592814371255,34.53692614770459,-1.3333333333333333,-524.9441117764472
17.75,33.82435129740519,34.37325349301397,-0.5489021956087824,-525.493013972056
18.25,33.77045908183633,34.75848303393214,-0.9880239520958084,-526.4810379241518
18.75,34.12774451097805,34.516966067864274,-0.38922155688622756,-526.870259481038
19.25,34.08782435129741,34.26946107784431,-0.18163672654690619,-527.051896207585
19.75,34.377245508982035,34.662674650698605,-0.28542914171656686,-527.3373253493015
