region_type,region_index,n,mean,std,min,max,sem
3F,0,242,0.2587431620242065,0.9373863174286627,-0.636861772750936,3.8224483235694056,0.06025747469502664
3F,1,244,-0.15426499424169893,0.278108423182785,-0.6319577691419984,0.9902618341352918,0.017804067393690635
3F,2,243,0.23800074324790624,0.5967124432561457,-0.696823537286993,2.1695079133881543,0.03827912108252611
3F,3,219,-0.19410506630466964,0.30366729420653765,-0.7417367867852269,0.8008562474476432,0.020519934129279115
3F,4,228,-0.001027670871454343,0.4409175621451266,-0.6597848753516481,1.52423356924149,0.029200478892972875
3F,5,244,-0.07206419039431894,0.4051120127497865,-0.7906548211395992,1.7326420225259227,0.025934639067909118
3F,6,238,-0.09810383277167702,0.25548205762492215,-0.591807305553499,0.8508341908223882,0.016560442105324317
3F,7,219,0.04992002191726704,0.5702168138441364,-0.7085827600884627,1.8637833006671818,0.03853168149063444
3F,8,231,-0.14242280176880526,0.34433753182937155,-0.714009553266799,1.0449268000105127,0.02265574627053984
3F,9,220,0.09605999435794516,0.3543071978644215,-0.4692485100538246,1.4732082223454008,0.023887386406992967
3F,10,233,0.09867891248766704,0.3901809164718536,-0.4892007328939696,1.0854197150530704,0.02556160173328116
3F,11,244,0.46660871961180744,1.0479133672235854,-0.6368511629681929,5.253287116093562,0.06708577898964146
3F,12,238,0.03645439366329549,0.5917833292436876,-0.774298954121342,2.180841157601347,0.038359615755185476
3F,13,240,-0.018915909391332208,0.36217054372132185,-0.63756177336482,1.2214263144784343,0.023378008071992744
3F,14,236,-0.16649315086628882,0.2674365503268223,-0.6874843448382871,0.5213679771605001,0.017408636621758646
3F,15,243,-0.16281241753690753,0.2988663595129245,-0.6602835597462189,0.957900462499531,0.019172285901834493
3F,16,232,0.10942150221036413,0.7011729338244982,-0.6076694688228839,2.852128700507039,0.046034258379140575
3F,17,225,0.04057875660368694,0.4301265714538459,-0.6538375525699217,1.2872422924195135,0.02867510476358973
3F,18,247,0.020605961538449298,0.384128860648855,-0.6288004292326861,1.131953790263558,0.024441534105011226
3F,19,245,-0.0005187378151443495,0.42187865290777415,-0.6350040226048491,1.2539387248057927,0.026952838461652064
5F,0,84,0.6237491710678504,0.5119930107762881,-0.16571216530075236,2.1948576440530077,0.05586301731358766
5F,1,86,-0.021538393544675242,0.42075387249965224,-0.577093558476646,1.357958700244073,0.045371056907723445
5F,2,86,-0.20965027326275673,0.1981133404895184,-0.4710443140228829,0.33201323406412714,0.02136311091358181
5F,3,82,0.1885714651233308,0.3817128458924011,-0.45132398212324515,1.1088712759570567,0.04215313209427057
5F,4,84,0.019289574476220712,0.4064707548321615,-0.5152706050581709,1.1726719498653637,0.0443495952810528
5F,5,82,-0.07125489518412227,0.29220185505083485,-0.4762261773297087,0.8263457805034268,0.032268296775164795
5F,6,86,-0.18407940472318782,0.318374375738126,-0.6261730164162725,0.5375168234132144,0.03433119185275563
5F,7,86,0.04452119421973778,0.5829792990963137,-0.5578417967523481,1.5296571551629425,0.0628642745417523
5F,8,86,-0.12176094624485992,0.3239911583513916,-0.6387743319000724,0.6609467710129281,0.03493686509842491
5F,9,85,0.18368953572181382,0.37489405299334677,-0.4478239850533651,1.0450074092171937,0.040662969274669135
5F,10,86,-0.12692790328233033,0.4181753426876639,-0.6087013920107347,1.081234963452524,0.045093006887308995
5F,11,87,-0.2485782369641441,0.17502656292075833,-0.5459816343243938,0.16753876122214564,0.018764817203692098
