region_type,region_index,n,mean,std,min,max,sem
3F,0,616,-3.34228398900137,3.8866979166790956,-14.383612075497561,4.7558843018070585,0.15659952177448097
3F,1,618,-3.171563563261539,3.6903285306265645,-13.08723607460053,6.5438081586534285,0.14844678398774722
3F,2,624,-5.322563684109515,3.7118793480390977,-12.551718056162468,9.824541151968198,0.1485940967871828
3F,3,630,-5.278588470952086,3.01070420031596,-15.65987863711212,3.2732860556576457,0.11994932648202876
3F,4,616,-4.151926890164893,2.349544132491844,-9.75212711084683,1.3795271882618825,0.09466583084765093
3F,5,621,-1.9001015664454763,3.1235132977530613,-9.158022927847123,6.52173300482066,0.12534227099158218
3F,6,619,-4.829550901771639,2.188183806501637,-10.01559264704941,3.5383185347181447,0.08795053290081849
3F,7,619,-4.633149007335354,2.063911619432705,-9.644127416890045,1.1700664299413148,0.08295561197827642
3F,8,628,-8.184145576639175,3.1242427335386806,-18.37200714764167,-1.2019838458419034,0.12467085747652465
3F,9,618,-4.915465985039697,3.150655461524918,-11.517328724550541,6.78889760036597,0.12673794943600752
3F,10,613,-1.9260117761059978,5.001206350666414,-10.44871367137588,15.262929828968982,0.20199682197500873
3F,11,636,-2.1902699296544914,2.637741965948779,-9.772409133292866,5.407597576731098,0.1045932724405487
3F,12,626,1.2822408556106657,4.522552721300067,-11.52566632696946,10.39305829712209,0.18075756059971457
3F,13,626,-1.6361428806897134,2.842402928107181,-8.715567012570215,8.971944911111095,0.11360526923353267
3F,14,620,-1.202023432365695,3.3060569779137636,-8.586855458804788,9.770599706989666,0.13277444335566582
3F,15,622,-4.482406479779516,3.5156243384780543,-12.024041044505726,7.065447590710133,0.1409636933558871
3F,16,621,-2.4711691083069587,3.9454847625544645,-10.59665996644874,10.538944592483231,0.1583268496590076
3F,17,614,-4.981433400164944,2.885870936528332,-11.63796541456265,2.6989300352118746,0.11646427268292087
3F,18,612,-0.9568630028680831,3.2970172458925924,-7.889411776193517,9.612848536750409,0.13327402308135483
3F,19,623,-2.0701972176213514,3.3858510484120594,-8.654492302718287,9.635033500262825,0.13565125786104076
5F,0,197,-4.5802086903677655,1.3422291618137792,-7.887208770437913,-0.8541207443197508,0.09562986818697639
5F,1,197,2.1933809872499643,2.49554206337148,-3.2279388405513094,7.854512853830689,0.17780001013595903
5F,2,197,-2.5729361700782274,3.2522547367843306,-9.939877105651584,2.604482564621276,0.23171355580508912
5F,3,190,-5.899819772838849,3.644659213517453,-12.935041859297403,4.860196021307391,0.2644113699151546
5F,4,182,-7.378898699982681,3.601442714750689,-13.723557397462677,4.706568980828075,0.2669566951303049
5F,5,201,-1.8813735501254465,3.5265347282701422,-10.156864594688448,5.720183848329586,0.24874258097584379
5F,6,203,-5.62882057424264,2.1967469366722034,-9.940741881506842,1.1019260227653218,0.15418140911006767
5F,7,192,-4.031670737185531,3.333671806463843,-11.363842013644081,3.168142572088324,0.24058703935647074
5F,8,195,-5.613739817954645,1.9665598814944272,-9.98487086684633,0.7112389585602162,0.14082827818273838
5F,9,194,-4.907225622431899,1.9763784116254706,-9.317540505366873,1.414759259997519,0.1418957005142473
5F,10,198,-4.330754728472963,3.571153566771674,-12.111871671308347,2.3656481810594214,0.2537908328838714
5F,11,192,-4.403762478273244,2.50061601919158,-9.86463795853522,1.7433749071181375,0.18046641647751863
