r_center_A,na_per_frame,cl_per_frame,net_charge_per_frame,cum_counter_charge_Q_e
0.025,0.0,0.0,0.0,0.0
0.07500000000000001,0.0,0.0,0.0,0.0
0.125,0.0,0.0,0.0,0.0
0.17500000000000002,0.0,0.0,0.0,0.0
0.225,0.0,0.0,0.0,0.0
0.275,0.0,0.0,0.0,0.0
0.32500000000000007,0.0,0.0,0.0,0.0
0.375,0.0,0.0,0.0,0.0
0.42500000000000004,0.0,0.0,0.0,0.0
0.475,0.0,0.0,0.0,0.0
0.525,0.0,0.0,0.0,0.0
0.5750000000000001,0.0,0.0,0.0,0.0
0.625,0.0,0.0,0.0,0.0
0.675,0.0,0.0,0.0,0.0
0.7250000000000001,0.0,0.0,0.0,0.0
0.775,0.0,0.0,0.0,0.0
0.8250000000000001,0.0,0.0,0.0,0.0
0.875,0.0,0.0,0.0,0.0
0.925,0.0,0.0,0.0,0.0
0.9750000000000001,0.0,0.0,0.0,0.0
1.025,0.0,0.0,0.0,0.0
1.0750000000000002,0.0,0.0,0.0,0.0
1.125,0.0,0.0,0.0,0.0
1.1750000000000003,0.0,0.0,0.0,0.0
1.225,0.0,0.0,0.0,0.0
1.275,0.0,0.0,0.0,0.0
1.3250000000000002,0.0,0.0,0.0,0.0
1.375,0.0,0.0,0.0,0.0
1.4250000000000003,0.0,0.0,0.0,0.0
1.475,0.0,0.0,0.0,0.0
1.525,0.0,0.0,0.0,0.0
1.5750000000000002,0.0,0.0,0.0,0.0
1.625,0.0,0.0,0.0,0.0
1.6750000000000003,0.0,0.0,0.0,0.0
1.725,0.0,0.0,0.0,0.0
1.775,0.0,0.0,0.0,0.0
1.8250000000000002,0.0,0.0,0.0,0.0
1.875,0.0,0.0,0.0,0.0
1.9250000000000003,0.0,0.0,0.0,0.0
1.975,0.0,0.0,0.0,0.0
2.0250000000000004,0.0,0.0,0.0,0.0
2.075,0.001996007984031936,0.0,0.001996007984031936,0.001996007984031936
2.125,0.0499001996007984,0.0,0.0499001996007984,0.05189620758483034
2.175,0.12574850299401197,0.0,0.12574850299401197,0.1776447105788423
2.225,0.34530938123752497,0.0,0.34530938123752497,0.5229540918163673
2.2750000000000004,0.6107784431137725,0.0,0.6107784431137725,1.13373253493014
2.325,0.7245508982035929,0.0,0.7245508982035929,1.8582834331337328
2.375,0.7025948103792415,0.0,0.7025948103792415,2.5608782435129744
2.4250000000000003,0.530938123752495,0.0,0.530938123752495,3.0918163672654693
2.475,0.3473053892215569,0.0,0.3473053892215569,3.439121756487026
2.5250000000000004,0.21157684630738524,0.0,0.21157684630738524,3.650698602794411
2.575,0.13572854291417166,0.0,0.13572854291417166,3.7864271457085827
2.625,0.11776447105788423,0.0,0.11776447105788423,3.904191616766467
2.6750000000000003,0.06387225548902195,0.0,0.06387225548902195,3.968063872255489
2.725,0.06187624750499002,0.0,0.06187624750499002,4.029940119760479
2.7750000000000004,0.05588822355289421,0.005988023952095809,0.0499001996007984,4.079840319361277
2.825,0.043912175648702596,0.1317365269461078,-0.08782435129740519,3.9920159680638716
2.875,0.017964071856287425,0.7884231536926147,-0.7704590818363274,3.2215568862275443
2.9250000000000003,0.02594810379241517,3.407185628742515,-3.3812375249501,-0.15968063872255556
2.975,0.00998003992015968,9.13572854291417,-9.125748502994012,-9.285429141716568
3.0250000000000004,0.02594810379241517,17.612774451097806,-17.58682634730539,-26.87225548902196
3.075,0.017964071856287425,25.407185628742514,-25.389221556886227,-52.26147704590819
