region_type,region_index,chain,axis_x,axis_y,axis_z
5F,0,0,-0.004748969444411034,0.5158749029976232,0.8566507641661267
5F,0,1,-0.004748969444411034,0.5158749029976232,0.8566507641661267
5F,0,2,-0.004748969444411034,0.5158749029976232,0.8566507641661267
5F,0,3,-0.004748969444411034,0.5158749029976232,0.8566507641661267
5F,0,4,-0.004748969444411034,0.5158749029976232,0.8566507641661267
5F,1,5,0.0420149719853131,-0.5378088194008145,0.8420192491290063
5F,1,6,0.0420149719853131,-0.5378088194008145,0.8420192491290063
5F,1,7,0.0420149719853131,-0.5378088194008145,0.8420192491290063
5F,1,8,0.0420149719853131,-0.5378088194008145,0.8420192491290063
5F,1,9,0.0420149719853131,-0.5378088194008145,0.8420192491290063
5F,2,10,-0.04237484332863413,0.5381222136077785,-0.8418009597729965
5F,2,11,-0.04237484332863413,0.5381222136077785,-0.8418009597729965
5F,2,12,-0.04237484332863413,0.5381222136077785,-0.8418009597729965
5F,2,13,-0.04237484332863413,0.5381222136077785,-0.8418009597729965
5F,2,14,-0.04237484332863413,0.5381222136077785,-0.8418009597729965
5F,3,15,0.006599279351313342,-0.5118230080787021,-0.8590655725340832
5F,3,16,0.006599279351313342,-0.5118230080787021,-0.8590655725340832
5F,3,17,0.006599279351313342,-0.5118230080787021,-0.8590655725340832
5F,3,18,0.006599279351313342,-0.5118230080787021,-0.8590655725340832
5F,3,19,0.006599279351313342,-0.5118230080787021,-0.8590655725340832
5F,4,20,0.8593819449559509,0.02749246493740149,0.5105945916824743
5F,4,21,0.8593819449559509,0.02749246493740149,0.5105945916824743
5F,4,22,0.8593819449559509,0.02749246493740149,0.5105945916824743
5F,4,23,0.8593819449559509,0.02749246493740149,0.5105945916824743
5F,4,24,0.8593819449559509,0.02749246493740149,0.5105945916824743
5F,5,25,0.8392709360700176,0.04123705956169492,-0.5421473976575574
5F,5,26,0.8392709360700176,0.04123705956169492,-0.5421473976575574
5F,5,27,0.8392709360700176,0.04123705956169492,-0.5421473976575574
5F,5,28,0.8392709360700176,0.04123705956169492,-0.5421473976575574
5F,5,29,0.8392709360700176,0.04123705956169492,-0.5421473976575574
5F,6,30,-0.8388634921227555,-0.04261796810908566,0.5426709411585156
5F,6,31,-0.8388634921227555,-0.04261796810908566,0.5426709411585156
5F,6,32,-0.8388634921227555,-0.04261796810908566,0.5426709411585156
5F,6,33,-0.8388634921227555,-0.04261796810908566,0.5426709411585156
5F,6,34,-0.8388634921227555,-0.04261796810908566,0.5426709411585156
5F,7,35,-0.8602435601242335,-0.03140142956186179,-0.5089154816727975
5F,7,36,-0.8602435601242335,-0.03140142956186179,-0.5089154816727975
5F,7,37,-0.8602435601242335,-0.03140142956186179,-0.5089154816727975
5F,7,38,-0.8602435601242335,-0.03140142956186179,-0.5089154816727975
5F,7,39,-0.8602435601242335,-0.03140142956186179,-0.5089154816727975
5F,8,40,0.4868044625042907,0.8735040557109716,0.0034756211520193116
5F,8,41,0.4868044625042907,0.8735040557109716,0.0034756211520193116
5F,8,42,0.4868044625042907,0.8735040557109716,0.0034756211520193116
5F,8,43,0.4868044625042907,0.8735040557109716,0.0034756211520193116
5F,8,44,0.4868044625042907,0.8735040557109716,0.0034756211520193116
5F,9,45,-0.5639740820214728,0.8255028898833983,0.0218680955319665
5F,9,46,-0.5639740820214728,0.8255028898833983,0.0218680955319665
5F,9,47,-0.5639740820214728,0.8255028898833983,0.0218680955319665
5F,9,48,-0.5639740820214728,0.8255028898833983,0.0218680955319665
5F,9,49,-0.5639740820214728,0.8255028898833983,0.0218680955319665
5F,10,50,0.5610412041539463,-0.8274327235389525,-0.024245726600812673
5F,10,51,0.5610412041539463,-0.8274327235389525,-0.024245726600812673
5F,10,52,0.5610412041539463,-0.8274327235389525,-0.024245726600812673
5F,10,53,0.5610412041539463,-0.8274327235389525,-0.024245726600812673
5F,10,54,0.5610412041539463,-0.8274327235389525,-0.024245726600812673
5F,11,55,-0.486644945831709,-0.8735963889803166,-0.002458832447439076
5F,11,56,-0.486644945831709,-0.8735963889803166,-0.002458832447439076
5F,11,57,-0.486644945831709,-0.8735963889803166,-0.002458832447439076
5F,11,58,-0.486644945831709,-0.8735963889803166,-0.002458832447439076
5F,11,59,-0.486644945831709,-0.8735963889803166,-0.002458832447439076
3F,0,0,0.3735172351313614,0.0020998501090587125,0.9276208631166846
3F,0,9,0.3735172351313614,0.0020998501090587125,0.9276208631166846
3F,0,22,0.3735172351313614,0.0020998501090587125,0.9276208631166846
3F,1,1,0.5616636722745296,0.5948764839829629,0.5750268585476311
3F,1,21,0.5616636722745296,0.5948764839829629,0.5750268585476311
3F,1,41,0.5616636722745296,0.5948764839829629,0.5750268585476311
3F,2,2,-0.032061808581033316,0.9292366186702491,0.36809149263844076
3F,2,40,-0.032061808581033316,0.9292366186702491,0.36809149263844076
3F,2,49,-0.032061808581033316,0.9292366186702491,0.36809149263844076
3F,3,3,-0.5885387938815207,0.5464500638063825,0.595830861790899
3F,3,33,-0.5885387938815207,0.5464500638063825,0.595830861790899
3F,3,48,-0.5885387938815207,0.5464500638063825,0.595830861790899
3F,4,4,-0.3350702955968998,-0.027472915326596122,0.9417925121448268
3F,4,5,-0.3350702955968998,-0.027472915326596122,0.9417925121448268
3F,4,32,-0.3350702955968998,-0.027472915326596122,0.9417925121448268
3F,5,6,-0.5384618005696568,-0.6095543793716807,0.5818095460853907
3F,5,31,-0.5384618005696568,-0.6095543793716807,0.5818095460853907
3F,5,56,-0.5384618005696568,-0.6095543793716807,0.5818095460853907
3F,6,7,0.04774653140542631,-0.9387067560396933,0.3413940463806982
3F,6,54,0.04774653140542631,-0.9387067560396933,0.3413940463806982
3F,6,55,0.04774653140542631,-0.9387067560396933,0.3413940463806982
3F,7,8,0.6142103652547531,-0.5596685233823862,0.5563423147205343
3F,7,23,0.6142103652547531,-0.5596685233823862,0.5563423147205343
3F,7,53,0.6142103652547531,-0.5596685233823862,0.5563423147205343
3F,8,10,-0.3742962528533582,-0.0007600906892767304,-0.927308868372388
3F,8,19,-0.3742962528533582,-0.0007600906892767304,-0.927308868372388
3F,8,37,-0.3742962528533582,-0.0007600906892767304,-0.927308868372388
3F,9,11,-0.6169561275711001,0.5577392043824271,-0.5552405933893249
3F,9,36,-0.6169561275711001,0.5577392043824271,-0.5552405933893249
3F,9,46,-0.6169561275711001,0.5577392043824271,-0.5552405933893249
3F,10,12,-0.05240486832891397,0.9380318357045496,-0.3425638699281962
3F,10,44,-0.05240486832891397,0.9380318357045496,-0.3425638699281962
3F,10,45,-0.05240486832891397,0.9380318357045496,-0.3425638699281962
3F,11,13,0.5397941524094015,0.6104473744747257,-0.5796346056107502
3F,11,28,0.5397941524094015,0.6104473744747257,-0.5796346056107502
3F,11,43,0.5397941524094015,0.6104473744747257,-0.5796346056107502
3F,12,14,0.3367895796773144,0.029939501692207993,-0.9411038227842877
3F,12,15,0.3367895796773144,0.029939501692207993,-0.9411038227842877
3F,12,27,0.3367895796773144,0.029939501692207993,-0.9411038227842877
3F,13,16,0.5867940528032904,-0.5457465993834902,-0.5981917659547359
3F,13,26,0.5867940528032904,-0.5457465993834902,-0.5981917659547359
3F,13,51,0.5867940528032904,-0.5457465993834902,-0.5981917659547359
3F,14,17,0.033891385709457454,-0.9274644208948485,-0.3723722894481758
3F,14,50,0.033891385709457454,-0.9274644208948485,-0.3723722894481758
3F,14,59,0.033891385709457454,-0.9274644208948485,-0.3723722894481758
3F,15,18,-0.5596474687433051,-0.5964686125105755,-0.5753432931901792
3F,15,38,-0.5596474687433051,-0.5964686125105755,-0.5753432931901792
3F,15,58,-0.5596474687433051,-0.5964686125105755,-0.5753432931901792
3F,16,20,0.9183207614183817,0.39573752563152237,-0.00887637059861156
3F,16,29,0.9183207614183817,0.39573752563152237,-0.00887637059861156
3F,16,42,0.9183207614183817,0.39573752563152237,-0.00887637059861156
3F,17,24,0.9470945886528898,-0.31992474205119176,-0.025690456747440187
3F,17,25,0.9470945886528898,-0.31992474205119176,-0.025690456747440187
3F,17,52,0.9470945886528898,-0.31992474205119176,-0.025690456747440187
3F,18,30,-0.9174836224530979,-0.3975372334583834,0.013709505629161988
3F,18,39,-0.9174836224530979,-0.3975372334583834,0.013709505629161988
3F,18,57,-0.9174836224530979,-0.3975372334583834,0.013709505629161988
3F,19,34,-0.9488724681891902,0.3148619179378009,0.022427923334175984
3F,19,35,-0.9488724681891902,0.3148619179378009,0.022427923334175984
3F,19,47,-0.9488724681891902,0.3148619179378009,0.022427923334175984
