region_type,region_index,n,mean,std,min,max,sem
3F,0,233,0.10264884296067499,0.8897338400788699,-1.361897018298357,3.6013823600599433,0.05828840188897232
3F,1,234,-0.08965666128140651,0.6176326409725117,-1.3424119621308674,1.9538315691818848,0.040375908827572866
3F,2,236,-0.15676946592664032,0.5145276212706519,-1.1041646419723288,1.69749226675305,0.03349289534138998
3F,3,235,-0.01785895368665169,0.6067142953221035,-0.9687142009023797,2.0306357982895054,0.03957767671614448
3F,4,243,-0.28413713938877855,0.6372459131372232,-1.1794807883247012,2.86116212466908,0.040879344387751634
3F,5,224,-0.010144482523897961,0.5895371095104753,-1.2320506709622134,1.4911742332169355,0.039390105010307645
3F,6,234,0.4219329758379421,1.5209492499590644,-1.465963738537796,9.188986578363343,0.09942756288109716
3F,7,242,0.41203819651001183,1.259622470203283,-1.1780302857657956,6.007857164869895,0.08097159912869921
3F,8,231,-0.331695756743221,0.5934496221673077,-1.538726269462258,1.457364854652039,0.03904611847782146
3F,9,238,-0.34440496371633755,0.5290120921574754,-1.4562870997147233,1.7382450308434099,0.03429076079405963
3F,10,240,-0.22877505385044747,0.6950585652658715,-1.521924593241506,1.8305863605043735,0.04486583746522569
3F,11,254,-0.030387881682527797,0.570564031351071,-1.375947786186412,1.731954712122152,0.03580037136742598
3F,12,231,0.24346561692722796,1.1808679962657675,-1.203446005459356,4.613443836765817,0.07769540996668078
3F,13,223,-0.28783255045188144,0.576856571975924,-1.2082569895405117,1.9530557335506438,0.03862917324063218
3F,14,238,0.19038313553875832,0.854578746772612,-1.2662385602522657,3.4231878107779092,0.05539411257265493
3F,15,259,-0.1958873990594227,0.560019809136902,-1.2223050454492075,1.6227071973195981,0.034797937775943345
3F,16,242,-0.1823916144559253,0.5325663732081638,-1.2726612346632942,2.123056512545753,0.03423466308431075
3F,17,223,-0.18091845366499976,0.7432503460880437,-1.1615202001518794,3.762937786384336,0.04977172450657833
3F,18,240,0.09962680526205486,0.7799823017176812,-1.287511936930309,2.893416977990002,0.05034764108148514
3F,19,228,0.30988090585234407,0.7420727648227667,-1.2042174522884692,2.378576156529863,0.04914496941522366
5F,0,86,-0.40082614772715786,0.3360998478505204,-0.9851695536410023,0.4215561786384488,0.03624257866697532
5F,1,82,-0.3782480149110296,0.3390314345715474,-0.9577079239714775,0.5925834338828213,0.03743975870708046
5F,2,86,0.47992390732811835,0.8243195224055149,-0.7027420366536551,2.9074236789252557,0.08888866010672056
5F,3,83,-0.060195283633832454,0.8233361328724141,-1.1578193655415587,1.565879831827176,0.0903728813475139
5F,4,81,0.22245194067804963,0.5703804298787905,-0.767368025200064,1.9858716405112689,0.06337560331986561
5F,5,81,-0.12273127087918986,0.5119408950280984,-0.7234308463728074,1.247190002793055,0.05688232166978871
5F,6,84,-0.6231171757816445,0.32858458637768156,-1.316000376225079,0.06346797695298587,0.03585151760170194
5F,7,83,-0.356319009299495,0.5667264909601409,-1.3425893748894737,2.456368382884297,0.062206313896793805
5F,8,84,-0.2178404695195173,0.5845563409539052,-1.1700443006252694,1.184044672374854,0.06378032572351632
5F,9,84,-0.27890143873244994,0.2584302820902891,-0.7580977659199511,0.2363270114750334,0.02819705546541763
5F,10,86,0.4339492335551199,0.9750002785912182,-0.9922717379447274,2.7860908932300537,0.1051369839146161
5F,11,87,0.3430861358217766,0.890860037879802,-1.1054192340039648,2.411779771150838,0.09551022133970083
