r_center_A,na_per_frame,cl_per_frame,net_charge_per_frame,cum_counter_charge_Q_e
0.25,0.0,0.0,0.0,0.0
0.75,0.0,0.0,0.0,0.0
1.25,0.0,0.0,0.0,0.0
1.75,0.0,0.0,0.0,0.0
2.25,29.63672654690619,0.0,29.63672654690619,29.63672654690619
2.75,5.129740518962076,0.36726546906187624,4.7624750499002,34.39920159680639
3.25,1.7664670658682635,10.005988023952096,-8.239520958083832,26.159680638722563
3.75,15.800399201596806,2.7065868263473054,13.0938123752495,39.25349301397206
4.25,34.29540918163673,4.3532934131736525,29.942115768463072,69.19560878243513
4.75,23.9500998003992,4.471057884231537,19.479041916167663,88.67465069860279
5.25,11.18562874251497,3.7664670658682633,7.419161676646707,96.0938123752495
5.75,9.870259481037925,3.62874251497006,6.241516966067865,102.33532934131736
6.25,11.155688622754491,3.992015968063872,7.163672654690619,109.49900199600798
6.75,11.886227544910179,4.275449101796407,7.610778443113772,117.10978043912175
7.25,10.970059880239521,4.087824351297405,6.8822355289421155,123.99201596806387
7.75,9.936127744510978,3.906187624750499,6.029940119760479,130.02195608782435
8.25,9.972055888223553,3.86626746506986,6.105788423153693,136.12774451097803
8.75,9.367265469061877,3.8722554890219563,5.49500998003992,141.62275449101796
9.25,8.988023952095809,4.26746506986028,4.720558882235529,146.3433133732535
9.75,8.944111776447105,4.0039920159680635,4.940119760479042,151.28343313373253
10.25,8.502994011976048,4.073852295409182,4.429141716566866,155.7125748502994
10.75,8.057884231536926,4.139720558882235,3.9181636726546905,159.6307385229541
11.25,8.626746506986027,4.159680638722555,4.467065868263473,164.09780439121755
11.75,8.119760479041917,4.351297405189621,3.7684630738522955,167.86626746506985
12.25,8.025948103792414,4.391217564870259,3.6347305389221556,171.500998003992
12.75,7.976047904191617,4.530938123752495,3.4451097804391217,174.94610778443112
13.25,7.782435129740519,4.36127744510978,3.4211576846307383,178.36726546906186
13.75,7.634730538922156,4.483033932135728,3.151696606786427,181.5189620758483
14.25,7.840319361277445,4.425149700598802,3.4151696606786426,184.93413173652692
14.75,7.872255489021956,4.506986027944111,3.3652694610778444,188.29940119760477
15.25,7.632734530938124,4.415169660678643,3.2175648702594812,191.51696606786425
15.75,7.395209580838324,4.724550898203593,2.6706586826347305,194.18762475049897
16.25,7.357285429141717,4.80439121756487,2.5528942115768465,196.7405189620758
16.75,7.483033932135728,4.54690618762475,2.936127744510978,199.67664670658678
17.25,7.445109780439122,4.672654690618763,2.7724550898203595,202.44910179640715
17.75,7.3293413173652695,4.684630738522954,2.6447105788423153,205.09381237524946
18.25,7.271457085828343,4.772455089820359,2.499001996007984,207.59281437125745
18.75,7.063872255489022,4.810379241516966,2.2534930139720557,209.8463073852295
19.25,6.912175648702595,5.0,1.9121756487025947,211.7584830339321
19.75,6.840319361277445,5.069860279441118,1.7704590818363273,213.52894211576842
