r_center_A,na_per_frame,cl_per_frame,net_charge_per_frame,cum_counter_charge_Q_e
0.025,0.0,0.0,0.0,0.0
0.07500000000000001,0.0,0.0,0.0,0.0
0.125,0.0,0.0,0.0,0.0
0.17500000000000002,0.0,0.0,0.0,0.0
0.225,0.0,0.0,0.0,0.0
0.275,0.0,0.0,0.0,0.0
0.32500000000000007,0.0,0.0,0.0,0.0
0.375,0.0,0.0,0.0,0.0
0.42500000000000004,0.0,0.0,0.0,0.0
0.475,0.0,0.0,0.0,0.0
0.525,0.0,0.0,0.0,0.0
0.5750000000000001,0.0,0.0,0.0,0.0
0.625,0.0,0.0,0.0,0.0
0.675,0.0,0.0,0.0,0.0
0.7250000000000001,0.0,0.0,0.0,0.0
0.775,0.0,0.0,0.0,0.0
0.8250000000000001,0.0,0.0,0.0,0.0
0.875,0.0,0.0,0.0,0.0
0.925,0.0,0.0,0.0,0.0
0.9750000000000001,0.0,0.0,0.0,0.0
1.025,0.0,0.0,0.0,0.0
1.0750000000000002,0.0,0.0,0.0,0.0
1.125,0.0,0.0,0.0,0.0
1.1750000000000003,0.0,0.0,0.0,0.0
1.225,0.0,0.0,0.0,0.0
1.275,0.0,0.0,0.0,0.0
1.3250000000000002,0.0,0.0,0.0,0.0
1.375,0.0,0.0,0.0,0.0
1.4250000000000003,0.0,0.0,0.0,0.0
1.475,0.0,0.0,0.0,0.0
1.525,0.0,0.0,0.0,0.0
1.5750000000000002,0.0,0.0,0.0,0.0
1.625,0.0,0.0,0.0,0.0
1.6750000000000003,0.0,0.0,0.0,0.0
1.725,0.0,0.0,0.0,0.0
1.775,0.0,0.0,0.0,0.0
1.8250000000000002,0.0,0.0,0.0,0.0
1.875,0.0,0.0,0.0,0.0
1.9250000000000003,0.0,0.0,0.0,0.0
1.975,0.0,0.0,0.0,0.0
2.0250000000000004,0.007984031936127744,0.0,0.007984031936127744,0.007984031936127744
2.075,0.313373253493014,0.0,0.313373253493014,0.3213572854291417
2.125,2.3333333333333335,0.0,2.3333333333333335,2.654690618762475
2.175,9.431137724550899,0.0,9.431137724550899,12.085828343313374
2.225,21.87425149700599,0.0,21.87425149700599,33.960079840319366
2.2750000000000004,31.902195608782435,0.0,31.902195608782435,65.8622754491018
2.325,33.169660678642714,0.0,33.169660678642714,99.03193612774452
2.375,26.55888223552894,0.0,26.55888223552894,125.59081836327346
2.4250000000000003,19.239520958083833,0.0,19.239520958083833,144.8303393213573
2.475,12.588822355289421,0.0,12.588822355289421,157.4191616766467
2.5250000000000004,7.954091816367265,0.0,7.954091816367265,165.37325349301395
2.575,5.287425149700598,0.0,5.287425149700598,170.66067864271454
2.625,3.471057884231537,0.0,3.471057884231537,174.13173652694607
2.6750000000000003,2.3652694610778444,0.0,2.3652694610778444,176.49700598802391
2.725,1.620758483033932,0.0,1.620758483033932,178.11776447105785
2.7750000000000004,1.2315369261477045,0.0,1.2315369261477045,179.34930139720555
2.825,0.908183632734531,0.003992015968063872,0.9041916167664671,180.25349301397202
2.875,0.7544910179640718,0.04790419161676647,0.7065868263473054,180.96007984031934
2.9250000000000003,0.5848303393213573,0.45109780439121755,0.13373253493013973,181.09381237524948
2.975,0.5429141716566867,1.7664670658682635,-1.2235528942115768,179.87025948103792
3.0250000000000004,0.5089820359281437,4.664670658682635,-4.155688622754491,175.71457085828342
3.075,0.499001996007984,8.409181636726547,-7.910179640718563,167.80439121756487
3.125,0.5269461077844312,11.10179640718563,-10.574850299401197,157.22954091816368
