region_type,region_index,n,mean,std,min,max,sem
3F,0,628,-0.23355921365988966,0.29628724940601114,-0.8447326210240818,0.8750238540709315,0.011823148389296238
3F,1,628,-0.22528812449608987,0.4664141884200576,-1.1717716530708273,1.4646584809506888,0.018611952325382913
3F,2,631,-0.2255552182556398,0.30950276522410963,-0.9130133060730734,0.6345276632525141,0.012321110540316735
3F,3,633,-0.2618682209473006,0.3146511050685658,-0.9609136575613114,0.8898128603402371,0.012506258649341035
3F,4,626,-0.21076152421320604,0.29012446511282564,-0.8532371169411513,0.7916600387392934,0.011595705747575269
3F,5,632,-0.20153222674492502,0.3743837102382076,-0.9451449787532314,1.2576581102652926,0.014892184387837095
3F,6,628,-0.2425821501914186,0.28420053042544346,-1.1465055736457457,0.699723460437237,0.011340835794564392
3F,7,633,-0.22131930056383933,0.32118737963448313,-0.9267588575137075,0.8386095630203105,0.012766052239789917
3F,8,632,-0.21944643449181545,0.3178972132173565,-0.8916426319197973,0.9490867369669129,0.012645272179711654
3F,9,622,-0.12769504985555538,0.3871483172410413,-0.8726362376859441,1.167356897934943,0.015523233264006632
3F,10,632,-0.1646894176694193,0.3880472883062521,-0.918118201057228,1.2550786336639117,0.015435692340833923
3F,11,628,-0.30149118399881525,0.33105118531475813,-1.0782067556911796,1.2528826186774733,0.013210380454358437
3F,12,631,-0.2017569503126374,0.341844071488968,-0.9279650012686408,1.0991021490491812,0.013608597614039711
3F,13,628,-0.2387951894929233,0.3123413793868538,-0.9136203971159987,1.1125271876826743,0.012463777918258687
3F,14,628,-0.18676428907936288,0.41935873701307885,-0.999391503816361,1.7416776880537617,0.01673423539485225
3F,15,631,-0.20393616716412818,0.4372152641977878,-1.1279134815974017,1.4878207479929826,0.01740526484858396
3F,16,633,-0.1436360784630323,0.2901385306307503,-0.7480438197227522,0.6782261912673204,0.011531971284249012
3F,17,628,-0.2671493971676427,0.25066963273190995,-0.9625832306808786,0.6236314748824735,0.010002807310882655
3F,18,631,-0.23676844399001598,0.3665330638068874,-1.0445534678737984,0.9305340340703209,0.01459145087952782
3F,19,627,-0.27082299193120507,0.26500592639932086,-1.04889209289418,0.5429052713065594,0.010583317273350202
5F,0,191,-0.23430562152709275,0.4509710499613731,-1.4366372508099035,1.3296760303330872,0.03263111994741095
5F,1,191,-0.45431241058240934,0.46534136936467135,-1.4547872925128074,0.7412064204027989,0.03367091976642771
5F,2,187,-0.27937870143815413,0.434345731700969,-1.0486057483270599,0.9602738698820219,0.03176250561302399
5F,3,197,-0.21430540801531517,0.43987850599555867,-1.0484250950585519,0.9522960808275222,0.03134004590527258
5F,4,190,-0.1756662888027419,0.33547987838786486,-1.11580146562061,0.8580010020894394,0.024338268416019094
5F,5,194,-0.3719640891624806,0.4143707774560876,-1.374986719415369,0.43048935745227207,0.02975008803673732
5F,6,194,-0.3669816053716858,0.5198859007554638,-1.4428713157546962,0.93737155096672,0.03732563239977169
5F,7,191,-0.37043169450369584,0.4313303275279651,-1.3622958061607648,0.7427631113368178,0.031209967149169827
5F,8,195,-0.40069253050959813,0.4264339976428913,-1.3579181220216952,0.44922720304839614,0.030537572850817093
5F,9,194,-0.3001617083562462,0.4734270799660759,-1.402168776178136,0.9558675368269394,0.033990083457221654
5F,10,190,-0.3075898630355712,0.4028920132986861,-1.1652191719909601,0.5824333145256262,0.029228858700720377
5F,11,194,-0.28625139828278706,0.5479464027746991,-1.386884734573492,1.5108358958283463,0.03934025903573364
