region_type,region_index,n,mean,std,min,max,sem
3F,0,262,0.09735010251834281,0.2353839913723958,-0.15360823208547875,0.8732442787967317,0.01454207155176986
3F,1,234,-0.04574909005380025,0.13733325578683395,-0.16893125931549077,0.6991307478286177,0.008977755783619173
3F,2,236,-0.03083028181727965,0.11819239058657635,-0.1561287870606179,0.358373307717518,0.007693669308343277
3F,3,233,0.08747274104953025,0.19853764986429043,-0.13520774791177637,0.622635312947152,0.013006633898915208
3F,4,231,0.018037135302835936,0.17643564310608562,-0.15320828649771182,0.7101376993987947,0.01160861304329659
3F,5,228,0.03600598378828261,0.18448185928129654,-0.16174750483130848,0.7768447324723975,0.012217609595479871
3F,6,249,-0.05316938494759964,0.09107596677179915,-0.16602836888911104,0.27199030386039535,0.005771704878325067
3F,7,262,0.009488330500810648,0.12077305702768037,-0.15706230416659445,0.41094120898928094,0.007461384381250981
3F,8,228,0.03141868912865459,0.22274544980134034,-0.16421593245475888,0.8477164673936056,0.014751677782544135
3F,9,259,-0.012861124589932098,0.12119423234069279,-0.15130189503442104,0.5422784270793448,0.007530643179023135
3F,10,244,-0.04183308867880087,0.08924996334775584,-0.1660394401453928,0.2575047174761657,0.0057136434205859905
3F,11,258,-0.034525914822180745,0.07835838697380154,-0.16064369708303675,0.2310773296984393,0.004878380088049002
3F,12,240,-0.004131549830301249,0.12252423856856808,-0.164707774013632,0.4629801160655943,0.007908905591380144
3F,13,229,-0.049428525075441175,0.06310664636773511,-0.1452893525137951,0.195837886160225,0.004170204573214099
3F,14,239,-0.030809988852996663,0.11174395536287643,-0.1623198542166894,0.40793202195851186,0.007228115595599551
3F,15,255,-0.03848701029641707,0.11136451414539261,-0.15955764733320535,0.38883573437908403,0.00697391639227406
3F,16,251,0.0014702241725133309,0.12448964231390265,-0.14465242312833967,0.48497319531505306,0.00785771654721828
3F,17,234,0.023452244875085702,0.1593584168163202,-0.15882110087648602,0.6767150799443964,0.010417585602585504
3F,18,238,0.05503491394784982,0.1504889480495267,-0.15518181683453203,0.5393930830105684,0.009754749647915143
3F,19,246,0.10694905564964766,0.24915753021394904,-0.1560892670308342,0.9278359849493334,0.015885703914878903
5F,0,84,0.09347832491015193,0.20593213929011103,-0.12337200094543377,0.4956770950004807,0.022469038483836273
5F,1,80,0.09012627267389753,0.26620432635421526,-0.16338323148066125,0.6929634891350831,0.029762548481628202
5F,2,85,-0.0833625136451972,0.03327629848547157,-0.16410830220872707,0.03347322346854461,0.003609321332481801
5F,3,86,0.0363522440706874,0.23541760780000714,-0.14296308475775513,0.775430438698294,0.025385733509994183
5F,4,84,-0.07274893150469106,0.04655218455558082,-0.16118793716643712,0.09502433197052211,0.005079259749797698
5F,5,80,-0.08549169908270483,0.0320134542569603,-0.15029046379673192,0.05088341814288524,0.003579212995657162
5F,6,85,-0.09776547171485495,0.026954512703621685,-0.17202540024896482,-0.05036743247796395,0.002923627390537718
5F,7,86,-0.06608463019887102,0.049565431939890096,-0.16313807636282204,0.060170103283119745,0.005344777981104631
5F,8,85,0.02796163369266451,0.17403105711040898,-0.12870392535054245,0.5302437208769666,0.01887631844681286
5F,9,83,0.02524455350540065,0.13090868099791458,-0.1250821252502323,0.3649023633682296,0.014369094495962532
5F,10,79,-0.07873674305549758,0.02791439157563537,-0.14326381206472585,0.01311422048061377,0.0031406144223458683
5F,11,82,-0.09764318887473743,0.023071954254857942,-0.14488352695649906,-0.06423188060140812,0.0025478711178930115
