r_center_A,na_per_frame,cl_per_frame,net_charge_per_frame,cum_counter_charge_Q_e
0.025,0.0,0.0,0.0,0.0
0.07500000000000001,0.0,0.0,0.0,0.0
0.125,0.0,0.0,0.0,0.0
0.17500000000000002,0.0,0.0,0.0,0.0
0.225,0.0,0.0,0.0,0.0
0.275,0.0,0.0,0.0,0.0
0.32500000000000007,0.0,0.0,0.0,0.0
0.375,0.0,0.0,0.0,0.0
0.42500000000000004,0.0,0.0,0.0,0.0
0.475,0.0,0.0,0.0,0.0
0.525,0.0,0.0,0.0,0.0
0.5750000000000001,0.0,0.0,0.0,0.0
0.625,0.0,0.0,0.0,0.0
0.675,0.0,0.0,0.0,0.0
0.7250000000000001,0.0,0.0,0.0,0.0
0.775,0.0,0.0,0.0,0.0
0.8250000000000001,0.0,0.0,0.0,0.0
0.875,0.0,0.0,0.0,0.0
0.925,0.0,0.0,0.0,0.0
0.9750000000000001,0.0,0.0,0.0,0.0
1.025,0.0,0.0,0.0,0.0
1.0750000000000002,0.0,0.0,0.0,0.0
1.125,0.0,0.0,0.0,0.0
1.1750000000000003,0.0,0.0,0.0,0.0
1.225,0.0,0.0,0.0,0.0
1.275,0.0,0.0,0.0,0.0
1.3250000000000002,0.0,0.0,0.0,0.0
1.375,0.0,0.0,0.0,0.0
1.4250000000000003,0.0,0.0,0.0,0.0
1.475,0.0,0.0,0.0,0.0
1.525,0.0,0.0,0.0,0.0
1.5750000000000002,0.0,0.0,0.0,0.0
1.625,0.0,0.0,0.0,0.0
1.6750000000000003,0.0,0.0,0.0,0.0
1.725,0.0,0.0,0.0,0.0
1.775,0.0,0.0,0.0,0.0
1.8250000000000002,0.0,0.0,0.0,0.0
1.875,0.0,0.0,0.0,0.0
1.9250000000000003,0.0,0.0,0.0,0.0
1.975,0.0,0.0,0.0,0.0
2.0250000000000004,0.0,0.0,0.0,0.0
2.075,0.001996007984031936,0.0,0.001996007984031936,0.001996007984031936
2.125,0.01996007984031936,0.0,0.01996007984031936,0.021956087824351298
2.175,0.1157684630738523,0.0,0.1157684630738523,0.1377245508982036
2.225,0.3213572854291417,0.0,0.3213572854291417,0.45908183632734534
2.2750000000000004,0.47704590818363274,0.0,0.47704590818363274,0.9361277445109781
2.325,0.5668662674650699,0.0,0.5668662674650699,1.5029940119760479
2.375,0.500998003992016,0.0,0.500998003992016,2.003992015968064
2.4250000000000003,0.405189620758483,0.0,0.405189620758483,2.409181636726547
2.475,0.30538922155688625,0.0,0.30538922155688625,2.714570858283433
2.5250000000000004,0.17564870259481039,0.0,0.17564870259481039,2.8902195608782435
2.575,0.13572854291417166,0.0,0.13572854291417166,3.025948103792415
2.625,0.09580838323353294,0.0,0.09580838323353294,3.121756487025948
2.6750000000000003,0.0658682634730539,0.0,0.0658682634730539,3.187624750499002
2.725,0.059880239520958084,0.0,0.059880239520958084,3.24750499001996
2.7750000000000004,0.021956087824351298,0.003992015968063872,0.017964071856287425,3.265469061876247
2.825,0.011976047904191617,0.10578842315369262,-0.09381237524950099,3.171656686626746
2.875,0.02594810379241517,1.0379241516966067,-1.0119760479041917,2.1596806387225547
2.9250000000000003,0.011976047904191617,4.073852295409182,-4.06187624750499,-1.902195608782435
2.975,0.011976047904191617,10.499001996007983,-10.487025948103792,-12.389221556886227
3.0250000000000004,0.013972055888223553,19.227544910179642,-19.213572854291417,-31.602794411177644
3.075,0.00998003992015968,27.05389221556886,-27.043912175648703,-58.64670658682635
