r_center_A,na_per_frame,cl_per_frame,net_charge_per_frame,cum_counter_charge_Q_e
0.25,0.0,0.0,0.0,0.0
0.75,0.0,0.0,0.0,0.0
1.25,0.0,0.0,0.0,0.0
1.75,0.0,0.0,0.0,0.0
2.25,3.1097804391217565,0.0,3.1097804391217565,3.1097804391217565
2.75,0.5888223552894212,13.225548902195609,-12.636726546906187,-9.52694610778443
3.25,0.18962075848303392,162.42714570858283,-162.2375249500998,-171.76447105788424
3.75,1.6706586826347305,28.850299401197606,-27.179640718562876,-198.9441117764471
4.25,4.8662674650698605,34.06586826347306,-29.199600798403193,-228.1437125748503
4.75,4.828343313373254,27.45309381237525,-22.624750499001998,-250.7684630738523
5.25,2.6926147704590817,19.920159680638722,-17.227544910179642,-267.99600798403196
5.75,2.409181636726547,16.439121756487026,-14.029940119760479,-282.0259481037924
6.25,2.838323353293413,15.48502994011976,-12.646706586826348,-294.67265469061874
6.75,3.1497005988023954,15.574850299401197,-12.425149700598803,-307.09780439121755
7.25,3.283433133732535,13.81437125748503,-10.530938123752495,-317.62874251497004
7.75,3.2674650698602794,12.269461077844312,-9.001996007984031,-326.63073852295406
8.25,3.183632734530938,11.137724550898204,-7.954091816367265,-334.58483033932134
8.75,3.3592814371257487,11.111776447105788,-7.75249500998004,-342.3373253493014
9.25,3.1776447105788423,10.878243512974052,-7.700598802395209,-350.03792415169664
9.75,3.3512974051896207,10.662674650698603,-7.311377245508982,-357.34930139720564
10.25,3.596806387225549,10.351297405189621,-6.754491017964072,-364.1037924151697
10.75,3.5508982035928143,9.778443113772456,-6.227544910179641,-370.33133732534935
11.25,3.5209580838323356,9.658682634730539,-6.137724550898204,-376.46906187624757
11.75,3.7285429141716566,9.273453093812375,-5.544910179640719,-382.0139720558883
12.25,3.9241516966067866,9.49500998003992,-5.570858283433134,-387.58483033932146
12.75,3.788423153692615,9.281437125748504,-5.493013972055889,-393.07784431137736
13.25,3.878243512974052,9.113772455089821,-5.235528942115768,-398.3133732534931
13.75,4.081836327345309,9.099800399201596,-5.017964071856287,-403.3313373253494
14.25,4.075848303393213,8.734530938123752,-4.658682634730539,-407.99001996007996
14.75,4.115768463073852,8.626746506986027,-4.510978043912176,-412.50099800399215
15.25,4.333333333333333,8.780439121756487,-4.447105788423154,-416.9481037924153
15.75,4.235528942115768,8.311377245508982,-4.075848303393213,-421.0239520958085
16.25,4.37125748502994,8.407185628742514,-4.0359281437125745,-425.0598802395211
16.75,4.3812375249501,8.19560878243513,-3.81437125748503,-428.8742514970061
17.25,4.802395209580839,7.968063872255489,-3.165668662674651,-432.0399201596808
17.75,4.508982035928144,8.00998003992016,-3.500998003992016,-435.5409181636728
18.25,4.712574850299402,7.982035928143713,-3.269461077844311,-438.8103792415171
18.75,4.786427145708583,7.7445109780439125,-2.9580838323353293,-441.76846307385244
19.25,4.69061876247505,7.826347305389222,-3.1357285429141717,-444.90419161676664
19.75,4.864271457085828,7.5968063872255485,-2.7325349301397206,-447.63672654690635
