r_angstrom,gamma23_mean,gamma23_sem
1.000000000000000056e-01,-1.345934392184942396e+02,1.029724756701256155e-01
2.000000000000000111e-01,-1.430738119767542003e+02,1.150547087827372833e-01
3.000000000000000444e-01,-1.509908465774624347e+02,1.345304571777656832e-01
4.000000000000000222e-01,-1.582209983848955517e+02,1.544829894539054560e-01
5.000000000000000000e-01,-1.646811056199393022e+02,1.806433196418485154e-01
6.000000000000000888e-01,-1.703170415809652241e+02,2.069298998758340169e-01
7.000000000000000666e-01,-1.748433978989475861e+02,2.358130703679170159e-01
8.000000000000000444e-01,-1.782724898142208474e+02,2.737293405386934664e-01
9.000000000000000222e-01,-1.806842546425010312e+02,3.126471678621097205e-01
1.000000000000000000e+00,-1.820700592040356582e+02,3.581572208344993569e-01
1.100000000000000089e+00,-1.827028130841104314e+02,4.019539617195051484e-01
1.200000000000000178e+00,-1.822754006904157222e+02,4.456380103632111012e-01
1.300000000000000044e+00,-1.809793595949046789e+02,4.908804286226857161e-01
1.400000000000000133e+00,-1.790371187394000003e+02,5.339105679590605558e-01
1.500000000000000000e+00,-1.762360239454739883e+02,5.810910814375166433e-01
1.600000000000000089e+00,-1.726992800209202414e+02,6.288832121577493384e-01
1.700000000000000178e+00,-1.685486445992662254e+02,6.811957042464759082e-01
1.800000000000000044e+00,-1.639910292216965502e+02,7.388369309134071861e-01
1.900000000000000133e+00,-1.588562907116994438e+02,7.993261525516895949e-01
2.000000000000000000e+00,-1.534252625899023315e+02,8.583243546611620811e-01
2.100000000000000089e+00,-1.475559341699120637e+02,9.142124398210726977e-01
2.200000000000000178e+00,-1.416309579737333593e+02,9.762509078998640177e-01
2.300000000000000266e+00,-1.352045186790310538e+02,1.036973801020361519e+00
2.400000000000000355e+00,-1.286661502598875586e+02,1.091249684345190207e+00
2.500000000000000000e+00,-1.222632409079657378e+02,1.139531053274231542e+00
2.600000000000000089e+00,-1.157458359383361000e+02,1.176487395089153898e+00
