region_type,region_index,n,mean,std,min,max,sem
3F,0,635,-0.08418069227402014,0.03953058713235966,-0.21940506165301513,0.06699591714179731,0.0015687234988339485
3F,1,625,-0.06983173390894261,0.057896077265536396,-0.2427319792515457,0.2397207479630484,0.002315843090621456
3F,2,626,-0.07759064455651016,0.0518295320176507,-0.23937168161901498,0.10521591591190638,0.0020715247232855304
3F,3,634,-0.05064249028469728,0.07310187875284646,-0.2219275869551698,0.3091299004792926,0.0029032464905432197
3F,4,627,-0.04595251050179106,0.07427348735733894,-0.2343743198976358,0.24428172850837573,0.0029661973691728636
3F,5,618,-0.07860299321750645,0.044006086509967,-0.23026292481628904,0.037335554671405397,0.0017701844060973222
3F,6,625,-0.055231509966163786,0.05959151795207529,-0.2365960523543025,0.18373369235319031,0.0023836607180830116
3F,7,634,-0.05963944927197411,0.04520627037862437,-0.23463352078319358,0.13902826818658887,0.0017953703525325421
3F,8,630,-0.09348564439940327,0.04836305319519684,-0.24711708733802795,0.02036880393381622,0.0019268301604553476
3F,9,631,-0.09054166397731594,0.04354735888445432,-0.24136630725388247,-0.00592932483759433,0.0017335929847531115
3F,10,631,-0.051939106257813915,0.08254274754932281,-0.24327050514478182,0.3332825975013247,0.003285974896283224
3F,11,629,-0.0909657058239969,0.04514825084054549,-0.2389105497476438,0.0014599156689668223,0.0018001786494814874
3F,12,628,-0.0750656520278029,0.05338410080763547,-0.22832447220191032,0.0984812645163846,0.002130257534683563
3F,13,629,-0.07495260012809378,0.05536761440031781,-0.2254521968709719,0.1544790081544477,0.0022076513588133425
3F,14,628,-0.08121105378170265,0.04637234088483451,-0.232818754047653,0.10456223882764648,0.0018504578531124056
3F,15,631,-0.07093308555328444,0.047783300971577465,-0.23188021566357195,0.07856947316635846,0.0019022231766676575
3F,16,630,-0.07094329076229583,0.062117706425019244,-0.24705586591298842,0.20135846889502965,0.002474828662180596
3F,17,627,-0.08297355530673152,0.0432703870161881,-0.2300033098736884,0.02839134873343501,0.0017280528045358664
3F,18,629,-0.056622065790273325,0.043580994857398414,-0.21998942369947305,0.11619341048851008,0.0017376880611063611
3F,19,632,-0.06839766236735854,0.05242148778162889,-0.21708692901944376,0.0891464820754113,0.0020852148226001947
5F,0,207,-0.04300792784405704,0.12683803029770055,-0.1916060852293613,0.5090906299999727,0.008815852522559509
5F,1,201,-0.07139462209918838,0.0641412078042108,-0.15133277936952377,0.22953261530010716,0.00452417197205754
5F,2,203,-0.08464409106638228,0.06311841727774553,-0.18670643569410036,0.15252418609944204,0.004430044423515771
5F,3,186,-0.0450977943362117,0.07138377210902033,-0.16377559636074326,0.285328783280114,0.005234112119564788
5F,4,190,-0.05286670972085034,0.10582096374115567,-0.1959526718339024,0.3616179578002687,0.007677059595796113
5F,5,205,0.04703784082609474,0.2908798949459716,-0.18654583879114175,1.1455489792733147,0.02031593310605388
5F,6,194,-0.0694263169984266,0.07518723547133904,-0.18717088534779006,0.25710585617120596,0.005398128913056086
5F,7,196,-0.0731199539047132,0.05539606000520369,-0.19675727055480224,0.10921711731338062,0.0039568614289431205
5F,8,190,-0.021798127485827684,0.13782962989742464,-0.16885728306477732,0.5593309073437688,0.00999921230520344
5F,9,186,-0.053671867617490904,0.12209611460284743,-0.19494207410102027,0.3878988310962463,0.008952521480912051
5F,10,199,0.049074480621556615,0.2535343937980896,-0.13651715756125682,1.0026323124228604,0.017972576658664773
5F,11,186,-0.10483678028762056,0.038002775215669686,-0.20259069485465203,0.0454057232708905,0.0027864986740914733
