region_type,region_index,chain,axis_x,axis_y,axis_z
5F,0,0,0.009425769232053191,0.5138946928379414,0.8578014919241991
5F,0,1,0.009425769232053191,0.5138946928379414,0.8578014919241991
5F,0,2,0.009425769232053191,0.5138946928379414,0.8578014919241991
5F,0,3,0.009425769232053191,0.5138946928379414,0.8578014919241991
5F,0,4,0.009425769232053191,0.5138946928379414,0.8578014919241991
5F,1,5,-0.04603680082000583,-0.5353346386795119,0.8433845134931846
5F,1,6,-0.04603680082000583,-0.5353346386795119,0.8433845134931846
5F,1,7,-0.04603680082000583,-0.5353346386795119,0.8433845134931846
5F,1,8,-0.04603680082000583,-0.5353346386795119,0.8433845134931846
5F,1,9,-0.04603680082000583,-0.5353346386795119,0.8433845134931846
5F,2,10,0.04274737788021524,0.5358103813466106,-0.8432555347731586
5F,2,11,0.04274737788021524,0.5358103813466106,-0.8432555347731586
5F,2,12,0.04274737788021524,0.5358103813466106,-0.8432555347731586
5F,2,13,0.04274737788021524,0.5358103813466106,-0.8432555347731586
5F,2,14,0.04274737788021524,0.5358103813466106,-0.8432555347731586
5F,3,15,-0.004170889581058868,-0.5154188555348033,-0.8569282391421678
5F,3,16,-0.004170889581058868,-0.5154188555348033,-0.8569282391421678
5F,3,17,-0.004170889581058868,-0.5154188555348033,-0.8569282391421678
5F,3,18,-0.004170889581058868,-0.5154188555348033,-0.8569282391421678
5F,3,19,-0.004170889581058868,-0.5154188555348033,-0.8569282391421678
5F,4,20,0.8359864421628388,-0.04859167848820539,0.5465944724396848
5F,4,21,0.8359864421628388,-0.04859167848820539,0.5465944724396848
5F,4,22,0.8359864421628388,-0.04859167848820539,0.5465944724396848
5F,4,23,0.8359864421628388,-0.04859167848820539,0.5465944724396848
5F,4,24,0.8359864421628388,-0.04859167848820539,0.5465944724396848
5F,5,25,0.8625510730674806,-0.032774735010241085,-0.504907380709716
5F,5,26,0.8625510730674806,-0.032774735010241085,-0.504907380709716
5F,5,27,0.8625510730674806,-0.032774735010241085,-0.504907380709716
5F,5,28,0.8625510730674806,-0.032774735010241085,-0.504907380709716
5F,5,29,0.8625510730674806,-0.032774735010241085,-0.504907380709716
5F,6,30,-0.8616646005728696,0.03396290775833788,0.5063404358889338
5F,6,31,-0.8616646005728696,0.03396290775833788,0.5063404358889338
5F,6,32,-0.8616646005728696,0.03396290775833788,0.5063404358889338
5F,6,33,-0.8616646005728696,0.03396290775833788,0.5063404358889338
5F,6,34,-0.8616646005728696,0.03396290775833788,0.5063404358889338
5F,7,35,-0.8378067703888881,0.04693354006990775,-0.5439458229521091
5F,7,36,-0.8378067703888881,0.04693354006990775,-0.5439458229521091
5F,7,37,-0.8378067703888881,0.04693354006990775,-0.5439458229521091
5F,7,38,-0.8378067703888881,0.04693354006990775,-0.5439458229521091
5F,7,39,-0.8378067703888881,0.04693354006990775,-0.5439458229521091
5F,8,40,0.5661030895412681,0.8241056636330376,0.01942027754131244
5F,8,41,0.5661030895412681,0.8241056636330376,0.01942027754131244
5F,8,42,0.5661030895412681,0.8241056636330376,0.01942027754131244
5F,8,43,0.5661030895412681,0.8241056636330376,0.01942027754131244
5F,8,44,0.5661030895412681,0.8241056636330376,0.01942027754131244
5F,9,45,-0.483492900775469,0.8753479496342532,0.0007628701276086851
5F,9,46,-0.483492900775469,0.8753479496342532,0.0007628701276086851
5F,9,47,-0.483492900775469,0.8753479496342532,0.0007628701276086851
5F,9,48,-0.483492900775469,0.8753479496342532,0.0007628701276086851
5F,9,49,-0.483492900775469,0.8753479496342532,0.0007628701276086851
5F,10,50,0.4842571597159161,-0.8749167413071326,0.003962201961254787
5F,10,51,0.4842571597159161,-0.8749167413071326,0.003962201961254787
5F,10,52,0.4842571597159161,-0.8749167413071326,0.003962201961254787
5F,10,53,0.4842571597159161,-0.8749167413071326,0.003962201961254787
5F,10,54,0.4842571597159161,-0.8749167413071326,0.003962201961254787
5F,11,55,-0.5653601099452459,-0.8244814466534662,-0.024459971523022886
5F,11,56,-0.5653601099452459,-0.8244814466534662,-0.024459971523022886
5F,11,57,-0.5653601099452459,-0.8244814466534662,-0.024459971523022886
5F,11,58,-0.5653601099452459,-0.8244814466534662,-0.024459971523022886
5F,11,59,-0.5653601099452459,-0.8244814466534662,-0.024459971523022886
3F,0,0,0.3357274285669617,-0.03137111252042742,0.9414366399323145
3F,0,9,0.3357274285669617,-0.03137111252042742,0.9414366399323145
3F,0,22,0.3357274285669617,-0.03137111252042742,0.9414366399323145
3F,1,1,0.5933448819257054,0.5414629266647476,0.5956171170644922
3F,1,21,0.5933448819257054,0.5414629266647476,0.5956171170644922
3F,1,41,0.5933448819257054,0.5414629266647476,0.5956171170644922
3F,2,2,0.040895319044241464,0.9285309773334144,0.36899565988304506
3F,2,40,0.040895319044241464,0.9285309773334144,0.36899565988304506
3F,2,49,0.040895319044241464,0.9285309773334144,0.36899565988304506
3F,3,3,-0.5598108511903055,0.5982668258142992,0.573313715185385
3F,3,33,-0.5598108511903055,0.5982668258142992,0.573313715185385
3F,3,48,-0.5598108511903055,0.5982668258142992,0.573313715185385
3F,4,4,-0.37866662257395445,0.005961161060528508,0.925513940201467
3F,4,5,-0.37866662257395445,0.005961161060528508,0.925513940201467
3F,4,32,-0.37866662257395445,0.005961161060528508,0.925513940201467
3F,5,6,-0.6177042866744856,-0.5556365876158499,0.5565154056507142
3F,5,31,-0.6177042866744856,-0.5556365876158499,0.5565154056507142
3F,5,56,-0.6177042866744856,-0.5556365876158499,0.5565154056507142
3F,6,7,-0.054183891880249455,-0.9375544222800581,0.3435925073743835
3F,6,54,-0.054183891880249455,-0.9375544222800581,0.3435925073743835
3F,6,55,-0.054183891880249455,-0.9375544222800581,0.3435925073743835
3F,7,8,0.5317533619562239,-0.6117671558085469,0.5856443537866426
3F,7,23,0.5317533619562239,-0.6117671558085469,0.5856443537866426
3F,7,53,0.5317533619562239,-0.6117671558085469,0.5856443537866426
3F,8,10,-0.33655220396344726,0.026912181336670823,-0.9412801647241104
3F,8,19,-0.33655220396344726,0.026912181336670823,-0.9412801647241104
3F,8,37,-0.33655220396344726,0.026912181336670823,-0.9412801647241104
3F,9,11,-0.5367285973393079,0.6125476380300001,-0.580265287555655
3F,9,36,-0.5367285973393079,0.6125476380300001,-0.580265287555655
3F,9,46,-0.5367285973393079,0.6125476380300001,-0.580265287555655
3F,10,12,0.05121816443648859,0.9369002432203843,-0.3458245709682028
3F,10,44,0.05121816443648859,0.9369002432203843,-0.3458245709682028
3F,10,45,0.05121816443648859,0.9369002432203843,-0.3458245709682028
3F,11,13,0.6162941579441991,0.5547446893930154,-0.558963183469267
3F,11,28,0.6162941579441991,0.5547446893930154,-0.558963183469267
3F,11,43,0.6162941579441991,0.5547446893930154,-0.558963183469267
3F,12,14,0.3773444177483217,-0.004574273320274143,-0.9260616968743344
3F,12,15,0.3773444177483217,-0.004574273320274143,-0.9260616968743344
3F,12,27,0.3773444177483217,-0.004574273320274143,-0.9260616968743344
3F,13,16,0.566023494422671,-0.5973122378525129,-0.5681861440348328
3F,13,26,0.566023494422671,-0.5973122378525129,-0.5681861440348328
3F,13,51,0.566023494422671,-0.5973122378525129,-0.5681861440348328
3F,14,17,-0.03636352059605303,-0.9286608302239766,-0.3691432740516546
3F,14,50,-0.03636352059605303,-0.9286608302239766,-0.3691432740516546
3F,14,59,-0.03636352059605303,-0.9286608302239766,-0.3691432740516546
3F,15,18,-0.59006392079197,-0.5408860725282653,-0.5993887102077883
3F,15,38,-0.59006392079197,-0.5408860725282653,-0.5993887102077883
3F,15,58,-0.59006392079197,-0.5408860725282653,-0.5993887102077883
3F,16,20,0.9493192041931421,0.31329565448773133,0.025276103916615725
3F,16,29,0.9493192041931421,0.31329565448773133,0.025276103916615725
3F,16,42,0.9493192041931421,0.31329565448773133,0.025276103916615725
3F,17,24,0.9156049901967451,-0.4015883743200424,0.01985647344831452
3F,17,25,0.9156049901967451,-0.4015883743200424,0.01985647344831452
3F,17,52,0.9156049901967451,-0.4015883743200424,0.01985647344831452
3F,18,30,-0.9491991920317597,-0.313493685007208,-0.027250748739366455
3F,18,39,-0.9491991920317597,-0.313493685007208,-0.027250748739366455
3F,18,57,-0.9491991920317597,-0.313493685007208,-0.027250748739366455
3F,19,34,-0.915824879279839,0.40128346998098435,-0.015374238585660489
3F,19,35,-0.915824879279839,0.40128346998098435,-0.015374238585660489
3F,19,47,-0.915824879279839,0.40128346998098435,-0.015374238585660489
