region_type,region_index,n,mean,std,min,max,sem
3F,0,624,0.037539315366088385,0.18946017356983083,-0.15360823208547875,0.8732442787967317,0.0075844769533320935
3F,1,604,-0.0397936752594895,0.11070348117891815,-0.16893125931549077,0.6991307478286177,0.004504460766459693
3F,2,620,-0.035132121298539154,0.08654875782002572,-0.1561287870606179,0.358373307717518,0.0034758817586772977
3F,3,612,0.015354353323953367,0.14411037574397914,-0.14094369916375513,0.622635312947152,0.00582531667588113
3F,4,610,0.00439346282646307,0.15199695407620384,-0.15320828649771182,0.7101376993987947,0.006154176783510079
3F,5,621,-0.012597061118891195,0.12320847178613274,-0.16174750483130848,0.7768447324723975,0.004944185661122506
3F,6,619,-0.05181166175241515,0.062363197386123,-0.16602836888911104,0.27199030386039535,0.002506588535758065
3F,7,618,-0.016161519562161757,0.08746765679459663,-0.15706230416659445,0.41094120898928094,0.0035184651573277005
3F,8,616,0.006066193408067418,0.16917348973158378,-0.16421593245475888,0.8477164673936056,0.006816194146501104
3F,9,621,-0.012754446076383602,0.12791887531209303,-0.15130189503442104,0.6155696261409391,0.005133207643406154
3F,10,618,-0.03919161779137279,0.07971422893527051,-0.1660394401453928,0.6101363933124421,0.003206576548753724
3F,11,622,-0.040194376823045545,0.0564637109565273,-0.16064369708303675,0.2310773296984393,0.0022639885467561145
3F,12,618,-0.017777840453810968,0.09899019190794181,-0.164707774013632,0.4629801160655943,0.003981969494886386
3F,13,612,-0.04645119009029144,0.049551397365215154,-0.1452893525137951,0.195837886160225,0.00200299652189936
3F,14,621,-0.04021845251032869,0.07902537342068197,-0.1623198542166894,0.40793202195851186,0.0031711789982234234
3F,15,621,-0.047190021620122105,0.07448973354982155,-0.15955764733320535,0.38883573437908403,0.0029891700398423037
3F,16,627,-0.02323169524731927,0.09241731664036046,-0.14749016334233125,0.48497319531505306,0.0036907921149008254
3F,17,612,0.004990083004521378,0.13414271616308016,-0.15882110087648602,0.7446503183863622,0.005422397918114009
3F,18,616,0.021685681872301146,0.1322915121979617,-0.15518181683453203,0.5393930830105684,0.0053301769237380624
3F,19,619,0.01818005493106188,0.17922101587072303,-0.1560892670308342,0.9278359849493334,0.007203500823843769
5F,0,183,0.04073015692501389,0.17537248793321847,-0.12337200094543377,0.4956770950004807,0.012963907342045925
5F,1,188,0.01991556316451183,0.20987398373515465,-0.16338323148066125,0.6929634891350831,0.015306633426578797
5F,2,198,-0.07611145459898129,0.03940974654636561,-0.16410830220872707,0.20059700619120382,0.002800728731692731
5F,3,197,0.01057543746750293,0.1875281144590834,-0.14296308475775513,0.775430438698294,0.013360824945004757
5F,4,193,-0.05043626319067983,0.06524770628451225,-0.16118793716643712,0.15749535726124997,0.0046966326683816504
5F,5,184,-0.0676396785544521,0.07485407217537152,-0.15029046379673192,0.44326337970039914,0.005518315413848316
5F,6,195,-0.08677660317281219,0.03447890782107369,-0.17202540024896482,0.085938857180255,0.0024690858731305403
5F,7,201,-0.060437318137811134,0.06570455285582869,-0.16313807636282204,0.29038009489474165,0.00463444182988083
5F,8,195,0.0012155376789473094,0.1542979911696414,-0.12870392535054245,0.5302437208769666,0.011049508651098529
5F,9,186,0.0017802887054858148,0.11729796259323105,-0.1250821252502323,0.3649023633682296,0.008600703906089975
5F,10,190,-0.04765910907468415,0.09509868427585522,-0.14326381206472585,0.6563396786675703,0.006899183685884338
5F,11,190,-0.09085649754158134,0.02318029149303332,-0.14488352695649906,-0.005337555717330086,0.0016816750948822818
