region_type,region_index,n,mean,std,min,max,sem
3F,0,629,0.10130583622919341,0.967321632541,-1.2192384206989835,2.876518938390709,0.03856963930301504
3F,1,637,-0.900753489174512,0.5056659102392984,-2.0628463069042713,0.48931406720523873,0.020035212831010566
3F,2,624,-0.375123214965448,0.804271169323486,-1.6438015079511108,1.9180062131248423,0.032196614375607106
3F,3,628,-0.6428816186106894,0.7111432660729319,-1.9303928661783247,1.7018881430660995,0.028377705681513772
3F,4,626,-0.38575575080392543,0.740211664488139,-1.3002519015438712,2.530606979928139,0.029584808192544002
3F,5,628,-0.3627756501775122,0.7064501889583507,-1.9162840685350921,1.8710415136138514,0.028190431516866652
3F,6,634,-0.5852483396030876,0.45657746021550716,-2.0650222449699935,0.5719698368324431,0.018133007408926448
3F,7,625,0.5026809994010062,0.6525516674518961,-1.1055892409736183,2.7410344547499497,0.026102066698075844
3F,8,625,-0.19948977785240177,0.936254555138961,-1.6763538976089027,2.2707432797094014,0.037450182205558444
3F,9,629,-0.2532143673163272,0.5789152351697612,-1.4644323634358105,1.089652353388462,0.02308286205578207
3F,10,625,0.41487094504624983,1.0160436090682226,-1.3129894661916273,3.5283466126904,0.0406417443627289
3F,11,632,-0.5245620035436713,0.7829424437406448,-2.149002149448061,1.7789032874262165,0.031143778210410835
3F,12,631,-0.7969802488180092,0.6598352757412801,-1.9174435754487715,1.849746264525809,0.026267627576515698
3F,13,624,-0.7070115202191337,0.5168133110811735,-1.8871291085285469,1.1366300548525108,0.02068909034133062
3F,14,633,-0.6639654360239077,0.501034194510703,-1.5295228068909268,0.8426801772679798,0.019914321379388308
3F,15,630,0.035403718961688015,0.8616713789665964,-1.4041492258509922,2.1963919838286805,0.034329809466183143
3F,16,632,-0.17612878703292262,0.50697293155518,-1.4105229374585706,1.00637113329054,0.020166300428932363
3F,17,619,-0.1670939690583203,0.8329370284183925,-1.696128904050622,2.2592489378282847,0.03347856578800936
3F,18,619,0.2081050079503727,0.8555699873258231,-1.679187162773825,2.314551485659374,0.0343882612126425
3F,19,636,-0.3553476058977403,0.48429744701424643,-1.5377642040254735,1.0425923332468223,0.01920364291569485
5F,0,196,-1.114002808734832,0.39988882651474156,-1.909889116752222,0.24117782633837,0.028563487608195826
5F,1,181,-0.3182732088312146,0.6560531809472613,-1.3357332799225201,1.4675840255265173,0.04876404890249323
5F,2,195,-0.8970984157659824,0.49836232173839906,-1.9068949280651006,0.2932948486171724,0.0356884671257693
5F,3,196,0.19934304678456202,0.6941088111757027,-1.4762909069625931,2.0811403008697056,0.04957920079826448
5F,4,192,-0.9043803084371821,0.2866401943869526,-1.6544734467499884,-0.020757790180848192,0.020686474173734218
5F,5,182,0.33023578049316354,0.5932927008430641,-1.3843996841116353,1.5509986280218666,0.043977780907994035
5F,6,186,-0.18395029377201702,0.8594407199440898,-1.3821582694254075,1.5652957394097,0.0630172510558378
5F,7,191,-1.1729865324458428,0.23064449174137153,-1.7652652119468961,-0.11194619354785719,0.01668884970746341
5F,8,195,-0.5250029413479607,0.6616297131380016,-1.4974054384750621,1.9949536025842403,0.04738028786845661
5F,9,182,-0.5946426174065063,0.5348861128079806,-1.339606696515824,1.5902875166523025,0.039648396561042826
5F,10,189,0.16013565513085662,0.8756251244652304,-1.1662739171665226,2.0972013097822524,0.06369235576614361
5F,11,190,0.020398855588546757,0.8205348521760083,-1.2284343356032568,2.2798517917305166,0.059527854764122326
