r_angstrom,gamma23_mean,gamma23_sem
1.000000000000000056e-01,-1.330748176616733360e+02,8.516341563226328959e-02
2.000000000000000111e-01,-1.416301456638680634e+02,1.016670546558744448e-01
3.000000000000000444e-01,-1.497542422086282272e+02,1.230087631113277180e-01
4.000000000000000222e-01,-1.571947382649160829e+02,1.480455570902856621e-01
5.000000000000000000e-01,-1.637282782769444793e+02,1.780049412362902650e-01
6.000000000000000888e-01,-1.694941487217686813e+02,2.072596810724057215e-01
7.000000000000000666e-01,-1.741624037444696285e+02,2.434706216141186153e-01
8.000000000000000444e-01,-1.778750622443191673e+02,2.752964801577007514e-01
9.000000000000000222e-01,-1.806541997465709528e+02,3.105550723099151922e-01
1.000000000000000000e+00,-1.822806833358353913e+02,3.429187340381013582e-01
1.100000000000000089e+00,-1.828893335220791698e+02,3.847152136316300819e-01
1.200000000000000178e+00,-1.826551890212240892e+02,4.275796281320649594e-01
1.300000000000000044e+00,-1.816487347178691323e+02,4.750676115923773146e-01
1.400000000000000133e+00,-1.799500116571356330e+02,5.218594763178487916e-01
1.500000000000000000e+00,-1.773540688188438139e+02,5.735521837209769380e-01
1.600000000000000089e+00,-1.742453376036270640e+02,6.158140779112467600e-01
1.700000000000000178e+00,-1.704561556791512658e+02,6.677164468257303920e-01
1.800000000000000044e+00,-1.660282060456078170e+02,7.168035359579860710e-01
1.900000000000000133e+00,-1.611712819312814133e+02,7.688474384821675223e-01
2.000000000000000000e+00,-1.559951553473682395e+02,8.128807849366636029e-01
2.100000000000000089e+00,-1.504063386269152431e+02,8.626401176856436370e-01
2.200000000000000178e+00,-1.447656652907658099e+02,9.120624852204802790e-01
2.300000000000000266e+00,-1.385485207034518851e+02,9.613266527118879967e-01
2.400000000000000355e+00,-1.320282697700184258e+02,1.010475097983149384e+00
2.500000000000000000e+00,-1.255217969088297849e+02,1.056352193111416371e+00
2.600000000000000089e+00,-1.189722307971144772e+02,1.101075488178886230e+00
2.700000000000000178e+00,-1.127397564312580869e+02,1.148014276153078717e+00
2.800000000000000266e+00,-1.063572009232446050e+02,1.192389155327951311e+00
2.900000000000000355e+00,-1.000947456733274521e+02,1.240694435268762552e+00
