r_angstrom,gamma23_mean,gamma23_sem
1.000000000000000056e-01,-1.162640179039455290e+02,5.520657780656451630e-01
2.000000000000000111e-01,-1.192279476597666275e+02,5.867463675681433566e-01
3.000000000000000444e-01,-1.209614611874772834e+02,6.230997085739964358e-01
4.000000000000000222e-01,-1.217085331467238660e+02,6.567643307783471718e-01
5.000000000000000000e-01,-1.217933407617064745e+02,6.949397872311812163e-01
6.000000000000000888e-01,-1.208717638048744760e+02,7.374046579114480471e-01
7.000000000000000666e-01,-1.195755739403029025e+02,7.794952807578667819e-01
8.000000000000000444e-01,-1.178862567689730980e+02,8.268021370054946528e-01
9.000000000000000222e-01,-1.164534073011524100e+02,8.579860313201493893e-01
1.000000000000000000e+00,-1.154527404230234708e+02,8.838799751722715703e-01
1.100000000000000089e+00,-1.155240010255878929e+02,9.013704763538862297e-01
1.200000000000000178e+00,-1.160335553620912918e+02,9.166835380522356802e-01
1.300000000000000044e+00,-1.165313692278744497e+02,9.291184278901836180e-01
1.400000000000000133e+00,-1.171293410211268906e+02,9.396364729968118557e-01
1.500000000000000000e+00,-1.173496815814360446e+02,9.562803738570354595e-01
1.600000000000000089e+00,-1.174029319541307075e+02,9.679701446941489928e-01
1.700000000000000178e+00,-1.171802321823187611e+02,9.781151588975085520e-01
1.800000000000000044e+00,-1.167138357825545256e+02,9.879906866146518363e-01
1.900000000000000133e+00,-1.160972983066848485e+02,9.932997936517846682e-01
2.000000000000000000e+00,-1.154521597178548120e+02,1.009423136190827686e+00
2.100000000000000089e+00,-1.145840185435370131e+02,1.016907464726461319e+00
2.200000000000000178e+00,-1.137059158709906370e+02,1.028867485667432025e+00
2.300000000000000266e+00,-1.127800035250205042e+02,1.039011652276094821e+00
2.400000000000000355e+00,-1.117580387217674911e+02,1.051737432009786977e+00
2.500000000000000000e+00,-1.109617650542337230e+02,1.062561619739575969e+00
2.600000000000000089e+00,-1.101505716641856623e+02,1.071334711723501476e+00
2.700000000000000178e+00,-1.096151666984141002e+02,1.082889648555586337e+00
2.800000000000000266e+00,-1.090219485178554493e+02,1.092908713822903000e+00
2.900000000000000355e+00,-1.085501174929617889e+02,1.101551437662898092e+00
3.000000000000000000e+00,-1.081653825553273265e+02,1.111119242772414362e+00
3.100000000000000089e+00,-1.077861799126403213e+02,1.121864246149276045e+00
3.200000000000000178e+00,-1.073984545811519524e+02,1.133383475657338657e+00
3.300000000000000266e+00,-1.073032696841742251e+02,1.145310617126942709e+00
3.400000000000000355e+00,-1.069089574868158223e+02,1.159188175791598052e+00
3.500000000000000000e+00,-1.067704288295602453e+02,1.168616572798920616e+00
