region_type,region_index,n,mean,std,min,max,sem
3F,0,635,-0.42493426114176563,0.23983076224314287,-1.1840705857714853,0.3708511892785686,0.00951739348607085
3F,1,625,-0.35596029630566256,0.3095932962024253,-1.1468450359405813,0.9519673227726899,0.012383731848097013
3F,2,625,-0.3608802921297345,0.24534001530212377,-0.9839351136717375,0.579484912688471,0.009813600612084951
3F,3,619,-0.38505232831054736,0.2120840242704465,-1.0570963686999895,0.46578274275132153,0.008524376653786345
3F,4,621,-0.47169510167523154,0.25415905669299804,-1.19098684627769,0.3976704697839174,0.010199051619820317
3F,5,628,-0.4552835971574318,0.2594317884919776,-1.0827171315620943,0.4899198783024621,0.010352455390471277
3F,6,630,-0.49112354914308815,0.22947214971519034,-1.3950872567619932,0.4359632424846491,0.009142389279502025
3F,7,626,-0.4999257544268671,0.22955017638216418,-1.2538240105899245,0.3183410687881857,0.009174670252632572
3F,8,629,-0.4579130114205619,0.27874052839555447,-1.2513296152608784,0.7107684800375448,0.01111411269807685
3F,9,628,-0.38944638352835825,0.29703982179020394,-1.1318438353532236,0.8958080436661411,0.011853179296768079
3F,10,625,-0.40023615740104623,0.3103881295155613,-1.0610826047309625,0.6251270122447755,0.012415525180622451
3F,11,626,-0.4459602021439693,0.2725581603650193,-1.2158106610356196,0.5973814548594554,0.01089361500576698
3F,12,619,-0.41803452878233877,0.2569237147417844,-1.1884506833864263,0.48195494292760144,0.010326635979691363
3F,13,623,-0.4268495143216818,0.30861984716195817,-1.2742262904450181,0.7240908440885295,0.01236459308747088
3F,14,628,-0.44201621041048916,0.23864081934715617,-1.0900238397238853,0.5213174974460095,0.009522805400978626
3F,15,621,-0.4393522202439845,0.30748153389979954,-1.28302901172437,0.4247099967469343,0.012338808922216078
3F,16,624,-0.45643755462436997,0.286016480562329,-1.1841800261961262,0.7998359078089172,0.011449822747568582
3F,17,622,-0.38467423322967187,0.2724924724413363,-1.1746236486770891,0.49258290290149265,0.010925952726688866
3F,18,615,-0.4134987201159917,0.2634988742013136,-1.0550418713326022,0.4690065338325714,0.010625300126252556
3F,19,628,-0.4312039218913285,0.2602771160344748,-1.127365845511214,0.39421267438937424,0.010386187631708588
5F,0,191,-0.01508191547685137,0.7643527963859946,-0.7592592996591252,2.125178504276468,0.05530662729491548
5F,1,201,-0.21614933754467008,0.5661360484321214,-1.0296060618985179,1.4142727823529047,0.03993215797411079
5F,2,209,-0.3264777759260692,0.43251111673599285,-0.9648077702487082,1.1661031421874035,0.02991741952291545
5F,3,205,-0.1819507648479074,0.6623219492147073,-0.9003311011336995,2.0473610761744037,0.04625857148847116
5F,4,195,-0.04697523599453168,0.7459180020048218,-0.8767479456347141,2.579795148074447,0.05341629760494285
5F,5,198,-0.20831607981567743,0.5125119006577534,-0.8925125433519324,1.5113575370761603,0.036422634787002826
5F,6,192,-0.14751427963263658,0.5718581653245699,-0.8708122601773592,1.559384863387775,0.04127030821105324
5F,7,200,0.07149573778588716,0.9055080605065094,-0.8870106180544427,2.829108928947131,0.06402908900032314
5F,8,200,-0.29460590422787414,0.5254506712641166,-1.0095990237248245,1.5867138123876547,0.03715497328298802
5F,9,201,-0.051809162449322786,0.632021100175195,-0.7815221531262756,2.0593700335916787,0.04457933121387017
5F,10,206,-0.23137910281174695,0.6322783317977141,-1.0269056964098395,1.9594730705990713,0.04405291879846969
5F,11,193,-0.07353690264211599,0.7389671827488004,-0.8123983510736065,2.0347036489161145,0.05319202174289755
