region_type,region_index,chain,axis_x,axis_y,axis_z
5F,0,0,-0.5541225147246893,-0.830880893047075,-0.050844667807761305
5F,0,1,-0.5541225147246893,-0.830880893047075,-0.050844667807761305
5F,0,2,-0.5541225147246893,-0.830880893047075,-0.050844667807761305
5F,0,3,-0.5541225147246893,-0.830880893047075,-0.050844667807761305
5F,0,4,-0.5541225147246893,-0.830880893047075,-0.050844667807761305
5F,1,5,-0.033831671764454854,-0.5666883717860995,0.8232373334999098
5F,1,6,-0.033831671764454854,-0.5666883717860995,0.8232373334999098
5F,1,7,-0.033831671764454854,-0.5666883717860995,0.8232373334999098
5F,1,8,-0.033831671764454854,-0.5666883717860995,0.8232373334999098
5F,1,9,-0.033831671764454854,-0.5666883717860995,0.8232373334999098
5F,2,10,0.03410424164633809,0.5669251737668267,-0.8230630279943216
5F,2,11,0.03410424164633809,0.5669251737668267,-0.8230630279943216
5F,2,12,0.03410424164633809,0.5669251737668267,-0.8230630279943216
5F,2,13,0.03410424164633809,0.5669251737668267,-0.8230630279943216
5F,2,14,0.03410424164633809,0.5669251737668267,-0.8230630279943216
5F,3,15,0.5552105447850552,0.8301314646504292,0.051215255118134635
5F,3,16,0.5552105447850552,0.8301314646504292,0.051215255118134635
5F,3,17,0.5552105447850552,0.8301314646504292,0.051215255118134635
5F,3,18,0.5552105447850552,0.8301314646504292,0.051215255118134635
5F,3,19,0.5552105447850552,0.8301314646504292,0.051215255118134635
5F,4,20,-0.8595635848771639,0.004074698639212623,0.5110125638221809
5F,4,21,-0.8595635848771639,0.004074698639212623,0.5110125638221809
5F,4,22,-0.8595635848771639,0.004074698639212623,0.5110125638221809
5F,4,23,-0.8595635848771639,0.004074698639212623,0.5110125638221809
5F,4,24,-0.8595635848771639,0.004074698639212623,0.5110125638221809
5F,5,25,-0.49498549781211537,0.8682192353378902,0.034419708670781264
5F,5,26,-0.49498549781211537,0.8682192353378902,0.034419708670781264
5F,5,27,-0.49498549781211537,0.8682192353378902,0.034419708670781264
5F,5,28,-0.49498549781211537,0.8682192353378902,0.034419708670781264
5F,5,29,-0.49498549781211537,0.8682192353378902,0.034419708670781264
5F,6,30,0.49443712988825483,-0.8684861368028167,-0.03554932867416884
5F,6,31,0.49443712988825483,-0.8684861368028167,-0.03554932867416884
5F,6,32,0.49443712988825483,-0.8684861368028167,-0.03554932867416884
5F,6,33,0.49443712988825483,-0.8684861368028167,-0.03554932867416884
5F,6,34,0.49443712988825483,-0.8684861368028167,-0.03554932867416884
5F,7,35,0.8586399471312287,-0.005264572620701205,-0.5125521685307771
5F,7,36,0.8586399471312287,-0.005264572620701205,-0.5125521685307771
5F,7,37,0.8586399471312287,-0.005264572620701205,-0.5125521685307771
5F,7,38,0.8586399471312287,-0.005264572620701205,-0.5125521685307771
5F,7,39,0.8586399471312287,-0.005264572620701205,-0.5125521685307771
5F,8,40,-0.8402047173184453,0.05568737350686865,-0.5394024002799191
5F,8,41,-0.8402047173184453,0.05568737350686865,-0.5394024002799191
5F,8,42,-0.8402047173184453,0.05568737350686865,-0.5394024002799191
5F,8,43,-0.8402047173184453,0.05568737350686865,-0.5394024002799191
5F,8,44,-0.8402047173184453,0.05568737350686865,-0.5394024002799191
5F,9,45,-0.0035733908469024874,-0.4816963521513411,-0.8763309050820624
5F,9,46,-0.0035733908469024874,-0.4816963521513411,-0.8763309050820624
5F,9,47,-0.0035733908469024874,-0.4816963521513411,-0.8763309050820624
5F,9,48,-0.0035733908469024874,-0.4816963521513411,-0.8763309050820624
5F,9,49,-0.0035733908469024874,-0.4816963521513411,-0.8763309050820624
5F,10,50,0.002429954437607053,0.4826410426915756,0.8758148886785494
5F,10,51,0.002429954437607053,0.4826410426915756,0.8758148886785494
5F,10,52,0.002429954437607053,0.4826410426915756,0.8758148886785494
5F,10,53,0.002429954437607053,0.4826410426915756,0.8758148886785494
5F,10,54,0.002429954437607053,0.4826410426915756,0.8758148886785494
5F,11,55,0.8396877871921123,-0.05729579566894062,0.5400385281061685
5F,11,56,0.8396877871921123,-0.05729579566894062,0.5400385281061685
5F,11,57,0.8396877871921123,-0.05729579566894062,0.5400385281061685
5F,11,58,0.8396877871921123,-0.05729579566894062,0.5400385281061685
5F,11,59,0.8396877871921123,-0.05729579566894062,0.5400385281061685
3F,0,0,-0.6050323202081609,-0.5847887076962632,0.5403314342646224
3F,0,9,-0.6050323202081609,-0.5847887076962632,0.5403314342646224
3F,0,22,-0.6050323202081609,-0.5847887076962632,0.5403314342646224
3F,1,1,-0.9451458600161068,-0.3248272206142408,-0.03444677114681876
3F,1,21,-0.9451458600161068,-0.3248272206142408,-0.03444677114681876
3F,1,41,-0.9451458600161068,-0.3248272206142408,-0.03444677114681876
3F,2,2,-0.5855760810041611,-0.5279638867033567,-0.6151055093989105
3F,2,40,-0.5855760810041611,-0.5279638867033567,-0.6151055093989105
3F,2,49,-0.5855760810041611,-0.5279638867033567,-0.6151055093989105
3F,3,3,-0.027495204454318502,-0.913984104830628,-0.40481732898799033
3F,3,33,-0.027495204454318502,-0.913984104830628,-0.40481732898799033
3F,3,48,-0.027495204454318502,-0.913984104830628,-0.40481732898799033
3F,4,4,-0.03875389249890362,-0.9499183584241178,0.31008587221125156
3F,4,5,-0.03875389249890362,-0.9499183584241178,0.31008587221125156
3F,4,32,-0.03875389249890362,-0.9499183584241178,0.31008587221125156
3F,5,6,0.545625378183085,-0.6258294471928955,0.5573423092757271
3F,5,31,0.545625378183085,-0.6258294471928955,0.5573423092757271
3F,5,56,0.545625378183085,-0.6258294471928955,0.5573423092757271
3F,6,7,0.3373371173991645,-0.05969665319194114,0.9394892116583902
3F,6,54,0.3373371173991645,-0.05969665319194114,0.9394892116583902
3F,6,55,0.3373371173991645,-0.05969665319194114,0.9394892116583902
3F,7,8,-0.3731424605047899,-0.032796356300055236,0.9271942100670556
3F,7,23,-0.3731424605047899,-0.032796356300055236,0.9271942100670556
3F,7,53,-0.3731424605047899,-0.032796356300055236,0.9271942100670556
3F,8,10,0.6069664248111251,0.5838705934374465,-0.539153864189996
3F,8,19,0.6069664248111251,0.5838705934374465,-0.539153864189996
3F,8,37,0.6069664248111251,0.5838705934374465,-0.539153864189996
3F,9,11,0.3730361761958245,0.031555121724892395,-0.927280046988031
3F,9,36,0.3730361761958245,0.031555121724892395,-0.927280046988031
3F,9,46,0.3730361761958245,0.031555121724892395,-0.927280046988031
3F,10,12,-0.3398758585933796,0.05909409112110279,-0.9386118948425829
3F,10,44,-0.3398758585933796,0.05909409112110279,-0.9386118948425829
3F,10,45,-0.3398758585933796,0.05909409112110279,-0.9386118948425829
3F,11,13,-0.5461539539590464,0.6268011011612458,-0.5557303646175452
3F,11,28,-0.5461539539590464,0.6268011011612458,-0.5557303646175452
3F,11,43,-0.5461539539590464,0.6268011011612458,-0.5557303646175452
3F,12,14,0.04058187194235212,0.9500900028761184,-0.3093252303070538
3F,12,15,0.04058187194235212,0.9500900028761184,-0.3093252303070538
3F,12,27,0.04058187194235212,0.9500900028761184,-0.3093252303070538
3F,13,16,0.02635235501418745,0.9141411709394083,0.40453859269386633
3F,13,26,0.02635235501418745,0.9141411709394083,0.40453859269386633
3F,13,51,0.02635235501418745,0.9141411709394083,0.40453859269386633
3F,14,17,0.5850252352878051,0.527865400277475,0.6157138891289925
3F,14,50,0.5850252352878051,0.527865400277475,0.6157138891289925
3F,14,59,0.5850252352878051,0.527865400277475,0.6157138891289925
3F,15,18,0.9458787292537882,0.32280390298612094,0.033332713093382864
3F,15,38,0.9458787292537882,0.32280390298612094,0.033332713093382864
3F,15,58,0.9458787292537882,0.32280390298612094,0.033332713093382864
3F,16,20,-0.9207836377909294,0.39007353413481244,0.0003610319651742701
3F,16,29,-0.9207836377909294,0.39007353413481244,0.0003610319651742701
3F,16,42,-0.9207836377909294,0.39007353413481244,0.0003610319651742701
3F,17,24,-0.5667896899164994,0.5686413908181916,0.5961513365352049
3F,17,25,-0.5667896899164994,0.5686413908181916,0.5961513365352049
3F,17,52,-0.5667896899164994,0.5686413908181916,0.5961513365352049
3F,18,30,0.9198649809259738,-0.39220484679537587,-0.004875963112423512
3F,18,39,0.9198649809259738,-0.39220484679537587,-0.004875963112423512
3F,18,57,0.9198649809259738,-0.39220484679537587,-0.004875963112423512
3F,19,34,0.5656304119725813,-0.5676835080663413,-0.5981619109582457
3F,19,35,0.5656304119725813,-0.5676835080663413,-0.5981619109582457
3F,19,47,0.5656304119725813,-0.5676835080663413,-0.5981619109582457
