r_angstrom,gamma23_mean,gamma23_sem
1.000000000000000056e-01,-1.594615255742972124e+02,1.077981724205760716e-01
2.000000000000000111e-01,-1.690904179345324678e+02,1.229702304894215864e-01
3.000000000000000444e-01,-1.781749248514936426e+02,1.463818499415078800e-01
4.000000000000000222e-01,-1.862909870744533976e+02,1.739101966200014560e-01
5.000000000000000000e-01,-1.934105872926857330e+02,2.102772445011025781e-01
6.000000000000000888e-01,-1.994053501934408530e+02,2.524672711403251890e-01
7.000000000000000666e-01,-2.042850595953841264e+02,2.952049792021203545e-01
8.000000000000000444e-01,-2.078914399616523383e+02,3.440064107193003262e-01
9.000000000000000222e-01,-2.104252797073221188e+02,3.985537099225904267e-01
1.000000000000000000e+00,-2.117132551242802947e+02,4.568499148007377775e-01
1.100000000000000089e+00,-2.118581218159951050e+02,5.165404536050859363e-01
1.200000000000000178e+00,-2.110426780950012073e+02,5.788507614790404654e-01
1.300000000000000044e+00,-2.092072185743751049e+02,6.462595125130846663e-01
1.400000000000000133e+00,-2.065015864803458783e+02,7.221667562682310137e-01
1.500000000000000000e+00,-2.029547687298766903e+02,7.955042344306437752e-01
1.600000000000000089e+00,-1.984960249639042331e+02,8.699429439369932293e-01
1.700000000000000178e+00,-1.932352036780533524e+02,9.389728626997839722e-01
1.800000000000000044e+00,-1.872793759327122984e+02,1.015188582089397329e+00
1.900000000000000133e+00,-1.809906972495817854e+02,1.092813561721390769e+00
2.000000000000000000e+00,-1.741772862776959130e+02,1.166550603293664112e+00
2.100000000000000089e+00,-1.669030311390449697e+02,1.239651994567453785e+00
2.200000000000000178e+00,-1.595335840155563858e+02,1.306519856273621993e+00
2.300000000000000266e+00,-1.519838912213562310e+02,1.372995936070892542e+00
2.400000000000000355e+00,-1.443766216264465356e+02,1.440662156096055302e+00
2.500000000000000000e+00,-1.369787692607534666e+02,1.502015132915469620e+00
2.600000000000000089e+00,-1.292906869907883731e+02,1.562487041594797788e+00
2.700000000000000178e+00,-1.222223087943866346e+02,1.616015426506397290e+00
2.800000000000000266e+00,-1.153619678602987761e+02,1.675222282255963924e+00
2.900000000000000355e+00,-1.085365610570211885e+02,1.728190790242822628e+00
3.000000000000000000e+00,-1.018756109379913966e+02,1.780288303074256673e+00
3.100000000000000089e+00,-9.550601336535899577e+01,1.832520637609283520e+00
3.200000000000000178e+00,-8.956733976351344495e+01,1.879095157455029863e+00
3.300000000000000266e+00,-8.371602548213604678e+01,1.917806643418512813e+00
3.400000000000000355e+00,-7.838573497900679854e+01,1.956566643915243153e+00
3.500000000000000000e+00,-7.302580717794843679e+01,1.993638236615586479e+00
3.600000000000000089e+00,-6.825931621803637483e+01,2.029645195905155131e+00
3.700000000000000178e+00,-6.417640022570246572e+01,2.053102961220041767e+00
3.800000000000000266e+00,-6.044140458408329408e+01,2.080059265464631046e+00
3.900000000000000355e+00,-5.735233394817564090e+01,2.100566478498449463e+00
4.000000000000000000e+00,-5.458148226505373657e+01,2.115121784928099657e+00
4.100000000000000533e+00,-5.250563686938738783e+01,2.126686981410056632e+00
4.200000000000000178e+00,-5.079835815262261178e+01,2.146360193674892614e+00
4.299999999999999822e+00,-4.968891902500717350e+01,2.161862563772541268e+00
4.400000000000000355e+00,-4.898975831006454484e+01,2.171966611872572006e+00
4.500000000000000000e+00,-4.868782185625346415e+01,2.180994725022501246e+00
4.600000000000000533e+00,-4.853307952517347701e+01,2.197065157238942579e+00
4.700000000000000178e+00,-4.867089703267229339e+01,2.208453593303342455e+00
4.800000000000000711e+00,-4.922848860594340437e+01,2.223279090766779209e+00
4.900000000000000355e+00,-4.970112421137113046e+01,2.232478825802694633e+00
5.000000000000000000e+00,-5.052861515103535339e+01,2.241545958400235072e+00
5.100000000000000533e+00,-5.133760365542122628e+01,2.256233957328760198e+00
5.200000000000000178e+00,-5.219376526213920897e+01,2.262669638563912233e+00
5.300000000000000711e+00,-5.328782282403791726e+01,2.273604071174196939e+00
5.400000000000000355e+00,-5.427828443562067662e+01,2.288812906139180647e+00
5.500000000000000000e+00,-5.535519492704103328e+01,2.300745550473906054e+00
5.600000000000000533e+00,-5.625330683165349654e+01,2.308098611901772568e+00
5.700000000000000178e+00,-5.730062768837874643e+01,2.315521515556711041e+00
5.800000000000000711e+00,-5.813285478140829099e+01,2.321891654599569144e+00
5.900000000000000355e+00,-5.903141826913956436e+01,2.331737155391062633e+00
6.000000000000000000e+00,-5.981169822455513696e+01,2.340600146541981896e+00
6.100000000000000533e+00,-6.048650911715327538e+01,2.350018467101221642e+00
6.200000000000000178e+00,-6.110736998363287142e+01,2.359927956009684191e+00
6.300000000000000711e+00,-6.171491147640576003e+01,2.369662400188973894e+00
6.400000000000000355e+00,-6.239838297520213217e+01,2.379367900235718647e+00
6.500000000000000000e+00,-6.299184023313526382e+01,2.391945957957714253e+00
6.600000000000000533e+00,-6.338658065377575213e+01,2.400633397074745101e+00
6.700000000000000178e+00,-6.404318643127515998e+01,2.408664434851719882e+00
6.800000000000000711e+00,-6.466550537208655669e+01,2.419173582341378914e+00
6.900000000000000355e+00,-6.533860454788872119e+01,2.429248450301237927e+00
7.000000000000000000e+00,-6.586110299687723568e+01,2.438328562645079689e+00
7.100000000000000533e+00,-6.649736362003299917e+01,2.452420798998312002e+00
7.200000000000000178e+00,-6.707277277560739037e+01,2.459255822238084033e+00
7.300000000000000711e+00,-6.769211040700344029e+01,2.474601608690945920e+00
7.400000000000000355e+00,-6.831514531970866244e+01,2.485378017238164539e+00
7.500000000000000000e+00,-6.900431261768930824e+01,2.497282468132469901e+00
7.600000000000000533e+00,-6.967195201109866787e+01,2.511292501320733450e+00
7.700000000000000178e+00,-7.016238229748834954e+01,2.520570508702015378e+00
7.800000000000000711e+00,-7.079262784398315489e+01,2.533371974887663747e+00
7.900000000000000355e+00,-7.156864535947133277e+01,2.542362933685873294e+00
8.000000000000000000e+00,-7.232802395913375904e+01,2.552939293668182064e+00
8.099999999999999645e+00,-7.289562295312565254e+01,2.564652639453933958e+00
8.200000000000001066e+00,-7.360924595249909430e+01,2.572072467819300989e+00
8.300000000000000711e+00,-7.427797604110890006e+01,2.580811548294111635e+00
