region_type,region_index,chain,axis_x,axis_y,axis_z
5F,0,0,0.9959481638325748,0.03566976126923319,-0.0825525474441503
5F,0,1,0.9959481638325748,0.03566976126923319,-0.0825525474441503
5F,0,2,0.9959481638325748,0.03566976126923319,-0.0825525474441503
5F,0,3,0.9959481638325748,0.03566976126923319,-0.0825525474441503
5F,0,4,0.9959481638325748,0.03566976126923319,-0.0825525474441503
5F,1,5,0.5184143316549298,0.0011177974097396285,0.8551288389849353
5F,1,6,0.5184143316549298,0.0011177974097396285,0.8551288389849353
5F,1,7,0.5184143316549298,0.0011177974097396285,0.8551288389849353
5F,1,8,0.5184143316549298,0.0011177974097396285,0.8551288389849353
5F,1,9,0.5184143316549298,0.0011177974097396285,0.8551288389849353
5F,2,10,-0.5189457734600901,-0.0001554613146973934,-0.8548071478641768
5F,2,11,-0.5189457734600901,-0.0001554613146973934,-0.8548071478641768
5F,2,12,-0.5189457734600901,-0.0001554613146973934,-0.8548071478641768
5F,2,13,-0.5189457734600901,-0.0001554613146973934,-0.8548071478641768
5F,2,14,-0.5189457734600901,-0.0001554613146973934,-0.8548071478641768
5F,3,15,-0.9961063400264435,-0.0334829268414017,0.08155398806469633
5F,3,16,-0.9961063400264435,-0.0334829268414017,0.08155398806469633
5F,3,17,-0.9961063400264435,-0.0334829268414017,0.08155398806469633
5F,3,18,-0.9961063400264435,-0.0334829268414017,0.08155398806469633
5F,3,19,-0.9961063400264435,-0.0334829268414017,0.08155398806469633
5F,4,20,0.4980002001598362,-0.8376788913273978,0.22425404269547652
5F,4,21,0.4980002001598362,-0.8376788913273978,0.22425404269547652
5F,4,22,0.4980002001598362,-0.8376788913273978,0.22425404269547652
5F,4,23,0.4980002001598362,-0.8376788913273978,0.22425404269547652
5F,4,24,0.4980002001598362,-0.8376788913273978,0.22425404269547652
5F,5,25,-0.43865903282560353,-0.8613442607908721,-0.256250497215385
5F,5,26,-0.43865903282560353,-0.8613442607908721,-0.256250497215385
5F,5,27,-0.43865903282560353,-0.8613442607908721,-0.256250497215385
5F,5,28,-0.43865903282560353,-0.8613442607908721,-0.256250497215385
5F,5,29,-0.43865903282560353,-0.8613442607908721,-0.256250497215385
5F,6,30,0.4419317487200824,0.8597622150099418,0.2559399599796963
5F,6,31,0.4419317487200824,0.8597622150099418,0.2559399599796963
5F,6,32,0.4419317487200824,0.8597622150099418,0.2559399599796963
5F,6,33,0.4419317487200824,0.8597622150099418,0.2559399599796963
5F,6,34,0.4419317487200824,0.8597622150099418,0.2559399599796963
5F,7,35,-0.49416299028474253,0.8402885232412554,-0.22297564158865335
5F,7,36,-0.49416299028474253,0.8402885232412554,-0.22297564158865335
5F,7,37,-0.49416299028474253,0.8402885232412554,-0.22297564158865335
5F,7,38,-0.49416299028474253,0.8402885232412554,-0.22297564158865335
5F,7,39,-0.49416299028474253,0.8402885232412554,-0.22297564158865335
5F,8,40,0.405938710258831,-0.4970170201703885,-0.7669340552970279
5F,8,41,0.405938710258831,-0.4970170201703885,-0.7669340552970279
5F,8,42,0.405938710258831,-0.4970170201703885,-0.7669340552970279
5F,8,43,0.405938710258831,-0.4970170201703885,-0.7669340552970279
5F,8,44,0.405938710258831,-0.4970170201703885,-0.7669340552970279
5F,9,45,0.36745691598152463,0.5531942973519265,-0.7476305800826067
5F,9,46,0.36745691598152463,0.5531942973519265,-0.7476305800826067
5F,9,47,0.36745691598152463,0.5531942973519265,-0.7476305800826067
5F,9,48,0.36745691598152463,0.5531942973519265,-0.7476305800826067
5F,9,49,0.36745691598152463,0.5531942973519265,-0.7476305800826067
5F,10,50,-0.3703064277744536,-0.5538687162188072,0.7457228672523418
5F,10,51,-0.3703064277744536,-0.5538687162188072,0.7457228672523418
5F,10,52,-0.3703064277744536,-0.5538687162188072,0.7457228672523418
5F,10,53,-0.3703064277744536,-0.5538687162188072,0.7457228672523418
5F,10,54,-0.3703064277744536,-0.5538687162188072,0.7457228672523418
5F,11,55,-0.4039579424096208,0.49693687411004556,0.768031069627995
5F,11,56,-0.4039579424096208,0.49693687411004556,0.768031069627995
5F,11,57,-0.4039579424096208,0.49693687411004556,0.768031069627995
5F,11,58,-0.4039579424096208,0.49693687411004556,0.768031069627995
5F,11,59,-0.4039579424096208,0.49693687411004556,0.768031069627995
3F,0,0,0.8455742110562307,-0.3332586637590734,0.4170646432223066
3F,0,9,0.8455742110562307,-0.3332586637590734,0.4170646432223066
3F,0,22,0.8455742110562307,-0.3332586637590734,0.4170646432223066
3F,1,1,0.7965707533255542,-0.545563069234629,-0.26045339781552207
3F,1,21,0.7965707533255542,-0.545563069234629,-0.26045339781552207
3F,1,41,0.7965707533255542,-0.545563069234629,-0.26045339781552207
3F,2,2,0.7406209796148338,0.039597672229733934,-0.6707552377047461
3F,2,40,0.7406209796148338,0.039597672229733934,-0.6707552377047461
3F,2,49,0.7406209796148338,0.039597672229733934,-0.6707552377047461
3F,3,3,0.7583610980387702,0.6058730840872524,-0.24042930553497854
3F,3,33,0.7583610980387702,0.6058730840872524,-0.24042930553497854
3F,3,48,0.7583610980387702,0.6058730840872524,-0.24042930553497854
3F,4,4,0.8206540177053195,0.37608116848182,0.4302208013769977
3F,4,5,0.8206540177053195,0.37608116848182,0.4302208013769977
3F,4,32,0.8206540177053195,0.37608116848182,0.4302208013769977
3F,5,6,0.2315704172620636,0.5674313859917859,0.7901878030193294
3F,5,31,0.2315704172620636,0.5674313859917859,0.7901878030193294
3F,5,56,0.2315704172620636,0.5674313859917859,0.7901878030193294
3F,6,7,-0.10840180949698466,-0.024883086680933066,0.993795693135671
3F,6,54,-0.10840180949698466,-0.024883086680933066,0.993795693135671
3F,6,55,-0.10840180949698466,-0.024883086680933066,0.993795693135671
3F,7,8,0.270463424625595,-0.5825943352517379,0.7664420242082116
3F,7,23,0.270463424625595,-0.5825943352517379,0.7664420242082116
3F,7,53,0.270463424625595,-0.5825943352517379,0.7664420242082116
3F,8,10,-0.8423567332027073,0.34111927403038544,-0.4172202954232281
3F,8,19,-0.8423567332027073,0.34111927403038544,-0.4172202954232281
3F,8,37,-0.8423567332027073,0.34111927403038544,-0.4172202954232281
3F,9,11,-0.2702404776499438,0.5831037889800716,-0.7661331839286263
3F,9,36,-0.2702404776499438,0.5831037889800716,-0.7661331839286263
3F,9,46,-0.2702404776499438,0.5831037889800716,-0.7661331839286263
3F,10,12,0.10478083692527544,0.024018943938353004,-0.9942052436722133
3F,10,44,0.10478083692527544,0.024018943938353004,-0.9942052436722133
3F,10,45,0.10478083692527544,0.024018943938353004,-0.9942052436722133
3F,11,13,-0.2305463557186533,-0.5703464257061928,-0.7883865375239602
3F,11,28,-0.2305463557186533,-0.5703464257061928,-0.7883865375239602
3F,11,43,-0.2305463557186533,-0.5703464257061928,-0.7883865375239602
3F,12,14,-0.8200831148812365,-0.37662986043551744,-0.43082900658499224
3F,12,15,-0.8200831148812365,-0.37662986043551744,-0.43082900658499224
3F,12,27,-0.8200831148812365,-0.37662986043551744,-0.43082900658499224
3F,13,16,-0.7578039760279504,-0.6068944915567475,0.23960845150851173
3F,13,26,-0.7578039760279504,-0.6068944915567475,0.23960845150851173
3F,13,51,-0.7578039760279504,-0.6068944915567475,0.23960845150851173
3F,14,17,-0.7432633565123431,-0.03865511032045638,0.6678812509062663
3F,14,50,-0.7432633565123431,-0.03865511032045638,0.6678812509062663
3F,14,59,-0.7432633565123431,-0.03865511032045638,0.6678812509062663
3F,15,18,-0.7939327928552335,0.5478970426174996,0.26358974016468567
3F,15,38,-0.7939327928552335,0.5478970426174996,0.26358974016468567
3F,15,58,-0.7939327928552335,0.5478970426174996,0.26358974016468567
3F,16,20,0.1960830502956376,-0.92166733758374,-0.3347846415504433
3F,16,29,0.1960830502956376,-0.92166733758374,-0.3347846415504433
3F,16,42,0.1960830502956376,-0.92166733758374,-0.3347846415504433
3F,17,24,-0.13067739132766215,-0.9456137041586588,0.2978894793428223
3F,17,25,-0.13067739132766215,-0.9456137041586588,0.2978894793428223
3F,17,52,-0.13067739132766215,-0.9456137041586588,0.2978894793428223
3F,18,30,-0.1900870460921143,0.9223591155862436,0.3363340256395966
3F,18,39,-0.1900870460921143,0.9223591155862436,0.3363340256395966
3F,18,57,-0.1900870460921143,0.9223591155862436,0.3363340256395966
3F,19,34,0.131220645091945,0.944417734293201,-0.30142376391742987
3F,19,35,0.131220645091945,0.944417734293201,-0.30142376391742987
3F,19,47,0.131220645091945,0.944417734293201,-0.30142376391742987
