r_angstrom,gamma23_mean,gamma23_sem
1.000000000000000056e-01,-1.726317150157459324e+01,6.739485874046424740e-02
2.000000000000000111e-01,-1.805390106134018069e+01,7.188831761329214642e-02
3.000000000000000444e-01,-1.884085875020270961e+01,7.589629625471064345e-02
4.000000000000000222e-01,-1.968142807571168973e+01,7.743797446464757706e-02
5.000000000000000000e-01,-2.049508406464720878e+01,8.015245776021863444e-02
6.000000000000000888e-01,-2.121851632587548409e+01,8.145680414430604699e-02
7.000000000000000666e-01,-2.192476394405879958e+01,8.472292935665975966e-02
8.000000000000000444e-01,-2.255747812150460163e+01,8.742117707549502958e-02
9.000000000000000222e-01,-2.308625127800566545e+01,9.107575298174183653e-02
1.000000000000000000e+00,-2.353648207654519098e+01,9.296517904955900469e-02
1.100000000000000089e+00,-2.394746602159370852e+01,9.506892877363681826e-02
1.200000000000000178e+00,-2.427890897409045579e+01,9.747440900032339206e-02
1.300000000000000044e+00,-2.451779307837662003e+01,1.013018949735425278e-01
1.400000000000000133e+00,-2.473029169528793503e+01,1.039594940112560650e-01
1.500000000000000000e+00,-2.487148602095414773e+01,1.066440616667701236e-01
1.600000000000000089e+00,-2.497246124502680686e+01,1.104141571889487583e-01
1.700000000000000178e+00,-2.497324387047506278e+01,1.139346157435119772e-01
1.800000000000000044e+00,-2.499599120482677606e+01,1.165834017911257930e-01
1.900000000000000133e+00,-2.502304848302249951e+01,1.205995165473156133e-01
2.000000000000000000e+00,-2.499052897527780459e+01,1.243319812282361880e-01
2.100000000000000089e+00,-2.495949492722893126e+01,1.278347563114509700e-01
2.200000000000000178e+00,-2.500398800772278562e+01,1.307189296613149865e-01
2.300000000000000266e+00,-2.510399022087305099e+01,1.331485584668565259e-01
2.400000000000000355e+00,-2.520800651618768029e+01,1.359077214273605727e-01
2.500000000000000000e+00,-2.528036038126054663e+01,1.383562311007009160e-01
2.600000000000000089e+00,-2.538343980629714736e+01,1.397677216790914057e-01
2.700000000000000178e+00,-2.558886359761669027e+01,1.406960219775721110e-01
2.800000000000000266e+00,-2.578588109572048737e+01,1.426651167437436585e-01
2.900000000000000355e+00,-2.598730031136173935e+01,1.425731866800311054e-01
3.000000000000000000e+00,-2.624561051812818846e+01,1.439728106509796102e-01
3.100000000000000089e+00,-2.646409970642639564e+01,1.451154878566743300e-01
3.200000000000000178e+00,-2.672518488808454862e+01,1.473290549641842195e-01
3.300000000000000266e+00,-2.701076116724260601e+01,1.501534323036737284e-01
3.400000000000000355e+00,-2.724100788903733061e+01,1.510460842636360823e-01
3.500000000000000000e+00,-2.745591921107740063e+01,1.542633124735234285e-01
3.600000000000000089e+00,-2.769088073551614926e+01,1.567446552484611233e-01
