r_angstrom,gamma23_mean,gamma23_sem
1.000000000000000056e-01,-6.385782281302356012e+01,7.955292647184020183e-02
2.000000000000000111e-01,-6.780087437987711496e+01,8.903490233138094956e-02
3.000000000000000444e-01,-7.149769894320883168e+01,9.986779206438135825e-02
4.000000000000000222e-01,-7.480596366575370837e+01,1.153640509088714183e-01
5.000000000000000000e-01,-7.783765038992424934e+01,1.305251407461757995e-01
6.000000000000000888e-01,-8.032492500775599353e+01,1.477047287943586695e-01
7.000000000000000666e-01,-8.218163279515104591e+01,1.698600025001928693e-01
8.000000000000000444e-01,-8.341526773524761040e+01,1.972594887591394286e-01
9.000000000000000222e-01,-8.418642849182282362e+01,2.236366867565080241e-01
1.000000000000000000e+00,-8.427354314325675944e+01,2.598087875343338959e-01
1.100000000000000089e+00,-8.368914392459316787e+01,2.968151159006875983e-01
1.200000000000000178e+00,-8.265328672900912466e+01,3.369479376015344640e-01
1.300000000000000044e+00,-8.102645735622118650e+01,3.801502308187314494e-01
1.400000000000000133e+00,-7.909633802318975881e+01,4.164547191999207199e-01
1.500000000000000000e+00,-7.687351779810289543e+01,4.490122485543381337e-01
1.600000000000000089e+00,-7.410793101705176866e+01,4.806438206728712581e-01
1.700000000000000178e+00,-7.131432939213510735e+01,5.170792898529219528e-01
1.800000000000000044e+00,-6.814436573468951508e+01,5.449943543703121840e-01
1.900000000000000133e+00,-6.484814989648978667e+01,5.704277080837378833e-01
2.000000000000000000e+00,-6.136599773808384128e+01,5.988188604107099744e-01
2.100000000000000089e+00,-5.760798737473761122e+01,6.249418600645750832e-01
2.200000000000000178e+00,-5.382419232623887240e+01,6.529603297273667284e-01
2.300000000000000266e+00,-4.992886185060432069e+01,6.790734863191428827e-01
2.400000000000000355e+00,-4.594905381433952130e+01,7.083516183364011454e-01
2.500000000000000000e+00,-4.190623594740166880e+01,7.349454572812543773e-01
2.600000000000000089e+00,-3.779920585632348207e+01,7.609137989749966691e-01
2.700000000000000178e+00,-3.371147185347720665e+01,7.866669702441222434e-01
2.800000000000000266e+00,-2.974346899386317489e+01,8.102376133316565587e-01
2.900000000000000355e+00,-2.584033517824362391e+01,8.324243807019969799e-01
3.000000000000000000e+00,-2.212621195353865389e+01,8.540169446948235876e-01
3.100000000000000089e+00,-1.852003774993111662e+01,8.780895900439436019e-01
3.200000000000000178e+00,-1.483850036349116586e+01,9.030844892495417664e-01
3.300000000000000266e+00,-1.163183887903119995e+01,9.239561195914541836e-01
3.400000000000000355e+00,-8.659717080820794166e+00,9.472466918048255691e-01
3.500000000000000000e+00,-6.001038016471871295e+00,9.693495489250449904e-01
3.600000000000000089e+00,-3.384218958408582445e+00,9.903204494946262759e-01
3.700000000000000178e+00,-9.577585260090940578e-01,1.008574923769871567e+00
