r_angstrom,gamma23_mean,gamma23_sem
1.000000000000000056e-01,-1.581625648736680034e+02,2.902850771867617197e-01
2.000000000000000111e-01,-1.646565300600898638e+02,3.110052044917840930e-01
3.000000000000000444e-01,-1.711208186946533374e+02,3.260679055224420808e-01
4.000000000000000222e-01,-1.775313529076449868e+02,3.392480456541877576e-01
5.000000000000000000e-01,-1.837028547487186927e+02,3.495737575423494281e-01
6.000000000000000888e-01,-1.895419116410562310e+02,3.589327277911623093e-01
7.000000000000000666e-01,-1.946840570463643303e+02,3.708380941489307636e-01
8.000000000000000444e-01,-1.990363374913578980e+02,3.896626042450100913e-01
9.000000000000000222e-01,-2.024900909484307476e+02,4.081336390195980379e-01
1.000000000000000000e+00,-2.050699613682783706e+02,4.266774979829842107e-01
1.100000000000000089e+00,-2.065332368639399192e+02,4.374874023551468261e-01
1.200000000000000178e+00,-2.071593814579309196e+02,4.536994390198472726e-01
1.300000000000000044e+00,-2.069324178129617167e+02,4.723151400625621998e-01
1.400000000000000133e+00,-2.058492149437036005e+02,4.926846142682850260e-01
1.500000000000000000e+00,-2.039472645057151396e+02,5.125870562377199402e-01
1.600000000000000089e+00,-2.015162270341445208e+02,5.364201354527932120e-01
1.700000000000000178e+00,-1.988187791126959780e+02,5.559444777378654834e-01
1.800000000000000044e+00,-1.959512999527586317e+02,5.804256985916572686e-01
1.900000000000000133e+00,-1.928678243232898524e+02,6.038223561161919495e-01
2.000000000000000000e+00,-1.901114514841096650e+02,6.204489313701212483e-01
2.100000000000000089e+00,-1.872367987843841775e+02,6.386654465530612335e-01
2.200000000000000178e+00,-1.848166874205870442e+02,6.580647841565173684e-01
2.300000000000000266e+00,-1.830392174499851023e+02,6.757789087147262341e-01
2.400000000000000355e+00,-1.814623801187686070e+02,6.927020044643505958e-01
2.500000000000000000e+00,-1.802902102318890627e+02,7.079628727114714026e-01
2.600000000000000089e+00,-1.796386037572335397e+02,7.286281918064626550e-01
2.700000000000000178e+00,-1.793554407155851607e+02,7.391108975547366899e-01
2.800000000000000266e+00,-1.794200142839951013e+02,7.509656418664986122e-01
2.900000000000000355e+00,-1.798169470800555132e+02,7.589431748951432910e-01
3.000000000000000000e+00,-1.803487715479446365e+02,7.705537862828222284e-01
3.100000000000000089e+00,-1.809457165529741758e+02,7.820450523368034368e-01
3.200000000000000178e+00,-1.814642132924334987e+02,7.938611303396131413e-01
3.300000000000000266e+00,-1.822080834079464466e+02,8.061628746698730197e-01
3.400000000000000355e+00,-1.827778814902141278e+02,8.231133046899926642e-01
3.500000000000000000e+00,-1.831929889147266408e+02,8.383005720188435594e-01
3.600000000000000089e+00,-1.837493122099817526e+02,8.526102302733606919e-01
3.700000000000000178e+00,-1.842777224250135930e+02,8.634082008086960691e-01
3.800000000000000266e+00,-1.846210011220024967e+02,8.705501558378684335e-01
3.900000000000000355e+00,-1.847717179255568283e+02,8.855436041805578862e-01
4.000000000000000000e+00,-1.848246705782524941e+02,8.946116812441301525e-01
4.100000000000000533e+00,-1.847342527881725687e+02,9.058533434821028907e-01
4.200000000000000178e+00,-1.847133013546467737e+02,9.149065895697029438e-01
4.299999999999999822e+00,-1.845408449703956251e+02,9.276975380735755783e-01
4.400000000000000355e+00,-1.842389367921563235e+02,9.329624312436148870e-01
4.500000000000000000e+00,-1.840994605575520211e+02,9.471887744676195098e-01
4.600000000000000533e+00,-1.840765264958876344e+02,9.626427657598596310e-01
4.700000000000000178e+00,-1.839183629197673326e+02,9.719360780425797541e-01
4.800000000000000711e+00,-1.837278337505099728e+02,9.826563514492455687e-01
4.900000000000000355e+00,-1.834375110521352497e+02,9.971000106678103991e-01
5.000000000000000000e+00,-1.830949113160509398e+02,1.011514860727199538e+00
5.100000000000000533e+00,-1.830414697168261569e+02,1.029432224350412595e+00
5.200000000000000178e+00,-1.829407195759330875e+02,1.039370334018188569e+00
5.300000000000000711e+00,-1.829007060364685913e+02,1.054858522533420828e+00
5.400000000000000355e+00,-1.829358158396989893e+02,1.065895132419526936e+00
5.500000000000000000e+00,-1.830502923613410076e+02,1.075946415248238308e+00
5.600000000000000533e+00,-1.831740821907905854e+02,1.082890640941641003e+00
5.700000000000000178e+00,-1.831634939222012974e+02,1.088213433564948929e+00
5.800000000000000711e+00,-1.832474508297656257e+02,1.099227253912187230e+00
5.900000000000000355e+00,-1.834351237422691838e+02,1.113013023759515496e+00
6.000000000000000000e+00,-1.835812785965171940e+02,1.119986759917305008e+00
6.100000000000000533e+00,-1.836253703918429494e+02,1.130821042172527546e+00
6.200000000000000178e+00,-1.839398926306365638e+02,1.144029292526535402e+00
6.300000000000000711e+00,-1.841692509146219265e+02,1.150500099391226438e+00
6.400000000000000355e+00,-1.846474245975013559e+02,1.162919110472261819e+00
6.500000000000000000e+00,-1.849563817212470553e+02,1.174121319185987167e+00
6.600000000000000533e+00,-1.852879592525709143e+02,1.184191039098848153e+00
6.700000000000000178e+00,-1.857931803658535159e+02,1.194291334424801621e+00
6.800000000000000711e+00,-1.862408604159417393e+02,1.205577803431742367e+00
6.900000000000000355e+00,-1.866617079748903620e+02,1.218829911433667812e+00
7.000000000000000000e+00,-1.868348214569900563e+02,1.223386763525404097e+00
7.100000000000000533e+00,-1.869770476240362029e+02,1.231041244575049376e+00
7.200000000000000178e+00,-1.872737897880849971e+02,1.239229159837604177e+00
7.300000000000000711e+00,-1.875338299677357838e+02,1.253905822994177299e+00
7.400000000000000355e+00,-1.875848432341176988e+02,1.263531857316254836e+00
7.500000000000000000e+00,-1.878641787238809115e+02,1.278351306009186228e+00
7.600000000000000533e+00,-1.881239678317710968e+02,1.286685308245942627e+00
7.700000000000000178e+00,-1.883020790049208699e+02,1.294540404042723303e+00
7.800000000000000711e+00,-1.885432507029580904e+02,1.304187775760424106e+00
7.900000000000000355e+00,-1.887586490865049598e+02,1.313432724996222767e+00
8.000000000000000000e+00,-1.889594691716888519e+02,1.321460531618679379e+00
8.099999999999999645e+00,-1.891059798487077899e+02,1.332966294973933596e+00
8.200000000000001066e+00,-1.892026809190435017e+02,1.341072615028829462e+00
8.300000000000000711e+00,-1.896003171944123267e+02,1.353106881597992750e+00
8.400000000000000355e+00,-1.898162199532442571e+02,1.360706252389702886e+00
8.500000000000000000e+00,-1.901680412900803958e+02,1.370578431343799419e+00
8.599999999999999645e+00,-1.905311256873612820e+02,1.378293034456838928e+00
8.700000000000001066e+00,-1.907711641175734201e+02,1.386819510201567462e+00
8.800000000000000711e+00,-1.911862706423310669e+02,1.396327680558883344e+00
8.900000000000000355e+00,-1.913170099684689092e+02,1.401403293896628321e+00
9.000000000000000000e+00,-1.914547198483778345e+02,1.412407442527414014e+00
9.099999999999999645e+00,-1.915706328566880643e+02,1.422054320639495106e+00
9.200000000000001066e+00,-1.918697277897256868e+02,1.438871383174360696e+00
9.300000000000000711e+00,-1.922224074346279394e+02,1.447570435272272471e+00
9.400000000000000355e+00,-1.924098817499694860e+02,1.455602253181157213e+00
9.500000000000000000e+00,-1.927242851551588956e+02,1.463165272618777157e+00
9.600000000000001421e+00,-1.931094899792764465e+02,1.473275041152365183e+00
9.700000000000001066e+00,-1.934933448714276381e+02,1.488469199883651672e+00
9.800000000000000711e+00,-1.937024609750524178e+02,1.501346144299920304e+00
9.900000000000000355e+00,-1.941832336346507475e+02,1.512001780407560059e+00
1.000000000000000000e+01,-1.947371508254971673e+02,1.518066876252063491e+00
1.010000000000000142e+01,-1.949366103726413826e+02,1.525431016387783556e+00
1.020000000000000107e+01,-1.952849754813566108e+02,1.537493979590674575e+00
1.030000000000000071e+01,-1.956574440988093500e+02,1.549771354181563643e+00
1.040000000000000036e+01,-1.960105370513882121e+02,1.566331840980282886e+00
1.050000000000000000e+01,-1.962490060916297807e+02,1.574035869918824160e+00
1.060000000000000142e+01,-1.967454964163975148e+02,1.586555676173303953e+00
1.070000000000000107e+01,-1.971310704217011960e+02,1.595512968186201697e+00
1.080000000000000071e+01,-1.975760061082988557e+02,1.608206957305971629e+00
1.090000000000000036e+01,-1.978557777278728054e+02,1.622570492095661177e+00
1.100000000000000000e+01,-1.982501203449920126e+02,1.637686924108428643e+00
1.110000000000000142e+01,-1.986700919574583395e+02,1.648056066078412263e+00
1.120000000000000107e+01,-1.988684192344745156e+02,1.654004795598606803e+00
1.130000000000000071e+01,-1.991196737557144445e+02,1.663774434915512135e+00
1.140000000000000036e+01,-1.994935602276870270e+02,1.672423867965475042e+00
1.150000000000000000e+01,-2.000254724487235762e+02,1.688200658159840772e+00
1.160000000000000142e+01,-2.005718173733679350e+02,1.691704281153808109e+00
1.170000000000000107e+01,-2.009766777613309898e+02,1.702903153815909176e+00
1.180000000000000071e+01,-2.013265285220990961e+02,1.724309492624469309e+00
1.190000000000000036e+01,-2.015718194634915221e+02,1.736040189480742013e+00
1.200000000000000000e+01,-2.020445057562557167e+02,1.743359567135771337e+00
1.210000000000000142e+01,-2.022274662504386811e+02,1.753614657508147046e+00
1.220000000000000107e+01,-2.028260698234136044e+02,1.764427501132388443e+00
1.230000000000000071e+01,-2.033088850680413771e+02,1.773233129542683306e+00
1.240000000000000036e+01,-2.037933250949941453e+02,1.780471425522691442e+00
1.250000000000000000e+01,-2.042693938768033206e+02,1.795883967696896732e+00
1.260000000000000142e+01,-2.043996232770981578e+02,1.805286778191080188e+00
1.270000000000000107e+01,-2.048243505166877583e+02,1.818137168152731631e+00
1.280000000000000071e+01,-2.050981262767606950e+02,1.831376009138437677e+00
1.290000000000000036e+01,-2.055648709352581989e+02,1.843106387165731386e+00
1.300000000000000000e+01,-2.059778280212507582e+02,1.857599523218244286e+00
1.310000000000000142e+01,-2.061403855797608458e+02,1.868071053867705444e+00
1.320000000000000107e+01,-2.062796529381596429e+02,1.879486779562466348e+00
1.330000000000000071e+01,-2.068706586608470843e+02,1.887649788867331813e+00
1.340000000000000036e+01,-2.071580577756309651e+02,1.900431572497895072e+00
1.350000000000000000e+01,-2.074730158594873046e+02,1.907721805437852192e+00
1.360000000000000142e+01,-2.075451130525146368e+02,1.916194187493323264e+00
1.370000000000000107e+01,-2.077663408165837780e+02,1.930584410094697168e+00
1.380000000000000071e+01,-2.079811283099137995e+02,1.943387653096085854e+00
1.390000000000000036e+01,-2.082719006488180185e+02,1.954733439357760227e+00
1.400000000000000000e+01,-2.084774673996231229e+02,1.962227085002117510e+00
1.410000000000000142e+01,-2.089657938323526878e+02,1.967944709209824561e+00
1.420000000000000107e+01,-2.090859121790223298e+02,1.985027870825398555e+00
1.430000000000000071e+01,-2.095659761794161966e+02,1.990143096904817277e+00
1.440000000000000036e+01,-2.100251102686146112e+02,2.000050973599566628e+00
1.450000000000000000e+01,-2.103953475038669580e+02,2.007598900439982348e+00
1.460000000000000142e+01,-2.104875522575426317e+02,2.021553641504416188e+00
1.470000000000000107e+01,-2.107489677668956460e+02,2.030249177648378200e+00
1.480000000000000071e+01,-2.111576864828303997e+02,2.042378449540922514e+00
1.490000000000000036e+01,-2.113441748060347152e+02,2.053609374143041233e+00
1.500000000000000000e+01,-2.118937237056634046e+02,2.070341042520321917e+00
1.510000000000000142e+01,-2.121730974377541656e+02,2.082285099403790252e+00
1.520000000000000107e+01,-2.126083406987200135e+02,2.089529580569292389e+00
1.530000000000000071e+01,-2.128732221007730061e+02,2.103828442671242804e+00
1.540000000000000036e+01,-2.134233421697702795e+02,2.114759950745249029e+00
1.550000000000000000e+01,-2.137531047165820723e+02,2.125612071168569539e+00
1.560000000000000142e+01,-2.141862349816306903e+02,2.132437549449736736e+00
1.570000000000000107e+01,-2.146764303969905825e+02,2.144337415584371964e+00
1.580000000000000071e+01,-2.149134989351230729e+02,2.149169270923679598e+00
1.590000000000000036e+01,-2.153385660949111013e+02,2.160343742464064576e+00
1.600000000000000000e+01,-2.156491861329830328e+02,2.173198543745369360e+00
1.610000000000000142e+01,-2.159248530281378464e+02,2.188085499719130134e+00
1.619999999999999929e+01,-2.161187377350723580e+02,2.200152126822881637e+00
1.630000000000000071e+01,-2.161181790083427359e+02,2.212001174534513837e+00
1.640000000000000213e+01,-2.164124436935579752e+02,2.223142610066826119e+00
1.650000000000000000e+01,-2.168471905344803474e+02,2.238686586224503117e+00
1.660000000000000142e+01,-2.172821333792546170e+02,2.252715149291468766e+00
1.669999999999999929e+01,-2.176564762824409911e+02,2.261624134124187613e+00
1.680000000000000071e+01,-2.180226673365955889e+02,2.274172243306845864e+00
1.690000000000000213e+01,-2.183865773115656168e+02,2.274351341551181793e+00
1.700000000000000000e+01,-2.188690544537338383e+02,2.287256964446988228e+00
1.710000000000000142e+01,-2.192596029818098771e+02,2.292604380571134470e+00
1.719999999999999929e+01,-2.195324630704939750e+02,2.300109204246065353e+00
1.730000000000000071e+01,-2.197819730130680966e+02,2.310827386867143396e+00
1.740000000000000213e+01,-2.200058575167667811e+02,2.327224980955555633e+00
1.750000000000000000e+01,-2.203400357954959929e+02,2.342184952196135761e+00
1.760000000000000142e+01,-2.206858691665837853e+02,2.362837155137624379e+00
1.769999999999999929e+01,-2.208972429179210053e+02,2.371906025333784918e+00
1.780000000000000071e+01,-2.211237341538545422e+02,2.384273929258945213e+00
1.790000000000000213e+01,-2.217122444225634865e+02,2.393567961479119877e+00
1.800000000000000000e+01,-2.218648891074712992e+02,2.405424032005526680e+00
1.810000000000000142e+01,-2.221942198455296307e+02,2.408103540153865740e+00
1.819999999999999929e+01,-2.224651121708467940e+02,2.426069578718814679e+00
1.830000000000000071e+01,-2.227129719356403257e+02,2.440413213976961870e+00
1.840000000000000213e+01,-2.227437938342778523e+02,2.446600753419775565e+00
1.850000000000000000e+01,-2.230096158359703793e+02,2.459961277711562477e+00
1.860000000000000142e+01,-2.233144210554573021e+02,2.463783943693053757e+00
1.869999999999999929e+01,-2.235821633942252049e+02,2.472441102636079524e+00
1.880000000000000071e+01,-2.238326634117458411e+02,2.477426764228305878e+00
1.890000000000000213e+01,-2.240272442136728159e+02,2.492745022615681538e+00
1.900000000000000000e+01,-2.243967454350732851e+02,2.496083939134287721e+00
1.910000000000000142e+01,-2.248727162267680626e+02,2.506502724700402140e+00
1.920000000000000284e+01,-2.249213134870709325e+02,2.521871075753856939e+00
1.930000000000000071e+01,-2.251309587772003340e+02,2.534603676687325002e+00
1.940000000000000213e+01,-2.254180003989224019e+02,2.545555858478238065e+00
1.950000000000000000e+01,-2.257829189519531781e+02,2.559996026414188997e+00
1.960000000000000142e+01,-2.260780766915110007e+02,2.570690362708584420e+00
1.970000000000000284e+01,-2.262425632617056408e+02,2.581499613326560638e+00
1.980000000000000071e+01,-2.264636705412509059e+02,2.590917758301123364e+00
1.990000000000000213e+01,-2.267166644483450568e+02,2.598629710193283149e+00
2.000000000000000000e+01,-2.269619377780410616e+02,2.604752226800376658e+00
2.010000000000000142e+01,-2.271995771909847690e+02,2.609598330339829353e+00
2.020000000000000284e+01,-2.279217826616864784e+02,2.624599833371558333e+00
2.030000000000000071e+01,-2.281554469712836521e+02,2.637712843757300529e+00
2.040000000000000213e+01,-2.282913202586504156e+02,2.644578892403238957e+00
2.050000000000000000e+01,-2.284468253604265158e+02,2.658966765316897796e+00
2.060000000000000142e+01,-2.287045059151623434e+02,2.670461948315284939e+00
2.070000000000000284e+01,-2.287643394797929943e+02,2.692575783915795551e+00
2.080000000000000071e+01,-2.291517411270023672e+02,2.702782248101829765e+00
2.090000000000000213e+01,-2.296636476766988153e+02,2.711483496332778742e+00
2.100000000000000000e+01,-2.297745362846594048e+02,2.721558866744651528e+00
2.110000000000000142e+01,-2.298475702367401539e+02,2.726664361382666435e+00
2.120000000000000284e+01,-2.301277200647777477e+02,2.738858186181060805e+00
2.130000000000000071e+01,-2.303046111352444711e+02,2.753778305362368783e+00
2.140000000000000213e+01,-2.305558770348049791e+02,2.762814564286692143e+00
2.150000000000000000e+01,-2.309626971191315192e+02,2.768848197426000191e+00
2.160000000000000142e+01,-2.312629835093328268e+02,2.773256469210644504e+00
2.170000000000000284e+01,-2.318802967195463793e+02,2.772732047051763793e+00
2.180000000000000071e+01,-2.324098699518641808e+02,2.782786731847543216e+00
2.190000000000000213e+01,-2.327687910043504473e+02,2.787806847464443294e+00
2.200000000000000000e+01,-2.333198608100037461e+02,2.802396537905138540e+00
2.210000000000000142e+01,-2.334545999496868944e+02,2.807391764916783661e+00
2.220000000000000284e+01,-2.335387639280178007e+02,2.815285301084607728e+00
2.230000000000000071e+01,-2.337012151511393085e+02,2.819362099978054648e+00
2.240000000000000213e+01,-2.342625522498237842e+02,2.829297499188633935e+00
2.250000000000000000e+01,-2.344397892494709481e+02,2.841801871174671312e+00
2.260000000000000142e+01,-2.347155151037841847e+02,2.851529702342444406e+00
2.270000000000000284e+01,-2.350911316593854963e+02,2.864171377753554015e+00
2.280000000000000071e+01,-2.355487778026286207e+02,2.872173511415800906e+00
2.290000000000000213e+01,-2.356782441520304019e+02,2.872665021632069049e+00
2.300000000000000000e+01,-2.360974170542386901e+02,2.884110420775498618e+00
2.310000000000000142e+01,-2.363727007286850039e+02,2.898554699527787548e+00
2.320000000000000284e+01,-2.368144097869976292e+02,2.906530794740107559e+00
2.330000000000000071e+01,-2.368495648812805996e+02,2.906610550553307970e+00
2.340000000000000213e+01,-2.371412145792391186e+02,2.912493518929698322e+00
2.350000000000000000e+01,-2.375211910731028695e+02,2.917696925510183892e+00
2.360000000000000142e+01,-2.375813045314477563e+02,2.917860120187086626e+00
2.370000000000000284e+01,-2.380318059662494647e+02,2.924883839778452899e+00
2.380000000000000071e+01,-2.381100653300564431e+02,2.928672716120108266e+00
2.390000000000000213e+01,-2.383579899543485965e+02,2.930760467712302475e+00
2.400000000000000000e+01,-2.384730123242565298e+02,2.929821769071110360e+00
2.410000000000000142e+01,-2.386812851482851841e+02,2.930054483330712500e+00
2.420000000000000284e+01,-2.384606180159824191e+02,2.928489409328431048e+00
2.430000000000000071e+01,-2.384424459070617957e+02,2.933757692909977344e+00
2.440000000000000213e+01,-2.385156667712660976e+02,2.943463237003693056e+00
2.450000000000000000e+01,-2.385038656764056668e+02,2.949526976283289859e+00
2.460000000000000142e+01,-2.386945733129077496e+02,2.958588060771695005e+00
2.470000000000000284e+01,-2.388795735048212237e+02,2.963155653321373428e+00
2.480000000000000071e+01,-2.388905635362549731e+02,2.973665464560553140e+00
2.490000000000000213e+01,-2.388057751707170553e+02,2.978208947439857202e+00
2.500000000000000000e+01,-2.388722684629559865e+02,2.986820158215295340e+00
2.510000000000000142e+01,-2.389832558544461563e+02,2.988371216102073458e+00
2.520000000000000284e+01,-2.390889591458968084e+02,2.994898002432255346e+00
2.530000000000000071e+01,-2.394217039121861035e+02,3.011162334086403991e+00
2.540000000000000213e+01,-2.398609033048382742e+02,3.015922283138674054e+00
2.550000000000000000e+01,-2.400359798926356234e+02,3.019216634589241721e+00
2.560000000000000142e+01,-2.401480474329645176e+02,3.026880801215129591e+00
2.570000000000000284e+01,-2.401966543240881151e+02,3.033355430840452893e+00
2.580000000000000071e+01,-2.405127797496354276e+02,3.037770306037498536e+00
2.590000000000000213e+01,-2.407058178614655048e+02,3.045357144703777497e+00
2.600000000000000000e+01,-2.407434080421892020e+02,3.040497687220265366e+00
2.610000000000000142e+01,-2.409806154473547224e+02,3.053894984073024066e+00
2.620000000000000284e+01,-2.411649952883629737e+02,3.050757749555857323e+00
2.630000000000000071e+01,-2.407228469654990590e+02,3.052301017549758910e+00
2.640000000000000213e+01,-2.407561373343726245e+02,3.054355274490389682e+00
2.650000000000000000e+01,-2.409360110769682137e+02,3.051517596745070282e+00
2.660000000000000142e+01,-2.412078852193018577e+02,3.055710866627222799e+00
2.670000000000000284e+01,-2.413874532304276954e+02,3.065602977139265661e+00
2.680000000000000071e+01,-2.419734210519599173e+02,3.074453708988292622e+00
2.690000000000000213e+01,-2.422191707220126773e+02,3.084379906234937074e+00
2.700000000000000000e+01,-2.422906039467657990e+02,3.089980898977205293e+00
2.710000000000000142e+01,-2.423587254780199203e+02,3.097021854710134914e+00
2.720000000000000284e+01,-2.423300045863493892e+02,3.101268022776018096e+00
2.730000000000000071e+01,-2.424516868282307200e+02,3.115097761438088586e+00
2.740000000000000213e+01,-2.426926553557722457e+02,3.123115995898849473e+00
2.750000000000000000e+01,-2.427011018490680101e+02,3.138468107109549265e+00
2.760000000000000142e+01,-2.429499064301211320e+02,3.142718447021279893e+00
2.770000000000000284e+01,-2.430532435489377008e+02,3.134521145605414283e+00
2.780000000000000071e+01,-2.431917984216296418e+02,3.137584028223836974e+00
2.790000000000000213e+01,-2.433265379805065152e+02,3.142651527367541497e+00
2.800000000000000000e+01,-2.436279369767327694e+02,3.148448847004082563e+00
2.810000000000000142e+01,-2.437820617273894470e+02,3.155238932406771113e+00
2.820000000000000284e+01,-2.439383781378771801e+02,3.155038772457129603e+00
2.830000000000000071e+01,-2.443998430391682177e+02,3.153675233695135915e+00
2.840000000000000213e+01,-2.447187108738535812e+02,3.155525370814099340e+00
2.850000000000000000e+01,-2.448221725218192830e+02,3.156633113309680549e+00
2.860000000000000142e+01,-2.453392198732989016e+02,3.169922109329201376e+00
2.870000000000000284e+01,-2.456221783776081509e+02,3.170709630641390664e+00
2.880000000000000071e+01,-2.461222059604760659e+02,3.182960829451836116e+00
2.890000000000000213e+01,-2.458545242343175232e+02,3.182568600343925524e+00
2.900000000000000000e+01,-2.461718719144232352e+02,3.183150184720716425e+00
2.910000000000000142e+01,-2.465530064073187759e+02,3.187317124233531640e+00
2.920000000000000284e+01,-2.468661011385981396e+02,3.183209725831270820e+00
2.930000000000000071e+01,-2.469751826883944830e+02,3.191937435481450702e+00
2.940000000000000213e+01,-2.473869187330692228e+02,3.197736331393199460e+00
2.950000000000000000e+01,-2.472570642132265561e+02,3.205115506206206000e+00
2.960000000000000142e+01,-2.475007252774612994e+02,3.205714662600668508e+00
2.970000000000000284e+01,-2.475937020054517177e+02,3.203355481768539459e+00
2.980000000000000071e+01,-2.479749784940069901e+02,3.206910583147781324e+00
2.990000000000000213e+01,-2.485236934767502817e+02,3.213391785876889450e+00
3.000000000000000000e+01,-2.486631514631552591e+02,3.221027316543219943e+00
