r_angstrom,gamma23_mean,gamma23_sem
1.000000000000000056e-01,-1.344938291335066083e+01,1.693724391149985242e-02
2.000000000000000111e-01,-1.434147750195325166e+01,1.911799047833415491e-02
3.000000000000000444e-01,-1.520972738023250592e+01,2.086834515403783105e-02
4.000000000000000222e-01,-1.601099703910614735e+01,2.265482084430485085e-02
5.000000000000000000e-01,-1.676609329684538707e+01,2.500656556435100833e-02
6.000000000000000888e-01,-1.744021227907379767e+01,2.799805470730305085e-02
7.000000000000000666e-01,-1.806827355124605816e+01,3.046562074840647796e-02
8.000000000000000444e-01,-1.857981547833736613e+01,3.360749338346430415e-02
9.000000000000000222e-01,-1.902933518267778723e+01,3.748669843650489358e-02
1.000000000000000000e+00,-1.933902413278617871e+01,4.221159933062140074e-02
1.100000000000000089e+00,-1.955603801397233710e+01,4.511962376090468407e-02
1.200000000000000178e+00,-1.965851936351245044e+01,4.961219824251417165e-02
1.300000000000000044e+00,-1.962369074653898693e+01,5.418034527211412765e-02
1.400000000000000133e+00,-1.942666269624681519e+01,5.916019213528246612e-02
1.500000000000000000e+00,-1.920933781188750089e+01,6.384916619501164459e-02
1.600000000000000089e+00,-1.895133628128857595e+01,6.720361111065950577e-02
1.700000000000000178e+00,-1.857605560029434955e+01,7.037816847070493820e-02
1.800000000000000044e+00,-1.829287551313112914e+01,7.286235421491325803e-02
1.900000000000000133e+00,-1.785505187923359216e+01,7.550243817793762802e-02
2.000000000000000000e+00,-1.740307902419888464e+01,8.009093280529464010e-02
2.100000000000000089e+00,-1.681573248445609536e+01,8.442291088633820106e-02
2.200000000000000178e+00,-1.618094111484601072e+01,8.685711978466356675e-02
2.300000000000000266e+00,-1.553900178167472035e+01,9.033654403389826393e-02
2.400000000000000355e+00,-1.494655782126578458e+01,9.347701755262337320e-02
2.500000000000000000e+00,-1.423936502632725265e+01,9.563210847490727362e-02
2.600000000000000089e+00,-1.357562436069008882e+01,9.627726360806339312e-02
2.700000000000000178e+00,-1.299306345810204455e+01,9.708853019050964206e-02
2.800000000000000266e+00,-1.241735609974988996e+01,9.401205179714071380e-02
2.900000000000000355e+00,-1.174710540892244914e+01,9.233471439745397080e-02
3.000000000000000000e+00,-1.107347309159501947e+01,9.239521006606610243e-02
3.100000000000000089e+00,-1.047427448082754253e+01,9.284844164159325453e-02
3.200000000000000178e+00,-9.801255245537751293e+00,9.226306411598536594e-02
3.300000000000000266e+00,-9.201117541905494690e+00,8.992895380424913154e-02
3.400000000000000355e+00,-8.591541198916679889e+00,9.081851504613384918e-02
3.500000000000000000e+00,-8.042450641088436214e+00,8.992668447751295258e-02
3.600000000000000089e+00,-7.566165099140055084e+00,9.001861271388457431e-02
3.700000000000000178e+00,-7.080135838384896019e+00,9.091803822294050597e-02
3.800000000000000266e+00,-6.728041179069037980e+00,9.467596180064709321e-02
3.900000000000000355e+00,-6.473207521828975075e+00,9.843078748289774138e-02
4.000000000000000000e+00,-6.338781831677914980e+00,1.023964421879290099e-01
4.100000000000000533e+00,-6.236009332444092834e+00,1.066184733518524830e-01
4.200000000000000178e+00,-6.207521920619413436e+00,1.095107811964237954e-01
4.299999999999999822e+00,-6.253672804780816108e+00,1.131401868765385260e-01
4.400000000000000355e+00,-6.284782588409055570e+00,1.156826519057609359e-01
4.500000000000000000e+00,-6.330990391968100539e+00,1.183677112250341446e-01
4.600000000000000533e+00,-6.441864384245119091e+00,1.213131847797196960e-01
4.700000000000000178e+00,-6.588720271471402157e+00,1.225435725984108937e-01
4.800000000000000711e+00,-6.789758361664992137e+00,1.247071944481066563e-01
4.900000000000000355e+00,-6.976013803047176332e+00,1.273948447923111404e-01
5.000000000000000000e+00,-7.177777078581437209e+00,1.284819447624988009e-01
