r_angstrom,gamma23_mean,gamma23_sem
1.000000000000000056e-01,-1.339267670769823049e+01,1.031001881617877106e-02
2.000000000000000111e-01,-1.435252162225879680e+01,1.232957200265281592e-02
3.000000000000000444e-01,-1.530727719910161611e+01,1.404265718652724336e-02
4.000000000000000222e-01,-1.620979202529486685e+01,1.670769793929235275e-02
5.000000000000000000e-01,-1.704426782090665071e+01,1.891612531128093744e-02
6.000000000000000888e-01,-1.782893012319663484e+01,2.163004312626989889e-02
7.000000000000000666e-01,-1.852837732316608310e+01,2.507683612842379062e-02
8.000000000000000444e-01,-1.917777475557574007e+01,2.917572588273656745e-02
9.000000000000000222e-01,-1.978103895265324041e+01,3.206178748953238122e-02
1.000000000000000000e+00,-2.030205564607646807e+01,3.762055293414936358e-02
1.100000000000000089e+00,-2.079649664591401859e+01,4.188937045442464591e-02
1.200000000000000178e+00,-2.118710622155316159e+01,4.639862362449682920e-02
1.300000000000000044e+00,-2.149165041547059474e+01,5.110425193289141327e-02
1.400000000000000133e+00,-2.176287908497830870e+01,5.570864330616667054e-02
1.500000000000000000e+00,-2.198668918855369014e+01,6.191573807085096887e-02
1.600000000000000089e+00,-2.208685563226102744e+01,6.961158736551845139e-02
1.700000000000000178e+00,-2.210521168287738547e+01,7.845017107551373325e-02
1.800000000000000044e+00,-2.208758708479334487e+01,8.599560260682011237e-02
1.900000000000000133e+00,-2.193166942789793694e+01,9.591778879146453662e-02
2.000000000000000000e+00,-2.174910331451208023e+01,1.046125196802185631e-01
2.100000000000000089e+00,-2.142360702037464293e+01,1.137928995695086654e-01
2.200000000000000178e+00,-2.116064764261210129e+01,1.195985060075540202e-01
2.300000000000000266e+00,-2.073469463593777107e+01,1.278074009972928471e-01
2.400000000000000355e+00,-2.040702920991091673e+01,1.340615741978795905e-01
2.500000000000000000e+00,-1.999140342115776292e+01,1.383405662138723902e-01
2.600000000000000089e+00,-1.956793674395520455e+01,1.440593027353660738e-01
2.700000000000000178e+00,-1.917321627762725811e+01,1.464464699288162974e-01
2.800000000000000266e+00,-1.871470510339700510e+01,1.510385702133564267e-01
2.900000000000000355e+00,-1.835821320172580684e+01,1.557610784658423619e-01
3.000000000000000000e+00,-1.791815716900965683e+01,1.594512755933829296e-01
3.100000000000000089e+00,-1.749190792546387385e+01,1.626216187651165768e-01
3.200000000000000178e+00,-1.711490549473576905e+01,1.654139426986445116e-01
3.300000000000000266e+00,-1.668206726264945772e+01,1.683784106850035878e-01
3.400000000000000355e+00,-1.629163690331541048e+01,1.696083643845664457e-01
3.500000000000000000e+00,-1.587293852128727245e+01,1.706278877269182814e-01
3.600000000000000089e+00,-1.549749531356884269e+01,1.709802696626631091e-01
3.700000000000000178e+00,-1.515162063506100409e+01,1.726818693104598401e-01
3.800000000000000266e+00,-1.478166689481168383e+01,1.734307101787310734e-01
3.900000000000000355e+00,-1.450156857588265069e+01,1.748933110359178755e-01
4.000000000000000000e+00,-1.426632641576365756e+01,1.755967682972026656e-01
4.100000000000000533e+00,-1.411216337200623805e+01,1.757036515605056859e-01
4.200000000000000178e+00,-1.393690072987407369e+01,1.773272319241085138e-01
4.299999999999999822e+00,-1.386314412188718492e+01,1.785417257387983958e-01
4.400000000000000355e+00,-1.382221782305268398e+01,1.800413346722873065e-01
4.500000000000000000e+00,-1.379420721342495071e+01,1.807997252206380578e-01
4.600000000000000533e+00,-1.381804803576979879e+01,1.815738567535132020e-01
4.700000000000000178e+00,-1.387457300515085556e+01,1.815939738834594364e-01
4.800000000000000711e+00,-1.394096718429655013e+01,1.807464190845187724e-01
4.900000000000000355e+00,-1.402610159979442628e+01,1.812539393438619417e-01
5.000000000000000000e+00,-1.410417338613939542e+01,1.810044175554083867e-01
5.100000000000000533e+00,-1.416690113701285192e+01,1.812773897971000914e-01
5.200000000000000178e+00,-1.425592960459019132e+01,1.802371687966095593e-01
5.300000000000000711e+00,-1.433338974206406746e+01,1.795703683004765128e-01
5.400000000000000355e+00,-1.442801326489592384e+01,1.800995246062856436e-01
5.500000000000000000e+00,-1.453215209440598343e+01,1.784862643482553746e-01
5.600000000000000533e+00,-1.459093306984896188e+01,1.786571989319288289e-01
5.700000000000000178e+00,-1.463276964641545952e+01,1.790332737202215418e-01
5.800000000000000711e+00,-1.472682935041038377e+01,1.794272314465653329e-01
5.900000000000000355e+00,-1.479743058468632988e+01,1.817682644760756361e-01
6.000000000000000000e+00,-1.487132607740589840e+01,1.820843598960609211e-01
6.100000000000000533e+00,-1.498718047272494758e+01,1.818338864060374815e-01
6.200000000000000178e+00,-1.508987142930848790e+01,1.829798668325684496e-01
6.300000000000000711e+00,-1.513757252045173374e+01,1.858681330436441903e-01
6.400000000000000355e+00,-1.521542186994131285e+01,1.868806277855432074e-01
6.500000000000000000e+00,-1.530268029852987510e+01,1.888520151686540471e-01
