region_type,region_index,n,mean,std,min,max,sem
3F,0,624,0.00884418982317853,0.1145271818847844,-0.12306435801799717,0.8114568449993901,0.0045847565489274865
3F,1,629,0.016431189069676368,0.1794494078473818,-0.18199144406448817,0.8197094485510305,0.007155116458661223
3F,2,625,-0.023689554234569532,0.10775250411169697,-0.14229222971693434,0.7107378796064721,0.004310100164467878
3F,3,630,0.06223625527378315,0.18624612742101626,-0.13782227905532676,0.9088636576212575,0.007420223329044585
3F,4,621,-0.026011480029277723,0.10251262766694047,-0.15744033331333546,0.5456460763772021,0.004113690044582818
3F,5,632,-0.01427649119490944,0.16918177704881301,-0.18033010939858035,0.9121518964110469,0.006729689754048877
3F,6,631,-0.02956323898220088,0.1094154999139996,-0.15945391319055277,0.7440944275814941,0.004355762276593028
3F,7,620,0.029116541754419325,0.21180629335288362,-0.17614706496406737,1.3104515420818048,0.008506345440211449
3F,8,627,-0.0021053007198813013,0.1488785610685211,-0.15874946530976092,0.49299759878208094,0.0059456370217690355
3F,9,631,-0.053251064366226064,0.05199725152763608,-0.16666535065675261,0.16345818346916507,0.0020699778995536774
3F,10,627,0.06332525472579092,0.2628277911685497,-0.15540711248897188,1.3005866652046147,0.010496330931102226
3F,11,616,-0.03622644377486129,0.06983393871395951,-0.1880253061218571,0.44029131798773247,0.0028136895742024806
3F,12,623,-0.047820114225639865,0.08615824208383296,-0.16961781917188365,0.536410986300565,0.003451857080142183
3F,13,629,0.046515285341120725,0.25507876098332827,-0.18733252964393324,1.6204849101534766,0.010170656247129841
3F,14,636,-0.04489936228046078,0.06549631183691267,-0.1723785258855885,0.361060168861531,0.002597097698047682
3F,15,624,-0.022812734782232592,0.11213413672773258,-0.17028420171102832,0.5588954454620539,0.004488958073184758
3F,16,633,-0.013571325997817692,0.12294891413697459,-0.18790892293418285,0.5299704083925715,0.004886780615366218
3F,17,628,-0.02604036830077788,0.1158171581730862,-0.16488258872817213,0.7884936052040461,0.004621607746712608
3F,18,623,-0.04144020573225365,0.0972385567111163,-0.1583276009383559,0.48002594447504554,0.0038957805118572304
3F,19,625,-0.005488587641086675,0.13700419430516403,-0.15765764745834815,0.7587233353234766,0.005480167772206561
5F,0,192,-0.002396919261906778,0.15460639350499422,-0.13003250357811721,0.7746596782724803,0.011157755363568203
5F,1,191,0.1371195338948573,0.4059246298140391,-0.1290792566075478,1.5947020013593254,0.02937167537961657
5F,2,192,-0.015801685692030682,0.12215140784104611,-0.13407774841261808,0.3659973872642624,0.008815518524864967
5F,3,183,0.013492921815531701,0.24169696764857557,-0.1411507824662193,0.9667803685523114,0.01786675396110463
5F,4,195,-0.057764851867899834,0.11717373792866163,-0.1515321982671714,0.4666045275221329,0.008390985657751305
5F,5,185,-0.0029040744209764754,0.1626602120745175,-0.13130735895500997,0.7644091464418433,0.0119590166350065
5F,6,187,0.048929210560148234,0.20850614967158598,-0.12258234642254369,0.78059925082315,0.015247479751575501
5F,7,199,-0.06588436269079744,0.04185640558114563,-0.12135187983071938,0.16529826428465016,0.002967121922568015
5F,8,189,0.03143623374198865,0.25499187581357596,-0.1502978879490776,1.1198907643801541,0.018547929722452238
5F,9,192,0.026924156025486215,0.2201897677594759,-0.13186072838371357,1.1409239124530361,0.015890827711091824
5F,10,193,-0.045896484468104556,0.08681993395978022,-0.14274565658242766,0.45589042488780607,0.006249435594321128
5F,11,183,0.054420609060200284,0.16014703360532145,-0.135413625005665,0.7290927400970041,0.01183840937213304
