r_center_A,na_per_frame,cl_per_frame,net_charge_per_frame,cum_counter_charge_Q_e
0.025,0.0,0.0,0.0,0.0
0.07500000000000001,0.0,0.0,0.0,0.0
0.125,0.0,0.0,0.0,0.0
0.17500000000000002,0.0,0.0,0.0,0.0
0.225,0.0,0.0,0.0,0.0
0.275,0.0,0.0,0.0,0.0
0.32500000000000007,0.0,0.0,0.0,0.0
0.375,0.0,0.0,0.0,0.0
0.42500000000000004,0.0,0.0,0.0,0.0
0.475,0.0,0.0,0.0,0.0
0.525,0.0,0.0,0.0,0.0
0.5750000000000001,0.0,0.0,0.0,0.0
0.625,0.0,0.0,0.0,0.0
0.675,0.0,0.0,0.0,0.0
0.7250000000000001,0.0,0.0,0.0,0.0
0.775,0.0,0.0,0.0,0.0
0.8250000000000001,0.0,0.0,0.0,0.0
0.875,0.0,0.0,0.0,0.0
0.925,0.0,0.0,0.0,0.0
0.9750000000000001,0.0,0.0,0.0,0.0
1.025,0.0,0.0,0.0,0.0
1.0750000000000002,0.0,0.0,0.0,0.0
1.125,0.0,0.0,0.0,0.0
1.1750000000000003,0.0,0.0,0.0,0.0
1.225,0.0,0.0,0.0,0.0
1.275,0.0,0.0,0.0,0.0
1.3250000000000002,0.0,0.0,0.0,0.0
1.375,0.0,0.0,0.0,0.0
1.4250000000000003,0.0,0.0,0.0,0.0
1.475,0.0,0.0,0.0,0.0
1.525,0.0,0.0,0.0,0.0
1.5750000000000002,0.0,0.0,0.0,0.0
1.625,0.0,0.0,0.0,0.0
1.6750000000000003,0.0,0.0,0.0,0.0
1.725,0.0,0.0,0.0,0.0
1.775,0.0,0.0,0.0,0.0
1.8250000000000002,0.0,0.0,0.0,0.0
1.875,0.0,0.0,0.0,0.0
1.9250000000000003,0.0,0.0,0.0,0.0
1.975,0.0,0.0,0.0,0.0
2.0250000000000004,0.003992015968063872,0.0,0.003992015968063872,0.003992015968063872
2.075,0.11776447105788423,0.0,0.11776447105788423,0.1217564870259481
2.125,1.3692614770459082,0.0,1.3692614770459082,1.4910179640718564
2.175,4.770459081836328,0.0,4.770459081836328,6.261477045908184
2.225,10.806387225548903,0.0,10.806387225548903,17.067864271457086
2.2750000000000004,16.00798403193613,0.0,16.00798403193613,33.075848303393215
2.325,16.373253493013973,0.0,16.373253493013973,49.44910179640719
2.375,13.806387225548903,0.0,13.806387225548903,63.255489021956095
2.4250000000000003,9.624750499001996,0.0,9.624750499001996,72.88023952095809
2.475,6.375249500998004,0.0,6.375249500998004,79.2554890219561
2.5250000000000004,4.12375249500998,0.0,4.12375249500998,83.37924151696608
2.575,2.5988023952095807,0.0,2.5988023952095807,85.97804391217565
2.625,1.750499001996008,0.0,1.750499001996008,87.72854291417165
2.6750000000000003,1.1177644710578842,0.0,1.1177644710578842,88.84630738522954
2.725,0.8522954091816367,0.0,0.8522954091816367,89.69860279441117
2.7750000000000004,0.6187624750499002,0.0,0.6187624750499002,90.31736526946108
2.825,0.4870259481037924,0.0,0.4870259481037924,90.80439121756487
2.875,0.3652694610778443,0.005988023952095809,0.3592814371257485,91.16367265469061
2.9250000000000003,0.2934131736526946,0.029940119760479042,0.2634730538922156,91.42714570858283
2.975,0.249500998003992,0.11177644710578842,0.1377245508982036,91.56487025948103
3.0250000000000004,0.2435129740518962,0.3253493013972056,-0.08183632734530938,91.48303393213571
3.075,0.26147704590818366,0.5768463073852296,-0.3153692614770459,91.16766467065867
3.125,0.25149700598802394,0.7105788423153693,-0.4590818363273453,90.70858283433132
