r_angstrom,gamma23_mean,gamma23_sem
1.000000000000000056e-01,-1.457200199375670877e+02,2.864999969773455168e-01
2.000000000000000111e-01,-1.507727745128711092e+02,3.065719468759586785e-01
3.000000000000000444e-01,-1.545182636134638585e+02,3.316848718316891542e-01
4.000000000000000222e-01,-1.570222916972367955e+02,3.576900392117718375e-01
5.000000000000000000e-01,-1.583265236537891667e+02,3.850044213462229803e-01
6.000000000000000888e-01,-1.579090741918078322e+02,4.097586680306060658e-01
7.000000000000000666e-01,-1.560745071656248513e+02,4.368918068862088777e-01
8.000000000000000444e-01,-1.538034117454312764e+02,4.608482860976942375e-01
9.000000000000000222e-01,-1.518881596386990509e+02,4.847813342638359613e-01
1.000000000000000000e+00,-1.511270102147921648e+02,5.047464963337806587e-01
1.100000000000000089e+00,-1.516555467989535657e+02,5.219668723041750447e-01
1.200000000000000178e+00,-1.527471082649562391e+02,5.393158994778323168e-01
1.300000000000000044e+00,-1.542978289509048011e+02,5.541599056705538429e-01
1.400000000000000133e+00,-1.555355849715642194e+02,5.636665493604908761e-01
1.500000000000000000e+00,-1.567440595112279880e+02,5.804039680907558951e-01
1.600000000000000089e+00,-1.573843802450190879e+02,5.946485204995975993e-01
1.700000000000000178e+00,-1.578565905425482185e+02,6.025717152718056413e-01
1.800000000000000044e+00,-1.577191720413904932e+02,6.142518013717889191e-01
1.900000000000000133e+00,-1.576353503930808415e+02,6.286727084992773662e-01
2.000000000000000000e+00,-1.574684702453711793e+02,6.444537918894154283e-01
2.100000000000000089e+00,-1.569487279258480328e+02,6.532166993944710232e-01
2.200000000000000178e+00,-1.564202827826475186e+02,6.705554771189756735e-01
2.300000000000000266e+00,-1.559959326715783448e+02,6.830786363074670131e-01
2.400000000000000355e+00,-1.553205687821393610e+02,6.935874461565446625e-01
2.500000000000000000e+00,-1.546671147079399589e+02,7.012266845219742306e-01
2.600000000000000089e+00,-1.542629877172327042e+02,7.175366892647269124e-01
2.700000000000000178e+00,-1.536341633635151993e+02,7.298997390223412873e-01
2.800000000000000266e+00,-1.532039606204204745e+02,7.406839148076080903e-01
2.900000000000000355e+00,-1.529297616634570147e+02,7.534218379238535324e-01
3.000000000000000000e+00,-1.525655805222571644e+02,7.613828870525536363e-01
3.100000000000000089e+00,-1.522599506656792698e+02,7.763514790133292376e-01
3.200000000000000178e+00,-1.520551526458983744e+02,7.855595618085253751e-01
3.300000000000000266e+00,-1.519926569075241218e+02,7.933817279508774689e-01
3.400000000000000355e+00,-1.519363222295905871e+02,8.074754541385962270e-01
3.500000000000000000e+00,-1.518162632503653242e+02,8.158101897454775875e-01
3.600000000000000089e+00,-1.517053975542924604e+02,8.289916698328377853e-01
3.700000000000000178e+00,-1.516487612355398369e+02,8.428018333447795385e-01
3.800000000000000266e+00,-1.515492756073920759e+02,8.530376821370565521e-01
3.900000000000000355e+00,-1.516870398831740090e+02,8.600021922422625975e-01
4.000000000000000000e+00,-1.516097616303599693e+02,8.706745759247229710e-01
4.100000000000000533e+00,-1.513573177770763039e+02,8.781697069051048743e-01
4.200000000000000178e+00,-1.512350604363823550e+02,8.935594284920118646e-01
4.299999999999999822e+00,-1.509942679301108512e+02,9.030017911409973230e-01
4.400000000000000355e+00,-1.508585505086865339e+02,9.164663587918462362e-01
4.500000000000000000e+00,-1.505973233717569144e+02,9.263978850155937250e-01
4.600000000000000533e+00,-1.502728911332597761e+02,9.403660364338037869e-01
4.700000000000000178e+00,-1.500785466197069979e+02,9.522802824785284725e-01
4.800000000000000711e+00,-1.498751597012193315e+02,9.565198507097610880e-01
4.900000000000000355e+00,-1.496320146106426421e+02,9.651179213871811102e-01
5.000000000000000000e+00,-1.495031900127255255e+02,9.763804290285502674e-01
5.100000000000000533e+00,-1.495130880778757501e+02,9.872901664740105776e-01
5.200000000000000178e+00,-1.495520588613243831e+02,9.951359453192526461e-01
5.300000000000000711e+00,-1.495128545709323475e+02,1.003899186551747258e+00
5.400000000000000355e+00,-1.495951015484055233e+02,1.021420636340149679e+00
5.500000000000000000e+00,-1.496103464731178292e+02,1.032516888471993965e+00
5.600000000000000533e+00,-1.497905869530940208e+02,1.047272380503506239e+00
5.700000000000000178e+00,-1.500881576060441205e+02,1.053049371243893972e+00
5.800000000000000711e+00,-1.503079765815459723e+02,1.060734160905644874e+00
5.900000000000000355e+00,-1.505254497946185950e+02,1.067370922417038459e+00
6.000000000000000000e+00,-1.507731842012555319e+02,1.070621517639587683e+00
6.100000000000000533e+00,-1.509909275467594796e+02,1.078892882086335936e+00
6.200000000000000178e+00,-1.511140404024766326e+02,1.089900934600513738e+00
6.300000000000000711e+00,-1.513790959324281573e+02,1.099358390293416532e+00
6.400000000000000355e+00,-1.515530736651180348e+02,1.108004550051123749e+00
6.500000000000000000e+00,-1.517460510854358517e+02,1.116499906759020222e+00
6.600000000000000533e+00,-1.519007474196136513e+02,1.130492063480379228e+00
6.700000000000000178e+00,-1.521701753348806108e+02,1.142627100261814466e+00
6.800000000000000711e+00,-1.520858337226817127e+02,1.155852753385171683e+00
6.900000000000000355e+00,-1.523873779276861740e+02,1.167516376673690237e+00
7.000000000000000000e+00,-1.526711389554874359e+02,1.176658481647701926e+00
7.100000000000000533e+00,-1.527814432426512781e+02,1.188502215250988758e+00
