region_type,region_index,n,mean,std,min,max,sem
3F,0,619,0.06801757088078601,0.6555899362662239,-1.7008672991687093,2.562997292706874,0.02635038431767358
3F,1,615,-0.4247402851660976,0.5360998231596151,-1.7244027227372378,1.145747275310065,0.021617631331319876
3F,2,617,-0.2895656000649742,0.8524566049054402,-2.191357795605339,2.1380369540193924,0.034318610684263874
3F,3,621,1.39145766252192,1.3282467674131724,-1.3031135676682335,5.318385785706346,0.053300706734483345
3F,4,623,-0.9123117225173248,0.48109991476300834,-2.4361894432188964,0.9660506930342228,0.019274861079623958
3F,5,618,-0.862285054979925,0.4383731773775188,-2.142723225150644,0.44965066891465844,0.017633955304552282
3F,6,618,-0.475203424166516,0.4907899986707401,-1.709948668026637,1.136535945494276,0.01974246908137801
3F,7,610,0.2501277733566164,0.7302702095491931,-1.4940769533931553,2.386572373081269,0.02956777651638668
3F,8,620,-0.44857437970248504,0.9073444468898222,-2.394383882618829,2.9862563290560407,0.0364398298857126
3F,9,621,0.05472068826521312,1.06035573144712,-2.0127758605304846,3.111783887226358,0.042550609768215446
3F,10,619,-0.37421716040106695,0.8295487887529214,-2.0697750521993092,2.2013567544061154,0.03334238093768351
3F,11,633,-0.1770364407297756,0.922437438022262,-1.5491958875793368,2.7977185606607655,0.03666359660560553
3F,12,612,-0.08191860720672217,1.1519682461745326,-2.327183877851173,2.262750384729083,0.046565556434658095
3F,13,615,-0.9991391162203068,0.4210005192106539,-1.9741171744940176,0.8354166863978555,0.016976379437977317
3F,14,625,-0.5304024014938867,0.8742405384652099,-1.6616870454689547,4.392824289545402,0.03496962153860839
3F,15,621,-1.0242159451664112,0.42749004944073227,-2.2043046366322616,0.37911411037336645,0.017154584762533405
3F,16,621,-0.3901316609682209,0.6964372918563698,-1.4168988599146455,2.096607407948544,0.02794706583362397
3F,17,619,-0.08688386083397352,1.0349498384420839,-1.8883600115725496,3.901775886640882,0.04159814616402024
3F,18,617,0.17840948217605512,0.8902246927000246,-1.761638604580479,1.970525207929741,0.03583909664666101
3F,19,612,-0.06631708840460754,0.8740393066863024,-1.6953771707447882,2.1556120376045946,0.035330944925580914
5F,0,196,-0.44821431124324207,0.6373129970333178,-1.5013168830197914,2.2971855258253657,0.04552235693095127
5F,1,191,-0.26273520614122386,0.49374333814488464,-1.5045940549225973,1.2845628976404866,0.035726014101394754
5F,2,197,-0.10840743734266464,0.7389202249939584,-1.6559501649991197,2.2403925708687016,0.05264588620722199
5F,3,193,0.5794990763701242,0.6016068372982535,-1.2760410505093365,1.9124474487594845,0.04330460772453901
5F,4,188,0.14380249222488325,0.41722702412228013,-0.7199028381835042,1.7113528559498636,0.03042940816314412
5F,5,186,-1.0310479777560688,0.47971239265404275,-1.8551488368066573,0.9505868374568673,0.035174219211353004
5F,6,187,-0.746905277123465,0.5278831784141182,-1.6654722890306786,0.9120740949070124,0.038602641153482685
5F,7,188,-0.8971021032014864,0.49114800675230635,-1.5883193702874925,0.71342243334525,0.035820649914566516
5F,8,202,-0.4983917198810003,0.4202804896378656,-1.486583362679762,0.39179773527990736,0.02957083206072471
5F,9,185,1.0924615842986574,0.6201765915966376,-0.21713676848239044,2.876025131146838,0.04559628984221477
5F,10,190,0.22186284235680265,0.9294467349470241,-1.3488045366347101,2.070059121380222,0.0674291531946361
5F,11,201,-0.2811224604033127,0.6535491300790629,-1.4990538191446026,1.7717170932592945,0.046097801364946775
