region_type,region_index,n,mean,std,min,max,sem
3F,0,261,0.2371750410691023,0.7583429515308328,-1.3827480399050303,2.521614532129836,0.04694025027956722
3F,1,257,-0.3260416324997532,0.5859222512838907,-1.0769710252548363,2.533325496308684,0.03654882585527413
3F,2,242,-0.36905199116358023,0.4429503921604553,-1.1837612506074964,1.4399639446697845,0.028473929638718042
3F,3,248,-0.06431374866802489,0.9022697912137636,-1.0667093505143235,4.439064374553515,0.05729418903629167
3F,4,227,0.30565030367136525,1.2620059886260568,-1.007074724827952,7.557730799578969,0.0837622794029883
3F,5,237,-0.4903243117470529,0.573910479632957,-1.4395462584242424,1.8611724148535818,0.03727949168858398
3F,6,255,-0.054648287004332115,0.8146721886646918,-1.0913070319501534,2.16017571208263,0.05101675138133338
3F,7,240,0.1336571608391768,1.0131319827690886,-1.0917691887838776,3.7819711761186436,0.06539738827957965
3F,8,254,0.19451510262929328,0.8102499077882962,-1.130788088397417,2.89721570686953,0.05083960082544241
3F,9,243,0.07833162744613624,1.1829238413366459,-1.1260386740209145,5.832349671655477,0.07588459980294873
3F,10,255,-0.06407860171653423,0.7142370547173444,-1.1289321709938858,1.6099919037276442,0.044727259325711415
3F,11,246,0.18899076862288464,0.7267647237965229,-1.1008306190637664,1.9056884403071934,0.046336826376857196
3F,12,251,-0.32991282627711593,0.4445579304127542,-1.2305871211201442,1.1573372121277041,0.02806024775292731
3F,13,259,0.3444205714697899,1.3521953217099054,-1.0508292179767742,6.833503200003751,0.08402132906388013
3F,14,254,0.1327420383620465,0.9217537069230382,-1.1387054536430228,3.1399278039684972,0.05783597143164771
3F,15,259,-0.24051778870434606,0.5452310236233997,-1.2645563830567952,1.5184209478971937,0.03387900735654666
3F,16,239,-0.10903436470296843,0.7442693686403552,-1.052808864637262,2.914405854620122,0.048142783323952526
3F,17,234,-0.011270447663712584,0.8495368244975962,-1.0820005635805243,3.378163311652079,0.05553595955934476
3F,18,252,0.038391252111728134,0.7408964712256374,-1.3250569695740435,2.349756178363609,0.046672090716865684
3F,19,237,0.09276417857693064,0.6143067239553388,-1.1129393606702989,2.0942267230383567,0.03990350973305211
5F,0,84,-0.48369933056757897,0.27550977607873256,-1.0001805075514316,0.5330246862434924,0.03006058103764585
5F,1,79,-0.026637720400801885,0.7541621031040571,-1.292970586597746,1.4059768781793829,0.08484986575392992
5F,2,88,-0.12352070652704429,0.6316239440867788,-0.8583490538795646,1.6181981822599518,0.06733133867332863
5F,3,89,-0.14833263687086762,0.5550646014190123,-0.8982305655492865,1.5457469636185819,0.058836730077072824
5F,4,78,0.18290248231605744,0.6009373234039764,-0.7176667019290456,1.8379826024468908,0.06804275302506461
5F,5,79,0.5716641311684674,0.8151143683781281,-0.7434756804009961,2.763595860790439,0.091707531373319
5F,6,85,0.013021973797807665,0.4052372407502371,-0.8930529291498647,0.6609961222300241,0.04395415008055896
5F,7,79,0.9216573207614718,1.0030154650396208,-0.5096329999347781,4.001994013350092,0.11284805641577667
5F,8,87,-0.35700065125418506,0.3231169401433472,-0.8947645274186454,0.5959741567788913,0.0346417721746116
5F,9,83,-0.15317499409013854,0.41300593517396095,-0.828587764649272,1.0843393615346366,0.04533329084571985
5F,10,82,0.17240221974385717,0.98376877424656,-1.1228868099513585,2.9855083788300423,0.1086390870448288
5F,11,83,0.21457640752154777,0.5758754603951975,-0.9553574921715455,1.4764005486912002,0.06321054375650109
