r_angstrom,gamma23_mean,gamma23_sem
1.000000000000000056e-01,-1.759297091961586830e+02,2.773842450481903699e-01
2.000000000000000111e-01,-1.845287616964603217e+02,2.965511681552702727e-01
3.000000000000000444e-01,-1.930844235483902480e+02,3.181163787451124492e-01
4.000000000000000222e-01,-2.014804123924105284e+02,3.350548051811060302e-01
5.000000000000000000e-01,-2.094818879681776025e+02,3.483432376163997368e-01
6.000000000000000888e-01,-2.169569844578887228e+02,3.664619508278597060e-01
7.000000000000000666e-01,-2.239669470614524016e+02,3.815265612823908192e-01
8.000000000000000444e-01,-2.301985266578478502e+02,3.964723254445460809e-01
9.000000000000000222e-01,-2.354706249366730333e+02,4.167796835018868773e-01
1.000000000000000000e+00,-2.400642918783918844e+02,4.356801773568186320e-01
1.100000000000000089e+00,-2.436951587368461389e+02,4.590865488722598031e-01
1.200000000000000178e+00,-2.464656330705417986e+02,4.826591027687791580e-01
1.300000000000000044e+00,-2.485173396832655044e+02,5.057640877929036050e-01
1.400000000000000133e+00,-2.498182495281642161e+02,5.277300230586183805e-01
1.500000000000000000e+00,-2.503617454119142280e+02,5.578847422443917736e-01
1.600000000000000089e+00,-2.503699909265595238e+02,5.879826345601845139e-01
1.700000000000000178e+00,-2.500310369043097580e+02,6.143482704004717965e-01
1.800000000000000044e+00,-2.495126211584653788e+02,6.434164420284488317e-01
1.900000000000000133e+00,-2.488720169315195108e+02,6.665610048860901582e-01
2.000000000000000000e+00,-2.483558829547858409e+02,6.937028783462610981e-01
2.100000000000000089e+00,-2.477890315226805455e+02,7.140635059666725626e-01
2.200000000000000178e+00,-2.473191617940265985e+02,7.345322958691152815e-01
2.300000000000000266e+00,-2.475559294500895078e+02,7.555564631865964165e-01
2.400000000000000355e+00,-2.479227646578050894e+02,7.780525740818213798e-01
2.500000000000000000e+00,-2.485693803773390016e+02,7.987923859128946980e-01
2.600000000000000089e+00,-2.495012710667709825e+02,8.159969835558313900e-01
2.700000000000000178e+00,-2.509064539547288746e+02,8.329758540070800743e-01
2.800000000000000266e+00,-2.524414262440986647e+02,8.476357505642775347e-01
2.900000000000000355e+00,-2.541331512039233758e+02,8.634970392440660669e-01
3.000000000000000000e+00,-2.560504995310187724e+02,8.771107984549186831e-01
3.100000000000000089e+00,-2.579854911207486339e+02,8.961127101593781008e-01
3.200000000000000178e+00,-2.598625173170477183e+02,9.083761214933486761e-01
3.300000000000000266e+00,-2.617349568914493716e+02,9.189864166936055900e-01
3.400000000000000355e+00,-2.636388736450787178e+02,9.353639741935750873e-01
3.500000000000000000e+00,-2.652345024466446830e+02,9.501551658253647448e-01
3.600000000000000089e+00,-2.667091755715157433e+02,9.618642876645576711e-01
3.700000000000000178e+00,-2.680208847147621327e+02,9.787280706569210231e-01
3.800000000000000266e+00,-2.692167457241603756e+02,9.952466677584050903e-01
3.900000000000000355e+00,-2.702485023528896022e+02,1.013173413265384903e+00
4.000000000000000000e+00,-2.712302299125452691e+02,1.024792145110814179e+00
4.100000000000000533e+00,-2.720743688401476561e+02,1.049744260192068790e+00
4.200000000000000178e+00,-2.728070126115562175e+02,1.071749230102301498e+00
4.299999999999999822e+00,-2.734969336824024708e+02,1.086392185754345929e+00
4.400000000000000355e+00,-2.741420611385226493e+02,1.104308093910818078e+00
4.500000000000000000e+00,-2.747718276997920270e+02,1.122264051104985949e+00
4.600000000000000533e+00,-2.749651096764563363e+02,1.140044943641337127e+00
4.700000000000000178e+00,-2.755583732155271264e+02,1.155766829061974477e+00
4.800000000000000711e+00,-2.758503301424603933e+02,1.172067629427379964e+00
4.900000000000000355e+00,-2.762856196137384472e+02,1.184544074847398765e+00
5.000000000000000000e+00,-2.768606959821374858e+02,1.195601477706650151e+00
5.100000000000000533e+00,-2.772713131018953163e+02,1.216736070667213898e+00
5.200000000000000178e+00,-2.777575873851290567e+02,1.233132371047899412e+00
5.300000000000000711e+00,-2.782629175974036571e+02,1.245202831868529092e+00
5.400000000000000355e+00,-2.788420020422591392e+02,1.259359438990526936e+00
5.500000000000000000e+00,-2.795408112307042643e+02,1.273345838930511897e+00
5.600000000000000533e+00,-2.803058586646217236e+02,1.279228160119901592e+00
