region_type,region_index,n,mean,std,min,max,sem
3F,0,630,-0.09053636789697936,0.8941470879158063,-1.3345123584132832,4.190018912853475,0.03562367268100024
3F,1,629,-0.17627324129177407,0.6402801800458415,-1.609792518276584,2.0335441769593112,0.02552964264054223
3F,2,635,-0.2543110258944317,0.6817531961634727,-1.4937617100181138,4.475360778906658,0.02705455033202161
3F,3,631,-0.2899331420966252,0.5233172520952679,-1.7475677019784845,1.5572166744489992,0.020832930865905947
3F,4,620,-0.24265726854236944,0.7161544661109456,-1.5727123473254938,4.004489874646221,0.028761455483008052
3F,5,635,0.16135675937503527,1.1011166657627856,-1.140594052661723,7.618177027930891,0.04369648198636962
3F,6,641,-0.1338056894939887,0.6716046562796666,-1.7297487107483822,2.5497618470230266,0.026526789047799825
3F,7,629,-0.3286401381743801,0.6829708611148864,-1.8496753355782019,3.4930403259414207,0.0272318315661717
3F,8,621,-0.15244657150768923,0.7979290262540889,-1.671860264360451,3.687342078321504,0.032019788842498544
3F,9,630,-0.29197769314399136,0.7518030732694816,-1.7395614043214858,4.469859142374128,0.02995255139190686
3F,10,624,-0.25768645656134065,0.5620319839713064,-1.596980511974479,2.430077707058592,0.022499285993183904
3F,11,626,-0.2880772512428593,0.6135597468999796,-1.7194806942513245,2.4252192802159493,0.024522779493422322
3F,12,636,-0.16908935917984247,0.6096610476739077,-1.532455560420635,2.677540278173284,0.02417463303041888
3F,13,633,-0.25688893449566835,0.5033576777333088,-1.3786809517187935,2.114208768406827,0.020006671546545614
3F,14,631,-0.021419711987577868,1.1450854056560102,-1.6057940245844322,7.820697373809087,0.045585130236154965
3F,15,627,-0.27131351563162953,0.6514758341102037,-1.5644379733057012,3.2407253225212096,0.02601743871161373
3F,16,624,-0.16169248359291544,0.9241279968156875,-1.4014555787230405,6.481073501885498,0.036994727502422366
3F,17,624,-0.10423399390027267,0.7322832261897184,-1.8588799939744403,3.57418038924861,0.02931479026804816
3F,18,626,-0.22264351763698065,0.5993714324389621,-1.3181659185575139,2.2591493035368835,0.023955700396938524
3F,19,634,-0.24009277839859286,0.5576126106854933,-1.6679935105686048,3.0866204190084483,0.022145625839914057
5F,0,192,-0.3662828968481932,0.47050808109366626,-1.2687525360741176,1.1658536042368428,0.03395599590941531
5F,1,179,-0.2712539352134142,0.4716649929362193,-1.1983670480415196,1.0852234047838596,0.03525389677431242
5F,2,201,-0.29476656781134275,0.659600841789071,-1.52559058986432,2.0808075371294863,0.04652465619725621
5F,3,193,-0.21525625839653953,0.5043379390961521,-1.2068697800996122,1.2059835319108714,0.03630303922615461
5F,4,187,-0.39785287442261413,0.5913424122656221,-1.3071331199927452,1.5708241412285833,0.04324323993066666
5F,5,176,0.12863671519760675,0.7598129564709947,-1.0258795785066779,1.8877622898935809,0.05727305653329385
5F,6,189,-0.22283455520160259,0.5582838830949007,-1.3198054573803504,1.2585179374502802,0.040609177040575546
5F,7,187,0.30597915292129274,0.9534341367759105,-1.0849776823359751,3.6550832753745026,0.06972200924456783
5F,8,195,-0.1945796923916266,0.46975681146545084,-1.3417720370459072,1.140293275531221,0.033639983987174694
5F,9,186,-0.03019880518708121,0.6458820882859415,-1.3742170556026752,1.7360600311635925,0.04735837244555016
5F,10,193,-0.16230059447858478,0.5712761409800291,-1.5034798895316566,2.2693997799374035,0.04112135643043567
5F,11,185,-0.37072364706284855,0.49048552287259173,-1.411633785725039,0.8156687931858071,0.03606121283412562
