region_type,region_index,n,mean,std,min,max,sem
3F,0,618,-0.008403489601700188,0.06665338053495735,-0.05409723260849149,0.8123496372316206,0.002681192175767069
3F,1,609,0.010554235012620738,0.13632031290795776,-0.048399078864503044,1.3076110046697234,0.005523977843663023
3F,2,613,-0.017675244213029614,0.010768888451005747,-0.05465499925543624,-0.0013478357324755487,0.00043495130790127825
3F,3,622,-0.008261842859030786,0.05610014645362502,-0.04951860049787978,0.6423521865382128,0.002249410938295141
3F,4,622,-0.003114998674864661,0.08854674650221384,-0.05562049167953327,0.8821108150119139,0.00355040107243172
3F,5,617,-0.010971766971049842,0.04288918330960794,-0.04987037303849211,0.4952280266281702,0.001726653504821791
3F,6,622,-0.0077986928185597845,0.06820644556025264,-0.05027197055845825,0.8061577413761933,0.002734829308017796
3F,7,618,-0.01641433278640547,0.020486482401725674,-0.051507654460872035,0.3807551353558988,0.0008240871788294178
3F,8,617,-0.015326539224233075,0.026394871906632835,-0.04740255621164584,0.46689555898321444,0.0010626175312762425
3F,9,614,-0.0027880795720531524,0.09509216862204255,-0.051039339615824804,0.9171187074515685,0.0038376076061567583
3F,10,616,-0.012714851443693189,0.04512778021276294,-0.05219240742804365,0.4915457178172653,0.0018182500805467268
3F,11,635,-0.010531748767902813,0.06299539391557657,-0.04995571406579382,0.7549953114552517,0.002499895952032808
3F,12,619,0.0036203200675487433,0.12845543873926052,-0.05018421308150863,0.9886522989585386,0.005163060003258439
3F,13,621,0.008534718683626832,0.1310466934398671,-0.04794334708119482,1.5987082297290047,0.005258722661275892
3F,14,619,-0.012844069906727328,0.036654640162548886,-0.05018087449497721,0.5246043087789595,0.00147327437759352
3F,15,616,-0.016576968114271857,0.019222591753210217,-0.05140694967865804,0.22226670550692598,0.0007745002931410844
3F,16,612,-0.0031092503735951384,0.08751163352815236,-0.050871951780842396,0.87374549416664,0.0035374481226168246
3F,17,612,-0.006590227154990762,0.07372933790214775,-0.04893224527775596,0.7398014540209409,0.0029803318419354
3F,18,628,-0.014517871339797142,0.02520744304488737,-0.05087446292827096,0.36037680406471934,0.0010058864842544596
3F,19,616,-0.0004278361119612218,0.1023142756283614,-0.0496756493247663,0.9291995176427666,0.004122359642447795
5F,0,193,-0.02218832220000477,0.040934751868034976,-0.044409246799947136,0.5316954444421265,0.002946547914760112
5F,1,190,-0.019734762481288186,0.04321353080377952,-0.04422335097787219,0.42775609263293546,0.0031350390281539445
5F,2,191,-0.015289732365383973,0.07075760163218568,-0.0502196650763712,0.661244464645836,0.005119840367244716
5F,3,191,-0.0033090715298252794,0.10717246339569997,-0.04433775047435705,0.9178544201063455,0.0077547272899760105
5F,4,194,-0.0256456962283524,0.008254128333240456,-0.045293830416561855,-0.005017044642521927,0.0005926118779127817
5F,5,194,-0.025650315840802226,0.008193448860681747,-0.0445591262451865,-0.004418484359178826,0.0005882553456743672
5F,6,195,-0.025110702999518935,0.009907380830791046,-0.04615308998600361,0.0535006212698107,0.0007094822775702622
5F,7,198,-0.025201877126364992,0.008439731442628192,-0.04445776447096587,-0.004731316012837968,0.0005997855964724333
5F,8,193,-0.007782322470954445,0.09842419995493429,-0.04357373164815184,0.78639319096323,0.007084728938240066
5F,9,188,-0.01827198577573089,0.04131561903064657,-0.0446291401833583,0.30722380685107786,0.0030132512093177565
5F,10,187,-0.005817681348303033,0.0841739398892481,-0.04347617536969129,0.7816780992107487,0.006155408107114183
5F,11,199,-0.011740510348766688,0.08834015438863896,-0.04448297228723008,0.940567147929962,0.0062622675093640815
