r_center_A,na_per_frame,cl_per_frame,net_charge_per_frame,cum_counter_charge_Q_e
0.25,0.0,0.0,0.0,0.0
0.75,0.0,0.0,0.0,0.0
1.25,0.0,0.0,0.0,0.0
1.75,0.0,0.0,0.0,0.0
2.25,3.439121756487026,0.0,3.439121756487026,3.439121756487026
2.75,0.7445109780439122,13.469061876247505,-12.724550898203592,-9.285429141716566
3.25,0.2634730538922156,161.2694610778443,-161.00598802395209,-170.29141716566866
3.75,2.0778443113772456,28.277445109780437,-26.199600798403193,-196.49101796407186
4.25,5.191616766467066,34.26946107784431,-29.077844311377245,-225.5688622754491
4.75,4.754491017964072,26.63872255489022,-21.884231536926148,-247.45309381237524
5.25,2.489021956087824,19.7624750499002,-17.273453093812375,-264.7265469061876
5.75,2.3532934131736525,16.27944111776447,-13.926147704590818,-278.65269461077844
6.25,2.8962075848303392,15.644710578842316,-12.748502994011975,-291.4011976047904
6.75,3.1696606786427144,15.800399201596806,-12.630738522954092,-304.03193612774453
7.25,3.117764471057884,13.72055888223553,-10.602794411177644,-314.63473053892216
7.75,3.121756487025948,11.93812375249501,-8.816367265469061,-323.4510978043912
8.25,3.0738522954091816,11.245508982035927,-8.171656686626747,-331.622754491018
8.75,3.255489021956088,11.395209580838323,-8.139720558882235,-339.7624750499002
9.25,3.305389221556886,11.027944111776447,-7.722554890219561,-347.4850299401198
9.75,3.2095808383233533,10.189620758483034,-6.9800399201596806,-354.46506986027947
10.25,3.285429141716567,10.055888223552895,-6.770459081836328,-361.2355289421158
10.75,3.5748502994011977,9.84630738522954,-6.271457085828343,-367.50698602794415
11.25,3.6926147704590817,9.902195608782435,-6.209580838323354,-373.7165668662675
11.75,3.5848303393213574,9.788423153692614,-6.203592814371257,-379.92015968063873
12.25,3.6926147704590817,9.303393213572853,-5.610778443113772,-385.5309381237525
12.75,3.748502994011976,9.147704590818364,-5.399201596806387,-390.9301397205589
13.25,3.9181636726546905,9.193612774451097,-5.275449101796407,-396.2055888223553
13.75,3.9580838323353293,8.954091816367265,-4.9960079840319365,-401.2015968063873
14.25,4.0359281437125745,8.760479041916168,-4.724550898203593,-405.92614770459085
14.75,4.091816367265469,8.502994011976048,-4.411177644710579,-410.3373253493014
15.25,4.285429141716567,8.500998003992017,-4.2155688622754495,-414.55289421157687
15.75,4.45309381237525,8.305389221556887,-3.852295409181637,-418.4051896207585
16.25,4.385229540918163,8.44311377245509,-4.057884231536926,-422.46307385229545
16.75,4.355289421157685,8.159680638722556,-3.8043912175648704,-426.26746506986035
17.25,4.636726546906187,8.197604790419161,-3.560878243512974,-429.82834331337335
17.75,4.616766467065868,7.902195608782435,-3.285429141716567,-433.11377245508993
18.25,4.696606786427146,8.105788423153692,-3.409181636726547,-436.5229540918165
18.75,4.530938123752495,7.872255489021956,-3.341317365269461,-439.8642714570859
19.25,4.796407185628743,7.698602794411178,-2.902195608782435,-442.76646706586837
19.75,4.558882235528942,7.982035928143713,-3.4231536926147705,-446.18962075848316
