region_type,region_index,n,mean,std,min,max,sem
3F,0,643,-0.06273930474163668,0.2519895093514712,-0.5558307178000254,1.2461500481847436,0.00993749617394374
3F,1,627,-0.1228690290709313,0.18038932481818518,-0.5518645097430142,1.4191632316591432,0.007204055710058158
3F,2,634,-0.11497654213207284,0.2018983300197007,-0.537536644180814,1.1635704117634875,0.008018407024229986
3F,3,626,-0.12777778428938935,0.20418010735142625,-0.6138721705024304,2.4147796375088664,0.008160678360698519
3F,4,620,-0.11031249466531354,0.20438485609181856,-0.5254552252828439,1.5430253705449801,0.008208293347395215
3F,5,624,-0.14185513770392402,0.14869286041823787,-0.5205386504329658,0.7266080673026797,0.005952478305692487
3F,6,630,-0.11563700888025824,0.1872577887925817,-0.516640200525739,1.212116933301685,0.007460528882853035
3F,7,630,-0.09355958137890381,0.22781620303782035,-0.5876133369748479,1.7800000784766172,0.009076414784691197
3F,8,630,-0.09091594188959079,0.23035870017118226,-0.5710606385600132,1.8627032590605508,0.00917771029512269
3F,9,624,-0.06485672308446813,0.26988224086846185,-0.5197449366450154,1.4866678572762444,0.010803936243761659
3F,10,629,-0.10114990904723148,0.2506008222751821,-0.44824271773268404,1.8272117778020083,0.009992109138304704
3F,11,634,-0.10805998195326506,0.19781546260388652,-0.5519746003027997,1.1822659430664744,0.007856255644558992
3F,12,634,-0.14388730286745635,0.1508881698272115,-0.5176295468100862,0.9848572873597037,0.005992534760924781
3F,13,635,-0.0945957906342505,0.2229262363781681,-0.5438887071487665,1.5037943108479266,0.008846557839935855
3F,14,627,-0.12447723702125989,0.19938724526822288,-0.6482686364045341,1.5862085654980111,0.007962759571471623
3F,15,632,-0.1047233721335556,0.19550265329976704,-0.4971954835445784,0.9903004493466097,0.0077766779954156
3F,16,621,-0.11049327559169697,0.24729747026338111,-0.525072080946636,3.384613506144005,0.00992370564120326
3F,17,616,-0.11734796170072011,0.20793091585828846,-0.5049708757903434,1.7151610737779668,0.008377775346471899
3F,18,626,-0.08814524031183484,0.2228111983778985,-0.5145412780679928,1.3452444556957124,0.00890532652132588
3F,19,632,-0.06730721664603748,0.24428025599051323,-0.4902781106877865,1.4883238578722913,0.00971694685167824
5F,0,190,-0.24874561330343406,0.08487173196456373,-0.470650843635948,0.06003615688287557,0.006157242584599371
5F,1,192,-0.21722619563294965,0.11723810419968118,-0.4439703924765053,0.3912645378961401,0.008460931377370917
5F,2,187,-0.056286317618506956,0.33893128999332156,-0.45979999476833616,1.4302888705023649,0.024785110604595175
5F,3,194,-0.056586640922742196,0.33261547262125735,-0.43623930706368236,1.0339704729449282,0.02388039922509266
5F,4,181,-0.1644436919044705,0.2255158984183712,-0.4784743021792559,0.7793399069316588,0.01676246471800459
5F,5,195,-0.12408006885571625,0.30794820212023777,-0.4336557867435575,1.366215033653088,0.02205262879720039
5F,6,183,-0.14168193350066957,0.2638905422376861,-0.48599420639482543,0.9037594260193725,0.01950735020258337
5F,7,191,-0.13677276963859808,0.24455890963556196,-0.5098698300993962,0.7410906375698509,0.017695661651029676
5F,8,192,-0.1901182990239678,0.185590158125986,-0.47523927216056555,0.6893195939009557,0.013393815969122905
5F,9,191,-0.14394490638981727,0.23307157792428956,-0.49459453545441256,0.7671146582224881,0.01686446750014497
5F,10,188,-0.17942267828895603,0.2369563270949325,-0.46309421337181694,1.2153653471203458,0.017281816318537327
5F,11,185,-0.11704305161680727,0.232125514469936,-0.41890569563534763,1.2617321056300497,0.01706620723993447
