r_angstrom,gamma23_mean,gamma23_sem
1.000000000000000056e-01,-6.435483378258567200e+01,4.533611655518530320e-02
2.000000000000000111e-01,-6.855139538626814044e+01,4.746094051715109979e-02
3.000000000000000444e-01,-7.268453180314436679e+01,5.190701057947537389e-02
4.000000000000000222e-01,-7.669099272081206209e+01,5.500141233951395814e-02
5.000000000000000000e-01,-8.044099151993128771e+01,5.824873008650653661e-02
6.000000000000000888e-01,-8.387862367004079545e+01,6.293748404754971604e-02
7.000000000000000666e-01,-8.696765302727095559e+01,6.991809384752473155e-02
8.000000000000000444e-01,-8.968074278648667530e+01,7.457975897463707537e-02
9.000000000000000222e-01,-9.215802066302597950e+01,8.061787905696747580e-02
1.000000000000000000e+00,-9.426075073665823822e+01,8.431803355934308630e-02
1.100000000000000089e+00,-9.604817487339359161e+01,8.984935238134106328e-02
1.200000000000000178e+00,-9.751716226269292065e+01,9.584598256278230310e-02
1.300000000000000044e+00,-9.871048858995034436e+01,1.064580396536963514e-01
1.400000000000000133e+00,-9.955547271283282385e+01,1.189867624590230238e-01
1.500000000000000000e+00,-9.997504756259363035e+01,1.319727196050367035e-01
1.600000000000000089e+00,-1.001575499427696485e+02,1.428839508964440952e-01
1.700000000000000178e+00,-1.000356982361839329e+02,1.511746348452476241e-01
1.800000000000000044e+00,-9.971524672026318115e+01,1.564361744431085888e-01
1.900000000000000133e+00,-9.893722260156962989e+01,1.639606636782033611e-01
2.000000000000000000e+00,-9.806387283717411663e+01,1.695061145596771235e-01
2.100000000000000089e+00,-9.696909274100308096e+01,1.744779232043678352e-01
2.200000000000000178e+00,-9.565612023865057267e+01,1.802648813495498215e-01
2.300000000000000266e+00,-9.432088784189353703e+01,1.901930144943193568e-01
2.400000000000000355e+00,-9.286177639701907083e+01,1.973322122763942754e-01
2.500000000000000000e+00,-9.146137675118956167e+01,2.059757633067356986e-01
2.600000000000000089e+00,-8.982564030672385513e+01,2.137946395635072216e-01
2.700000000000000178e+00,-8.829524125634239340e+01,2.270180534538733530e-01
2.800000000000000266e+00,-8.667780803396922806e+01,2.353540339723659558e-01
2.900000000000000355e+00,-8.513963676503799149e+01,2.402635077520992868e-01
