r_angstrom,gamma23_mean,gamma23_sem
1.000000000000000056e-01,-1.293707227549010668e+02,1.616171646254378758e-01
2.000000000000000111e-01,-1.365631306685333470e+02,1.838969243695298961e-01
3.000000000000000444e-01,-1.431894687075544255e+02,2.091576696803771618e-01
4.000000000000000222e-01,-1.491275515856735865e+02,2.384253469058569830e-01
5.000000000000000000e-01,-1.542294017757143081e+02,2.752795053027806693e-01
6.000000000000000888e-01,-1.584163495237555708e+02,3.153132776242354995e-01
7.000000000000000666e-01,-1.616648158224264193e+02,3.590263927366011409e-01
8.000000000000000444e-01,-1.637818404045416401e+02,4.066764699667912430e-01
9.000000000000000222e-01,-1.646938843633674878e+02,4.594730827771449366e-01
1.000000000000000000e+00,-1.643077299413261869e+02,5.254253473788640383e-01
1.100000000000000089e+00,-1.627839833132940157e+02,5.886264444126827478e-01
1.200000000000000178e+00,-1.602933059260057291e+02,6.568160095780579688e-01
1.300000000000000044e+00,-1.565956012798895642e+02,7.360232486547524378e-01
1.400000000000000133e+00,-1.519354485369469501e+02,8.117703230016750648e-01
1.500000000000000000e+00,-1.464628623493626378e+02,8.887136493524501191e-01
1.600000000000000089e+00,-1.402298551830875510e+02,9.608515953211352878e-01
1.700000000000000178e+00,-1.335928688822361323e+02,1.036651969741778423e+00
1.800000000000000044e+00,-1.265293247109316326e+02,1.103739331552318514e+00
1.900000000000000133e+00,-1.192148458939343669e+02,1.171367346165013146e+00
2.000000000000000000e+00,-1.116825232051289305e+02,1.235952688071881633e+00
2.100000000000000089e+00,-1.037938848467083517e+02,1.300219031820347260e+00
2.200000000000000178e+00,-9.577250694059398484e+01,1.363299817795387670e+00
2.300000000000000266e+00,-8.738156858087432965e+01,1.427958539331220855e+00
2.400000000000000355e+00,-7.892363936658797741e+01,1.500295809539938352e+00
2.500000000000000000e+00,-7.053635211980277120e+01,1.567289583745500758e+00
2.600000000000000089e+00,-6.234950741723098844e+01,1.624515494172494634e+00
2.700000000000000178e+00,-5.455374166810694447e+01,1.682738354093406219e+00
2.800000000000000266e+00,-4.703446298437276596e+01,1.734655731862722705e+00
2.900000000000000355e+00,-3.980320378016002536e+01,1.782623682239239615e+00
3.000000000000000000e+00,-3.295532494940756862e+01,1.820413921773998078e+00
3.100000000000000089e+00,-2.605044057375130961e+01,1.861964228612543959e+00
3.200000000000000178e+00,-1.955765323192108696e+01,1.898620767958963063e+00
3.300000000000000266e+00,-1.324583422541785716e+01,1.933209677485512534e+00
3.400000000000000355e+00,-7.435315326523482149e+00,1.968428111856491025e+00
3.500000000000000000e+00,-1.777117414288312602e+00,1.997122841924228176e+00
3.600000000000000089e+00,3.270447140189018054e+00,2.027107724603507855e+00
3.700000000000000178e+00,8.005223783968254736e+00,2.055837781938943287e+00
3.800000000000000266e+00,1.210363797241243589e+01,2.080196095053787442e+00
3.900000000000000355e+00,1.592189772532330494e+01,2.102631201124420812e+00
4.000000000000000000e+00,1.871416113853704388e+01,2.126315338835441882e+00
4.100000000000000533e+00,2.135227243450751899e+01,2.146272837149774126e+00
4.200000000000000178e+00,2.342799792457681463e+01,2.160845346466667038e+00
4.299999999999999822e+00,2.523158335704218658e+01,2.181798757037392900e+00
4.400000000000000355e+00,2.657216355825547183e+01,2.201520224071649601e+00
4.500000000000000000e+00,2.753320749169234460e+01,2.216774043642501635e+00
4.600000000000000533e+00,2.824556689867254988e+01,2.229624740008328221e+00
4.700000000000000178e+00,2.863513708366388144e+01,2.241491150908426988e+00
4.800000000000000711e+00,2.882751628230301222e+01,2.253058007887120961e+00
4.900000000000000355e+00,2.883796071500682601e+01,2.262967077234038005e+00
5.000000000000000000e+00,2.862335339846095650e+01,2.271513867829180633e+00
5.100000000000000533e+00,2.837500097027637835e+01,2.281170414157952298e+00
5.200000000000000178e+00,2.793325236619043750e+01,2.290104138292106128e+00
5.300000000000000711e+00,2.752811034849047189e+01,2.298456451853976290e+00
5.400000000000000355e+00,2.707756845780131627e+01,2.310764144407300602e+00
5.500000000000000000e+00,2.671847769902288405e+01,2.324453279115159088e+00
5.600000000000000533e+00,2.620046035999148870e+01,2.335422638730888067e+00
5.700000000000000178e+00,2.588218145714654028e+01,2.343618103746854420e+00
5.800000000000000711e+00,2.551522597358003352e+01,2.349697570230706578e+00
5.900000000000000355e+00,2.521483965866286781e+01,2.359712474235172053e+00
6.000000000000000000e+00,2.489495683479506027e+01,2.368151467266869759e+00
6.100000000000000533e+00,2.452411073643911621e+01,2.375242324735421295e+00
6.200000000000000178e+00,2.430993366141944634e+01,2.382540243189238183e+00
6.300000000000000711e+00,2.418576461046068715e+01,2.392914867022825298e+00
6.400000000000000355e+00,2.404836591772925303e+01,2.398006805397261409e+00
6.500000000000000000e+00,2.386831313254940312e+01,2.405943720837071087e+00
6.600000000000000533e+00,2.365140410005114902e+01,2.412305258103001115e+00
6.700000000000000178e+00,2.360485317298376273e+01,2.423711083171839586e+00
6.800000000000000711e+00,2.345211578562318522e+01,2.432044011176825116e+00
6.900000000000000355e+00,2.321672221895652655e+01,2.438252217596863947e+00
7.000000000000000000e+00,2.286477019226852647e+01,2.444615150334002340e+00
7.100000000000000533e+00,2.269164512285938073e+01,2.453566687263344370e+00
7.200000000000000178e+00,2.247306269128100098e+01,2.460867060957624641e+00
7.300000000000000711e+00,2.225255153165071675e+01,2.473959060626888640e+00
7.400000000000000355e+00,2.192873249725460383e+01,2.483127966856139235e+00
7.500000000000000000e+00,2.192863074516731459e+01,2.489874215592003726e+00
7.600000000000000533e+00,2.178998332580676589e+01,2.503581658496923712e+00
7.700000000000000178e+00,2.162102166490501887e+01,2.517505611634838658e+00
7.800000000000000711e+00,2.147967444401722403e+01,2.532776189159105407e+00
7.900000000000000355e+00,2.121320692860291146e+01,2.547654150436775566e+00
8.000000000000000000e+00,2.097114804680635203e+01,2.560375505061228019e+00
8.099999999999999645e+00,2.067861684973386005e+01,2.571830368627521679e+00
8.200000000000001066e+00,2.044173770455277861e+01,2.583467964405158135e+00
8.300000000000000711e+00,2.017523130050508939e+01,2.597623958644553976e+00
8.400000000000000355e+00,1.991987827229917229e+01,2.610121162987740551e+00
8.500000000000000000e+00,1.950085033066692120e+01,2.625357915493653937e+00
8.599999999999999645e+00,1.940187005997943004e+01,2.643205930930824010e+00
8.700000000000001066e+00,1.913389734586135660e+01,2.662276752264312041e+00
8.800000000000000711e+00,1.883217599619744576e+01,2.675942975996119966e+00
8.900000000000000355e+00,1.859118135089678248e+01,2.681037574513397193e+00
9.000000000000000000e+00,1.840404251242989631e+01,2.695117593884649665e+00
9.099999999999999645e+00,1.810664391932359152e+01,2.711888427026464488e+00
9.200000000000001066e+00,1.801270895433494346e+01,2.725307017621914962e+00
9.300000000000000711e+00,1.802805000409011171e+01,2.735295020220362083e+00
9.400000000000000355e+00,1.778462110037317245e+01,2.747646130288733612e+00
9.500000000000000000e+00,1.764892188580899912e+01,2.756310483054951632e+00
9.600000000000001421e+00,1.754809342028491415e+01,2.767106319141213966e+00
9.700000000000001066e+00,1.750125627061867206e+01,2.780952092705632595e+00
9.800000000000000711e+00,1.744999222211037448e+01,2.799438954084429998e+00
9.900000000000000355e+00,1.733342849925573503e+01,2.815550874980395246e+00
1.000000000000000000e+01,1.711868069248983915e+01,2.828790342318704631e+00
1.010000000000000142e+01,1.694689686356755232e+01,2.840926755618307098e+00
1.020000000000000107e+01,1.678849329361147369e+01,2.855321132574595744e+00
1.030000000000000071e+01,1.653363400428469987e+01,2.865928930384134876e+00
1.040000000000000036e+01,1.626434335537857478e+01,2.878812186899708525e+00
1.050000000000000000e+01,1.583531730534867066e+01,2.895488526833686738e+00
1.060000000000000142e+01,1.540117554804149869e+01,2.909065044652431542e+00
1.070000000000000107e+01,1.477374422058782777e+01,2.923473882858819373e+00
1.080000000000000071e+01,1.432626701767781086e+01,2.938885655243529627e+00
1.090000000000000036e+01,1.393721769676744415e+01,2.956560373143618747e+00
1.100000000000000000e+01,1.343901568402769087e+01,2.966041731914266233e+00
1.110000000000000142e+01,1.294665345654564703e+01,2.978777665771686678e+00
1.120000000000000107e+01,1.248894892253222366e+01,2.994133714006312008e+00
1.130000000000000071e+01,1.206525943115775235e+01,3.009407184278432013e+00
1.140000000000000036e+01,1.165412193532452889e+01,3.024226284002308862e+00
