r_angstrom,gamma23_mean,gamma23_sem
1.000000000000000056e-01,-1.336195300781303104e+02,5.577714702333352870e-02
2.000000000000000111e-01,-1.428868747736040348e+02,5.846469884384285221e-02
3.000000000000000444e-01,-1.520041479045942765e+02,6.096366285998640333e-02
4.000000000000000222e-01,-1.606923374920193339e+02,6.432379330464496614e-02
5.000000000000000000e-01,-1.690288704750978752e+02,6.961999926358618251e-02
6.000000000000000888e-01,-1.766039501232268094e+02,7.750059353124426342e-02
7.000000000000000666e-01,-1.835058337424175932e+02,8.736584575380025586e-02
8.000000000000000444e-01,-1.895517503025210431e+02,1.026720789660770378e-01
9.000000000000000222e-01,-1.946754119803191259e+02,1.152649598406724762e-01
1.000000000000000000e+00,-1.990390063796948823e+02,1.292252104975599170e-01
1.100000000000000089e+00,-2.026662082719871023e+02,1.452638000842496058e-01
1.200000000000000178e+00,-2.054772811778984192e+02,1.663235605277564033e-01
1.300000000000000044e+00,-2.072746446080291491e+02,1.848165278735854899e-01
1.400000000000000133e+00,-2.082333244230516414e+02,2.060020718554492203e-01
1.500000000000000000e+00,-2.083094473180323689e+02,2.280094437796006956e-01
1.600000000000000089e+00,-2.078764199646194299e+02,2.536311389343290368e-01
1.700000000000000178e+00,-2.066690228461212087e+02,2.866461593325679846e-01
1.800000000000000044e+00,-2.051765913127537715e+02,3.130611577010184998e-01
1.900000000000000133e+00,-2.034701426263540043e+02,3.512706568837812293e-01
2.000000000000000000e+00,-2.011681095238356249e+02,3.934043839216970762e-01
2.100000000000000089e+00,-1.987411410690532705e+02,4.319701472775807072e-01
2.200000000000000178e+00,-1.958759405714682202e+02,4.673857290002860765e-01
2.300000000000000266e+00,-1.930068291367651625e+02,5.046279345005609818e-01
2.400000000000000355e+00,-1.900575412131461235e+02,5.347069663601318190e-01
2.500000000000000000e+00,-1.868091470401922720e+02,5.621916126766579591e-01
2.600000000000000089e+00,-1.835787261685948693e+02,5.843622544287644383e-01
2.700000000000000178e+00,-1.802408285751072299e+02,6.014233801105499655e-01
2.800000000000000266e+00,-1.769053934157193169e+02,6.190973052162678236e-01
2.900000000000000355e+00,-1.738804859239275515e+02,6.333925404411937521e-01
3.000000000000000000e+00,-1.708492916796404586e+02,6.510927371785252271e-01
3.100000000000000089e+00,-1.676728926581023700e+02,6.676854396597292629e-01
3.200000000000000178e+00,-1.645788743346222418e+02,6.785059306885443675e-01
3.300000000000000266e+00,-1.617088576857271960e+02,6.850640766642775992e-01
3.400000000000000355e+00,-1.589552169152788679e+02,6.915243134517102819e-01
3.500000000000000000e+00,-1.561546731390265847e+02,6.970239480322879544e-01
3.600000000000000089e+00,-1.538191590056397331e+02,6.999418734668872988e-01
3.700000000000000178e+00,-1.516704493809317569e+02,7.027211986191238546e-01
3.800000000000000266e+00,-1.498021794889849048e+02,7.041078486059437758e-01
3.900000000000000355e+00,-1.484323258507064907e+02,7.025380587122483922e-01
4.000000000000000000e+00,-1.471097447412337260e+02,7.092384674383404031e-01
4.100000000000000533e+00,-1.463543383233420059e+02,7.137648791408321980e-01
4.200000000000000178e+00,-1.459865537518834060e+02,7.154983854936766141e-01
4.299999999999999822e+00,-1.460212233382296176e+02,7.188816916107982902e-01
4.400000000000000355e+00,-1.461315635845654697e+02,7.223744630863350169e-01
4.500000000000000000e+00,-1.464118080341685015e+02,7.303211270798843913e-01
4.600000000000000533e+00,-1.469300880503170674e+02,7.358151336538657494e-01
4.700000000000000178e+00,-1.475646325549479343e+02,7.435383456646185163e-01
4.800000000000000711e+00,-1.484255358636604001e+02,7.527161478163879593e-01
4.900000000000000355e+00,-1.493292103146426655e+02,7.635696070285205028e-01
5.000000000000000000e+00,-1.502563689305294474e+02,7.736754743093613440e-01
5.100000000000000533e+00,-1.513592729714151801e+02,7.778603055156705359e-01
5.200000000000000178e+00,-1.523388111474666573e+02,7.842362725668783341e-01
5.300000000000000711e+00,-1.534653611583595989e+02,7.913094326508745002e-01
5.400000000000000355e+00,-1.546057449650331250e+02,7.978837738476605157e-01
5.500000000000000000e+00,-1.555579843369369257e+02,8.003917064740218024e-01
5.600000000000000533e+00,-1.564384248812915246e+02,7.983684009307775442e-01
5.700000000000000178e+00,-1.574042579555859334e+02,8.021913775667531832e-01
5.800000000000000711e+00,-1.581828550003257021e+02,8.042459801783747864e-01
5.900000000000000355e+00,-1.589408721334044401e+02,8.049708709566477660e-01
6.000000000000000000e+00,-1.596307343948750770e+02,8.029668692314871903e-01
6.100000000000000533e+00,-1.601647802919735000e+02,7.993012554467567865e-01
6.200000000000000178e+00,-1.606890587703662447e+02,7.909544085265985958e-01
6.300000000000000711e+00,-1.612082946942020101e+02,7.812649576179706568e-01
6.400000000000000355e+00,-1.616511270112818579e+02,7.761173016716674811e-01
6.500000000000000000e+00,-1.620012677469271978e+02,7.637615711084277947e-01
6.600000000000000533e+00,-1.624292275511501487e+02,7.523430515183674450e-01
6.700000000000000178e+00,-1.628438667737577532e+02,7.395949844490015135e-01
6.800000000000000711e+00,-1.632519429958115325e+02,7.288561128598318728e-01
6.900000000000000355e+00,-1.636894085955266860e+02,7.166434336639440073e-01
7.000000000000000000e+00,-1.640410421940104868e+02,7.075347357057037989e-01
7.100000000000000533e+00,-1.644129226335367946e+02,6.968459146834499185e-01
7.200000000000000178e+00,-1.647073951202620208e+02,6.880137594230125719e-01
7.300000000000000711e+00,-1.650264220599053431e+02,6.822072235140463903e-01
7.400000000000000355e+00,-1.655234667442111061e+02,6.779134173221466053e-01
7.500000000000000000e+00,-1.658920432501330140e+02,6.706014548936813924e-01
7.600000000000000533e+00,-1.663435492413495922e+02,6.610349067107814669e-01
7.700000000000000178e+00,-1.667175220194151848e+02,6.545570456088191102e-01
7.800000000000000711e+00,-1.670949332294978831e+02,6.471662212030679928e-01
7.900000000000000355e+00,-1.676490635122584365e+02,6.406651226840356372e-01
8.000000000000000000e+00,-1.681694728420483784e+02,6.431921922192291863e-01
8.099999999999999645e+00,-1.685179218810808663e+02,6.436161048548402208e-01
8.200000000000001066e+00,-1.688665637255401748e+02,6.367209565098443935e-01
8.300000000000000711e+00,-1.691863658311793586e+02,6.400754904806017498e-01
8.400000000000000355e+00,-1.697613965361744590e+02,6.391919289637715273e-01
8.500000000000000000e+00,-1.702889922859646674e+02,6.384575084258317101e-01
8.599999999999999645e+00,-1.707126608510037329e+02,6.374153960809225694e-01
8.700000000000001066e+00,-1.711605998400923454e+02,6.354144376468850997e-01
8.800000000000000711e+00,-1.715017547312698980e+02,6.361937988984166514e-01
8.900000000000000355e+00,-1.718668926158383385e+02,6.312780472550730826e-01
9.000000000000000000e+00,-1.724254882607140758e+02,6.323550651077112228e-01
9.099999999999999645e+00,-1.728611543315854817e+02,6.314078272423075955e-01
9.200000000000001066e+00,-1.733166646672537468e+02,6.317699255509353629e-01
9.300000000000000711e+00,-1.736931860440450919e+02,6.304872465805145820e-01
9.400000000000000355e+00,-1.740586854223132036e+02,6.340574872383586413e-01
9.500000000000000000e+00,-1.745316959260446197e+02,6.356758516201266307e-01
9.600000000000001421e+00,-1.749339588147995812e+02,6.384711132681992751e-01
9.700000000000001066e+00,-1.753024969780040010e+02,6.431048151998944862e-01
9.800000000000000711e+00,-1.757654793859263407e+02,6.428945045819527415e-01
9.900000000000000355e+00,-1.762179683183773875e+02,6.486745351699528817e-01
1.000000000000000000e+01,-1.766577406382405684e+02,6.502528757484026256e-01
