region_type,region_index,chain,axis_x,axis_y,axis_z
5F,0,0,0.009049204206695426,0.5361467107335536,0.8440763096265744
5F,0,1,0.009049204206695426,0.5361467107335536,0.8440763096265744
5F,0,2,0.009049204206695426,0.5361467107335536,0.8440763096265744
5F,0,3,0.009049204206695426,0.5361467107335536,0.8440763096265744
5F,0,4,0.009049204206695426,0.5361467107335536,0.8440763096265744
5F,1,5,-0.0022228756703824705,-0.5155778909453891,0.8568398317025524
5F,1,6,-0.0022228756703824705,-0.5155778909453891,0.8568398317025524
5F,1,7,-0.0022228756703824705,-0.5155778909453891,0.8568398317025524
5F,1,8,-0.0022228756703824705,-0.5155778909453891,0.8568398317025524
5F,1,9,-0.0022228756703824705,-0.5155778909453891,0.8568398317025524
5F,2,10,0.001013774358895653,0.5163623034378962,-0.8563696303874042
5F,2,11,0.001013774358895653,0.5163623034378962,-0.8563696303874042
5F,2,12,0.001013774358895653,0.5163623034378962,-0.8563696303874042
5F,2,13,0.001013774358895653,0.5163623034378962,-0.8563696303874042
5F,2,14,0.001013774358895653,0.5163623034378962,-0.8563696303874042
5F,3,15,-0.007629674104169416,-0.5344812897928806,-0.8451458684359776
5F,3,16,-0.007629674104169416,-0.5344812897928806,-0.8451458684359776
5F,3,17,-0.007629674104169416,-0.5344812897928806,-0.8451458684359776
5F,3,18,-0.007629674104169416,-0.5344812897928806,-0.8451458684359776
5F,3,19,-0.007629674104169416,-0.5344812897928806,-0.8451458684359776
5F,4,20,0.851870863274639,-0.004249915208176817,0.5237346375068624
5F,4,21,0.851870863274639,-0.004249915208176817,0.5237346375068624
5F,4,22,0.851870863274639,-0.004249915208176817,0.5237346375068624
5F,4,23,0.851870863274639,-0.004249915208176817,0.5237346375068624
5F,4,24,0.851870863274639,-0.004249915208176817,0.5237346375068624
5F,5,25,0.8483668687200335,-0.01194055261885985,-0.5292741059803716
5F,5,26,0.8483668687200335,-0.01194055261885985,-0.5292741059803716
5F,5,27,0.8483668687200335,-0.01194055261885985,-0.5292741059803716
5F,5,28,0.8483668687200335,-0.01194055261885985,-0.5292741059803716
5F,5,29,0.8483668687200335,-0.01194055261885985,-0.5292741059803716
5F,6,30,-0.8478593670503565,0.015114830251545827,0.5300056939424669
5F,6,31,-0.8478593670503565,0.015114830251545827,0.5300056939424669
5F,6,32,-0.8478593670503565,0.015114830251545827,0.5300056939424669
5F,6,33,-0.8478593670503565,0.015114830251545827,0.5300056939424669
5F,6,34,-0.8478593670503565,0.015114830251545827,0.5300056939424669
5F,7,35,-0.8529151610119889,0.0012367948725112135,-0.522048080596353
5F,7,36,-0.8529151610119889,0.0012367948725112135,-0.522048080596353
5F,7,37,-0.8529151610119889,0.0012367948725112135,-0.522048080596353
5F,7,38,-0.8529151610119889,0.0012367948725112135,-0.522048080596353
5F,7,39,-0.8529151610119889,0.0012367948725112135,-0.522048080596353
5F,8,40,0.5341619519672066,0.8453067773623473,-0.0112898722697236
5F,8,41,0.5341619519672066,0.8453067773623473,-0.0112898722697236
5F,8,42,0.5341619519672066,0.8453067773623473,-0.0112898722697236
5F,8,43,0.5341619519672066,0.8453067773623473,-0.0112898722697236
5F,8,44,0.5341619519672066,0.8453067773623473,-0.0112898722697236
5F,9,45,-0.5169218945302186,0.8559977836815552,-0.007716818486601796
5F,9,46,-0.5169218945302186,0.8559977836815552,-0.007716818486601796
5F,9,47,-0.5169218945302186,0.8559977836815552,-0.007716818486601796
5F,9,48,-0.5169218945302186,0.8559977836815552,-0.007716818486601796
5F,9,49,-0.5169218945302186,0.8559977836815552,-0.007716818486601796
5F,10,50,0.5168504540216112,-0.856051932831749,0.006379378706509055
5F,10,51,0.5168504540216112,-0.856051932831749,0.006379378706509055
5F,10,52,0.5168504540216112,-0.856051932831749,0.006379378706509055
5F,10,53,0.5168504540216112,-0.856051932831749,0.006379378706509055
5F,10,54,0.5168504540216112,-0.856051932831749,0.006379378706509055
5F,11,55,-0.5337167150308662,-0.8456023166870005,0.01015825330649669
5F,11,56,-0.5337167150308662,-0.8456023166870005,0.01015825330649669
5F,11,57,-0.5337167150308662,-0.8456023166870005,0.01015825330649669
5F,11,58,-0.5337167150308662,-0.8456023166870005,0.01015825330649669
5F,11,59,-0.5337167150308662,-0.8456023166870005,0.01015825330649669
3F,0,0,0.3598517936867541,0.0065624986231399484,0.9329863987177128
3F,0,9,0.3598517936867541,0.0065624986231399484,0.9329863987177128
3F,0,22,0.3598517936867541,0.0065624986231399484,0.9329863987177128
3F,1,1,0.5846788959506526,0.5779713154204968,0.5692975910550004
3F,1,21,0.5846788959506526,0.5779713154204968,0.5692975910550004
3F,1,41,0.5846788959506526,0.5779713154204968,0.5692975910550004
3F,2,2,0.010716856418225222,0.938284896305019,0.34569726981043825
3F,2,40,0.010716856418225222,0.938284896305019,0.34569726981043825
3F,2,49,0.010716856418225222,0.938284896305019,0.34569726981043825
3F,3,3,-0.5685229484906469,0.5900051234739401,0.5733023733720296
3F,3,33,-0.5685229484906469,0.5900051234739401,0.5733023733720296
