r_center_A,na_per_frame,cl_per_frame,net_charge_per_frame,cum_counter_charge_Q_e
0.25,0.0,0.0,0.0,0.0
0.75,0.0,0.0,0.0,0.0
1.25,0.0,0.0,0.0,0.0
1.75,0.0,0.0,0.0,0.0
2.25,79.2554890219561,0.0,79.2554890219561,79.2554890219561
2.75,12.457085828343313,0.14770459081836326,12.309381237524951,91.56487025948104
3.25,4.19560878243513,4.902195608782435,-0.7065868263473054,90.85828343313374
3.75,32.41317365269461,1.5768463073852295,30.836327345309382,121.69461077844312
4.25,69.63073852295409,2.4471057884231535,67.18363273453093,188.87824351297405
4.75,45.44710578842315,2.636726546906188,42.81037924151697,231.688622754491
5.25,21.099800399201598,2.4491017964071857,18.65069860279441,250.33932135728543
5.75,16.900199600798402,2.5449101796407185,14.355289421157684,264.6946107784431
6.25,18.193612774451097,2.6786427145708585,15.51497005988024,280.20958083832335
6.75,17.75049900199601,3.06187624750499,14.688622754491018,294.89820359281435
7.25,15.964071856287426,3.0119760479041915,12.952095808383234,307.8502994011976
7.75,14.303393213572853,2.8922155688622753,11.411177644710579,319.2614770459082
8.25,13.273453093812375,2.8363273453093814,10.437125748502995,329.69860279441116
8.75,11.952095808383234,3.0818363273453095,8.870259481037925,338.5688622754491
9.25,11.904191616766466,3.179640718562874,8.724550898203592,347.29341317365265
9.75,11.345309381237525,3.3333333333333335,8.011976047904191,355.3053892215568
10.25,10.8562874251497,3.5089820359281436,7.347305389221557,362.6526946107784
10.75,10.666666666666666,3.489021956087824,7.177644710578842,369.8303393213572
11.25,10.303393213572853,3.6307385229540916,6.672654690618763,376.50299401197594
11.75,9.836327345309382,3.407185628742515,6.429141716566866,382.9321357285428
12.25,9.72255489021956,3.6427145708582835,6.079840319361278,389.01197604790406
12.75,9.688622754491018,3.684630738522954,6.0039920159680635,395.0159680638721
13.25,9.538922155688622,3.726546906187625,5.812375249500998,400.82834331337307
13.75,9.31936127744511,3.812375249500998,5.506986027944111,406.33532934131716
14.25,8.844311377245509,3.8982035928143715,4.946107784431137,411.2814371257483
14.75,8.692614770459082,4.1437125748503,4.5489021956087825,415.8303393213571
15.25,8.806387225548903,4.067864271457085,4.738522954091817,420.5688622754489
15.75,8.574850299401197,4.2554890219560875,4.319361277445109,424.88822355289403
16.25,8.590818363273453,4.2375249500998,4.3532934131736525,429.2415169660677
16.75,8.379241516966069,4.225548902195609,4.153692614770459,433.3952095808382
17.25,8.209580838323353,4.419161676646707,3.7904191616766467,437.18562874251484
17.75,8.039920159680639,4.508982035928144,3.530938123752495,440.7165668662673
18.25,8.20558882235529,4.582834331337326,3.622754491017964,444.3393213572853
18.75,7.818363273453094,4.708582834331337,3.1097804391217565,447.4491017964071
19.25,7.642714570858283,4.680638722554891,2.9620758483033933,450.4111776447105
19.75,7.614770459081837,4.758483033932135,2.856287425149701,453.2674650698602
