r_angstrom,gamma23_mean,gamma23_sem
1.000000000000000056e-01,-1.615948903643559476e+01,1.222333360878929548e-01
2.000000000000000111e-01,-1.652280089613816116e+01,1.316839187239636499e-01
3.000000000000000444e-01,-1.692916438896925513e+01,1.392046492512789835e-01
4.000000000000000222e-01,-1.728388246368990266e+01,1.472899199156787187e-01
5.000000000000000000e-01,-1.766803197195492814e+01,1.549747154598282162e-01
6.000000000000000888e-01,-1.799815127698712658e+01,1.602289435368747794e-01
7.000000000000000666e-01,-1.820403639013738939e+01,1.658806619956527673e-01
8.000000000000000444e-01,-1.832876891301829403e+01,1.711826345006777494e-01
9.000000000000000222e-01,-1.836386513597108561e+01,1.771171973097823704e-01
1.000000000000000000e+00,-1.826113714344520034e+01,1.871296468607305252e-01
1.100000000000000089e+00,-1.800146859055283954e+01,1.966453636996116916e-01
1.200000000000000178e+00,-1.760427451264561327e+01,2.028140883606287526e-01
1.300000000000000044e+00,-1.697791045817211497e+01,2.114376235546109317e-01
1.400000000000000133e+00,-1.630635195548426353e+01,2.174306453152910212e-01
1.500000000000000000e+00,-1.545224648434958326e+01,2.249151710263083692e-01
1.600000000000000089e+00,-1.451232221257291854e+01,2.337289425535043763e-01
1.700000000000000178e+00,-1.353190616444518746e+01,2.393814482327635274e-01
1.800000000000000044e+00,-1.245774759640142548e+01,2.468653679965491787e-01
1.900000000000000133e+00,-1.140386669053465774e+01,2.530899329254397423e-01
2.000000000000000000e+00,-1.046166656045635079e+01,2.587360334688835750e-01
2.100000000000000089e+00,-9.449162958929655076e+00,2.676778706577173095e-01
2.200000000000000178e+00,-8.517377675280368265e+00,2.745225011540480264e-01
2.300000000000000266e+00,-7.640543055187734467e+00,2.825244338969485347e-01
2.400000000000000355e+00,-6.843460086224131267e+00,2.906085228079444138e-01
2.500000000000000000e+00,-6.180673307683232309e+00,2.967553399895152544e-01
2.600000000000000089e+00,-5.572956432471869448e+00,3.039375956112025379e-01
2.700000000000000178e+00,-5.011104179111420365e+00,3.088167464417055919e-01
2.800000000000000266e+00,-4.564902013304123152e+00,3.153276665764535025e-01
2.900000000000000355e+00,-4.135247204991795655e+00,3.195284917551174941e-01
3.000000000000000000e+00,-3.721246533766426001e+00,3.232060650671845226e-01
3.100000000000000089e+00,-3.313318974826675145e+00,3.262834801283109321e-01
3.200000000000000178e+00,-3.006473384194567444e+00,3.287867167775576083e-01
3.300000000000000266e+00,-2.650363335292662104e+00,3.323127240947828520e-01
3.400000000000000355e+00,-2.296930568826096586e+00,3.388656303038551920e-01
3.500000000000000000e+00,-1.966621399108915869e+00,3.411233662580609449e-01
3.600000000000000089e+00,-1.644569252619886957e+00,3.457733436356205670e-01
3.700000000000000178e+00,-1.213806888512387605e+00,3.503086996992665347e-01
3.800000000000000266e+00,-8.261692866127683388e-01,3.514716668355171714e-01
3.900000000000000355e+00,-4.325818167241105572e-01,3.576859327190595184e-01
4.000000000000000000e+00,-4.631568778633878003e-02,3.635999746130186283e-01
4.100000000000000533e+00,2.489494933552781897e-01,3.652622425311694010e-01
4.200000000000000178e+00,5.402093972240759046e-01,3.665612153837339293e-01
4.299999999999999822e+00,1.004774218664837404e+00,3.711675659087388390e-01
4.400000000000000355e+00,1.420412139304557897e+00,3.739748970487978830e-01
4.500000000000000000e+00,1.804315490610765904e+00,3.738223085785273847e-01
4.600000000000000533e+00,2.113427718128628729e+00,3.784989571345572790e-01
4.700000000000000178e+00,2.440208337395296301e+00,3.808098210635739722e-01
4.800000000000000711e+00,2.854054628961166795e+00,3.831448712765446185e-01
4.900000000000000355e+00,3.215486213250712044e+00,3.866806739214227462e-01
5.000000000000000000e+00,3.536618564676495602e+00,3.874701539885990753e-01
5.100000000000000533e+00,3.930661612719189790e+00,3.884888255830710180e-01
5.200000000000000178e+00,4.219913016590171928e+00,3.908137627299675398e-01
5.300000000000000711e+00,4.437739975118673463e+00,3.917184605294627975e-01
5.400000000000000355e+00,4.778710415512835930e+00,3.918501230990001361e-01
5.500000000000000000e+00,5.027757969991641041e+00,3.910964505056407914e-01
5.600000000000000533e+00,5.273505564178396554e+00,3.905362484055650008e-01
5.700000000000000178e+00,5.563049605129422481e+00,3.933749471553771304e-01
5.800000000000000711e+00,5.769567959033987670e+00,3.956365020064402938e-01
5.900000000000000355e+00,5.992843785178079585e+00,3.973999664211467220e-01
6.000000000000000000e+00,6.215671436762041147e+00,4.002221911289260969e-01
6.100000000000000533e+00,6.486684917548140028e+00,4.020484839612306072e-01
6.200000000000000178e+00,6.705828743006689407e+00,4.024641950040277472e-01
6.300000000000000711e+00,6.955775566331614534e+00,4.056109082841892199e-01
6.400000000000000355e+00,7.164905605514847231e+00,4.055362166779376554e-01
6.500000000000000000e+00,7.334736137910081055e+00,4.085398498339380957e-01
6.600000000000000533e+00,7.516266887002265307e+00,4.104838461030997365e-01
