r_angstrom,gamma23_mean,gamma23_sem
1.000000000000000056e-01,-1.351760975038264689e+02,6.516741776770938743e-02
2.000000000000000111e-01,-1.445102089934863159e+02,6.986665385956837560e-02
3.000000000000000444e-01,-1.536042743472141012e+02,7.567938068523848150e-02
4.000000000000000222e-01,-1.622026537962155146e+02,8.046132582713075299e-02
5.000000000000000000e-01,-1.702954075297352006e+02,8.713399769303367681e-02
6.000000000000000888e-01,-1.776827481744197428e+02,9.286121941366019816e-02
7.000000000000000666e-01,-1.842976266602403257e+02,1.028699385288726342e-01
8.000000000000000444e-01,-1.900558223586611462e+02,1.121590424717968937e-01
9.000000000000000222e-01,-1.949412921786147876e+02,1.300139950755495877e-01
1.000000000000000000e+00,-1.990511596799480571e+02,1.468418221464677931e-01
1.100000000000000089e+00,-2.023637344258680741e+02,1.713805124175662720e-01
1.200000000000000178e+00,-2.050569234855270793e+02,1.974350433271612471e-01
1.300000000000000044e+00,-2.070071834153650912e+02,2.260350135103089964e-01
1.400000000000000133e+00,-2.082651146916337552e+02,2.569592592815841403e-01
1.500000000000000000e+00,-2.088532387754102899e+02,2.904019164520722507e-01
1.600000000000000089e+00,-2.089673337230365462e+02,3.239818570231188799e-01
1.700000000000000178e+00,-2.086686707023411884e+02,3.563272730899181284e-01
1.800000000000000044e+00,-2.080247532129880312e+02,3.894904108847949131e-01
1.900000000000000133e+00,-2.071103419746828251e+02,4.140575283607094148e-01
2.000000000000000000e+00,-2.057643273549003595e+02,4.396115700236268853e-01
2.100000000000000089e+00,-2.041371905406185192e+02,4.672645552894472143e-01
2.200000000000000178e+00,-2.020489055165128036e+02,4.871520117614143164e-01
2.300000000000000266e+00,-1.998257368649571504e+02,5.014942661008842117e-01
2.400000000000000355e+00,-1.973842187191571895e+02,5.103631347452286526e-01
2.500000000000000000e+00,-1.948156052833208207e+02,5.206173998899231714e-01
2.600000000000000089e+00,-1.918860747064263421e+02,5.283519464099777352e-01
2.700000000000000178e+00,-1.889957948780911465e+02,5.323025585463577736e-01
2.800000000000000266e+00,-1.859156446106269129e+02,5.413444235859465881e-01
2.900000000000000355e+00,-1.827712243721495042e+02,5.466851016738035751e-01
3.000000000000000000e+00,-1.793915482863284581e+02,5.588014663238322077e-01
3.100000000000000089e+00,-1.759048615729827247e+02,5.716137626623903900e-01
3.200000000000000178e+00,-1.725101596902651977e+02,5.789982141915531733e-01
3.300000000000000266e+00,-1.690972199768440873e+02,5.850777542820926325e-01
3.400000000000000355e+00,-1.658786360297725651e+02,5.920819085790930414e-01
3.500000000000000000e+00,-1.627687415014906094e+02,5.961144488200051939e-01
3.600000000000000089e+00,-1.598895771008172915e+02,6.001527913342883380e-01
3.700000000000000178e+00,-1.572815084242273542e+02,6.004251469440491373e-01
3.800000000000000266e+00,-1.552537219346322104e+02,5.979918795311818247e-01
3.900000000000000355e+00,-1.532319373382779872e+02,5.940684824034105915e-01
4.000000000000000000e+00,-1.520089290834814335e+02,6.027060698280524154e-01
4.100000000000000533e+00,-1.510663378830286945e+02,6.050530304145590454e-01
4.200000000000000178e+00,-1.504594551109912004e+02,6.058178533295631718e-01
4.299999999999999822e+00,-1.504226243646019441e+02,6.013187489419070664e-01
4.400000000000000355e+00,-1.505621227824164237e+02,6.018072548447335191e-01
4.500000000000000000e+00,-1.509542689367746391e+02,6.023938584478620850e-01
4.600000000000000533e+00,-1.516420941413550167e+02,6.028286823968984631e-01
4.700000000000000178e+00,-1.525521865054527382e+02,5.976251602633867455e-01
4.800000000000000711e+00,-1.536730294630050651e+02,6.006522355958451298e-01
4.900000000000000355e+00,-1.548098427581758472e+02,5.998655969864203907e-01
5.000000000000000000e+00,-1.559270771511267242e+02,5.974140386413635539e-01
